1240 322928
1 2 38
1 5 29
1 7 4
1 9 63
1 13 45
1 14 37
1 15 13
1 17 61
1 18 15
1 19 23
1 27 4
1 29 5
1 30 22
1 31 14
1 33 36
1 36 51
1 38 24
1 44 58
1 46 52
1 55 23
1 56 22
1 59 35
1 60 23
1 63 31
1 64 13
1 65 16
1 66 18
1 68 16
1 69 35
1 70 26
1 71 51
1 74 44
1 76 60
1 78 43
1 86 48
1 88 31
1 89 20
1 91 15
1 92 1
1 94 54
1 95 8
1 96 59
1 97 22
1 100 40
1 101 1
1 102 3
1 103 45
1 104 26
1 105 17
1 106 20
1 109 22
1 113 50
1 115 53
1 119 13
1 122 57
1 124 15
1 125 37
1 127 53
1 128 3
1 129 58
1 130 2
1 131 53
1 133 14
1 135 46
1 140 38
1 141 18
1 144 8
1 145 20
1 146 20
1 147 57
1 151 19
1 152 28
1 155 36
1 156 13
1 157 30
1 159 53
1 160 59
1 161 41
1 163 55
1 165 23
1 166 38
1 167 25
1 168 3
1 169 33
1 172 52
1 173 45
1 174 47
1 178 16
1 181 32
1 182 27
1 184 1
1 186 13
1 189 19
1 191 38
1 200 40
1 205 33
1 206 29
1 207 36
1 209 45
1 214 6
1 216 9
1 217 40
1 218 39
1 222 45
1 224 59
1 226 61
1 227 29
1 233 15
1 244 9
1 245 25
1 246 1
1 249 18
1 250 27
1 254 55
1 255 20
1 260 64
1 261 26
1 264 49
1 271 26
1 274 45
1 275 40
1 276 55
1 277 56
1 278 27
1 279 63
1 281 39
1 282 19
1 285 11
1 289 47
1 294 63
1 296 31
1 299 28
1 302 24
1 303 16
1 307 25
1 311 8
1 313 4
1 316 48
1 320 15
1 321 2
1 322 41
1 326 9
1 329 40
1 331 27
1 332 59
1 336 9
1 341 2
1 342 23
1 343 25
1 348 16
1 349 56
1 351 27
1 355 2
1 359 20
1 362 63
1 370 34
1 371 25
1 374 50
1 375 48
1 377 1
1 378 1
1 379 11
1 380 35
1 381 44
1 382 62
1 383 19
1 385 40
1 390 30
1 392 38
1 393 56
1 394 61
1 395 61
1 398 35
1 399 47
1 404 54
1 407 27
1 411 33
1 412 18
1 413 45
1 414 14
1 417 52
1 418 36
1 420 12
1 422 1
1 427 33
1 428 28
1 429 47
1 430 13
1 434 31
1 441 11
1 442 12
1 444 26
1 451 7
1 454 12
1 455 6
1 457 46
1 460 31
1 463 35
1 465 18
1 467 50
1 468 35
1 469 62
1 472 45
1 475 25
1 476 51
1 480 35
1 482 2
1 484 21
1 485 59
1 488 10
1 490 4
1 492 48
1 496 18
1 497 17
1 498 8
1 499 40
1 504 10
1 506 28
1 507 48
1 510 46
1 512 32
1 513 38
1 516 3
1 517 48
1 520 2
1 522 16
1 525 64
1 526 7
1 527 43
1 530 11
1 532 48
1 536 54
1 537 18
1 538 42
1 542 50
1 544 22
1 547 59
1 549 58
1 550 11
1 554 51
1 557 32
1 560 64
1 567 49
1 572 24
1 573 55
1 583 2
1 588 12
1 592 12
1 596 15
1 597 21
