860 155251
1 2 12
1 5 5
1 7 25
1 9 19
1 13 8
1 14 1
1 15 19
1 17 27
1 18 8
1 19 19
1 27 3
1 29 24
1 30 7
1 31 20
1 33 11
1 36 8
1 38 26
1 44 15
1 46 25
1 55 23
1 56 7
1 59 18
1 60 12
1 63 11
1 64 25
1 65 15
1 66 1
1 68 23
1 69 15
1 70 1
1 71 12
1 74 23
1 76 17
1 78 10
1 86 3
1 88 15
1 89 22
1 91 9
1 92 14
1 94 9
1 95 5
1 96 11
1 97 27
1 100 3
1 101 7
1 102 14
1 103 7
1 104 11
1 105 21
1 106 1
1 109 6
1 113 24
1 115 14
1 119 3
1 122 5
1 124 13
1 125 20
1 127 27
1 128 21
1 129 5
1 130 13
1 131 17
1 133 27
1 135 3
1 140 22
1 141 9
1 144 21
1 145 5
1 146 4
1 147 1
1 151 1
1 152 7
1 155 7
1 156 19
1 157 9
1 159 12
1 160 11
1 161 5
1 163 10
1 165 2
1 166 23
1 167 22
1 168 21
1 169 5
1 172 16
1 173 24
1 174 23
1 178 11
1 181 21
1 182 16
1 184 19
1 186 11
1 189 4
1 191 21
1 200 15
1 205 15
1 206 27
1 207 4
1 209 17
1 214 13
1 216 26
1 217 20
1 218 2
1 222 28
1 224 8
1 226 9
1 227 22
1 233 21
1 244 20
1 245 11
1 246 20
1 249 25
1 250 8
1 254 1
1 255 19
1 260 12
1 261 28
1 264 9
1 271 2
1 274 9
1 275 18
1 276 27
1 277 27
1 278 1
1 279 8
1 281 2
1 282 17
1 285 13
1 289 17
1 294 22
1 296 15
1 299 22
1 302 23
1 303 18
1 307 8
1 311 1
1 313 2
1 316 5
1 320 15
1 321 7
1 322 13
1 326 26
1 329 24
1 331 7
1 332 15
1 336 27
1 341 28
1 342 6
1 343 24
1 348 8
1 349 11
1 351 10
1 355 22
1 359 25
1 362 11
1 370 12
1 371 16
1 374 12
1 375 2
1 377 25
1 378 5
1 379 22
1 380 22
1 381 14
1 382 17
1 383 25
1 385 12
1 390 26
1 392 6
1 393 23
1 394 1
1 395 8
1 398 23
1 399 27
1 404 8
1 407 4
1 411 25
1 412 24
1 413 27
1 414 19
1 417 24
1 418 1
1 420 7
1 422 26
1 427 4
1 428 28
1 429 24
1 430 9
1 434 3
1 441 5
1 442 20
1 444 22
1 451 16
1 454 26
1 455 15
1 457 10
1 460 16
1 463 17
1 465 21
1 467 24
1 468 4
1 469 9
1 472 12
1 475 18
1 476 15
1 480 21
1 482 21
1 484 15
1 485 19
1 488 13
1 490 17
1 492 20
1 496 18
1 497 20
1 498 6
1 499 24
1 504 26
1 506 20
1 507 12
1 510 15
1 512 6
1 513 2
1 516 4
1 517 14
1 520 19
1 522 22
1 525 20
1 526 28
1 527 21
1 530 5
1 532 17
1 536 23
1 537 4
1 538 27
1 542 16
1 544 20
1 547 5
1 549 4
1 550 21
1 554 18
1 557 19
1 560 24
1 567 9
1 572 24
1 573 16
1 583 21
1 588 14
1 592 19
1 596 25
1 597 6
1 598 27
1 599 17
1 600 20
1 602 15
1 604 16
1 605 18
1 610 6
1 614 7
1 618 3
1 620 5
1 628 16
1 634 20
1 639 15
1 640 28
1 641 5
1 644 28
1 645 12
1 646 23
1 647 16
1 649 6
1 654 7
1 662 18
1 663 28
1 666 25
1 667 3
1 670 8
1 671 4
1 673 17
1 674 23
1 680 2
1 681 11
1 682 16
1 684 1
1 686 7
1 689 14
1 690 12
1 692 1
1 694 27
1 695 25
1 698 27
1 701 17
1 702 16
1 703 26
1 704 12
1 709 23
1 714 26
1 715 22
1 718 4
1 719 28
1 720 9
1 724 28
1 727 26
1 728 11
1 731 19
1 735 6
1 736 16
1 737 25
1 738 23
1 741 17
1 743 21
1 745 23
1 746 3
1 747 25
1 748 14
1 751 11
1 752 5
1 754 25
1 755 10
1 757 16
1 759 26
1 760 3
1 765 8
1 771 1
1 786 5
1 789 15
1 790 5
1 796 19
1 797 12
1 799 5
1 810 3
1 811 15
1 813 1
1 814 27
1 816 20
1 819 8
1 821 2
1 822 18
1 823 6
1 825 3
1 827 6
1 828 24
1 831 20
1 832 1
1 833 10
1 834 15
1 836 14
1 841 24
1 842 18
1 845 14
1 847 5
1 848 28
1 850 21
1 851 26
1 852 27
1 854 19
1 858 23
1 860 18
2 3 1
2 5 17
2 7 28
2 11 8
2 14 27
2 16 12
2 17 15
2 20 14
2 25 19
2 26 14
2 31 4
2 33 14
2 34 17
2 35 3
2 36 2
2 40 4
2 43 10
2 44 3
2 45 27
2 46 7
2 49 9
2 53 8
2 54 12
2 55 6
2 58 9
2 59 16
2 60 9
2 65 2
2 66 9
2 69 26
2 70 22
2 76 21
2 78 2
2 79 17
2 80 6
2 81 22
2 82 8
2 85 10
2 86 10
2 94 27
