480 66835
1 2 42
1 3 10
1 5 9
1 7 32
1 9 36
1 10 29
1 12 1
1 13 43
1 14 19
1 15 26
1 17 47
1 18 19
1 19 42
1 21 39
1 24 19
1 26 54
1 27 8
1 28 36
1 29 14
1 30 46
1 31 16
1 32 16
1 33 36
1 36 30
1 38 42
1 44 51
1 46 64
1 51 45
1 52 51
1 55 11
1 56 8
1 57 54
1 59 24
1 60 40
1 63 5
1 64 41
1 65 32
1 66 41
1 68 35
1 69 54
1 70 47
1 71 32
1 74 49
1 75 3
1 76 27
1 78 38
1 79 22
1 83 31
1 85 55
1 86 14
1 88 54
1 89 1
1 91 22
1 92 50
1 94 25
1 95 16
1 96 41
1 97 51
1 98 6
1 100 64
1 101 63
1 102 43
1 103 25
1 104 18
1 105 57
1 106 8
1 108 27
1 109 49
1 112 47
1 113 16
1 115 46
1 119 46
1 122 40
1 123 24
1 124 42
1 125 24
1 126 12
1 127 61
1 128 38
1 129 41
1 130 57
1 131 34
1 133 46
1 135 64
1 136 27
1 140 15
1 141 23
1 144 40
1 145 47
1 146 50
1 147 51
1 150 1
1 151 7
1 152 6
1 155 63
1 156 43
1 157 61
1 159 15
1 160 39
1 161 18
1 163 34
1 164 18
1 165 42
1 166 42
1 167 49
1 168 3
1 169 25
1 172 42
1 173 11
1 174 52
1 176 21
1 178 31
1 180 14
1 181 61
1 182 34
1 184 47
1 185 40
1 186 61
1 188 20
1 189 23
1 191 64
1 198 56
1 200 61
1 205 21
1 206 51
1 207 48
1 209 57
1 214 19
1 216 45
1 217 11
1 218 17
1 222 8
1 224 26
1 225 39
1 226 59
1 227 52
1 229 12
1 230 38
1 233 4
1 241 9
1 242 26
1 244 15
1 245 30
1 246 11
1 248 49
1 249 48
1 250 13
1 254 25
1 255 38
1 258 30
1 260 29
1 261 16
1 263 9
1 264 60
1 270 32
1 271 30
1 274 37
1 275 20
1 276 2
1 277 28
1 278 63
1 279 35
1 281 23
1 282 29
1 283 22
1 285 1
1 287 17
1 288 50
1 289 29
1 291 49
1 293 37
1 294 33
1 296 3
1 298 12
1 299 62
1 301 15
1 302 23
1 303 25
1 304 19
1 307 7
1 311 20
1 313 13
1 316 26
1 318 12
1 320 29
1 321 43
1 322 5
1 323 22
1 324 26
1 326 1
1 329 26
1 331 58
1 332 20
1 336 10
1 338 8
1 339 14
1 341 6
1 342 64
1 343 21
1 345 38
1 348 16
1 349 28
1 351 26
1 353 25
1 354 21
1 355 13
1 359 52
1 361 35
1 362 16
1 363 2
1 366 15
1 370 28
1 371 22
1 374 43
1 375 39
1 377 38
1 378 1
1 379 43
1 380 62
1 381 37
1 382 6
1 383 40
1 385 64
1 390 53
1 391 51
1 392 6
1 393 49
1 394 38
1 395 57
1 398 55
1 399 8
1 400 38
1 402 49
1 404 2
1 407 43
1 408 47
1 410 8
1 411 49
1 412 13
1 413 57
1 414 18
1 415 32
1 417 21
1 418 43
1 419 33
1 420 49
1 422 34
1 424 40
1 425 10
1 427 44
1 428 55
1 429 48
1 430 40
1 432 11
1 434 64
1 439 30
1 441 23
1 442 58
1 444 34
1 449 37
1 451 10
1 453 25
1 454 45
1 455 53
1 457 20
1 460 52
1 463 6
1 465 1
1 467 6
1 468 60
1 469 50
1 471 2
1 472 10
1 475 61
1 476 44
1 477 33
1 480 10
2 3 55
2 4 32
2 6 56
2 7 35
2 8 47
2 9 42
2 10 53
2 12 14
2 13 26
2 14 61
2 18 37
2 19 36
2 20 3
2 21 50
2 24 10
2 26 26
2 27 38
2 28 52
2 29 29
2 30 41
2 32 22
2 33 12
2 34 12
2 35 31
2 38 12
2 39 48
2 42 63
2 43 49
2 44 15
2 46 29
2 47 60
2 48 46
2 49 3
2 52 33
2 54 10
2 58 36
2 59 10
2 60 51
2 63 6
2 64 57
2 66 36
2 67 4
2 69 5
2 71 23
2 72 52
2 73 33
2 74 62
2 76 60
2 79 37
2 82 14
2 85 3
2 86 13
2 87 11
2 89 55
2 94 30
2 95 29
2 99 11
2 102 38
2 104 18
2 105 54
2 110 5
2 114 53
2 115 63
2 116 48
2 118 61
2 119 46
2 120 42
2 121 28
2 122 57
2 124 56
2 126 61
2 127 17
2 130 41
2 131 64
2 132 31
2 133 36
2 135 35
2 136 11
2 140 16
2 142 9
2 143 46
2 147 48
2 150 64
2 152 53
2 155 18
2 156 12
2 159 24
2 161 16
2 162 14
2 163 42
2 166 56
2 167 15
2 168 4
2 169 47
2 170 16
2 171 38
2 172 18
2 176 45
2 177 10
2 178 18
2 183 7
2 184 21
2 185 20
2 187 38
2 188 46
2 189 29
2 192 34
2 193 9
2 195 12
2 196 54
2 202 14
2 203 61
2 204 10
2 205 59
2 206 3
2 208 54
2 210 35
2 211 54
2 212 33
2 213 45
2 214 22
2 215 23
2 216 2
2 217 19
2 218 20
2 220 27
2 223 21
2 224 46
2 225 6
2 226 31
2 231 29
2 232 33
2 235 20
2 236 24
2 237 1
2 240 44
2 241 64
2 242 13
2 244 16
2 246 11
2 248 19
2 249 49
2 250 46
2 251 56
2 253 59
2 256 31
2 257 63
2 258 53
2 259 41
2 260 62
2 261 48
2 263 52
2 265 27
2 266 59
2 267 18
2 268 58
2 269 26
2 270 25
2 273 63
2 274 13
2 276 22
2 277 26
2 279 16
2 280 20
2 281 49
2 282 43
2 284 2
2 287 37
2 288 22
2 293 43
2 296 4
2 299 4
2 301 44
2 308 28
2 311 2
2 312 64
2 318 29
2 319 7
2 321 26
2 332 50
2 333 20
2 335 30
2 336 53
2 338 4
2 341 26
2 343 7
2 344 21
2 345 35
2 346 25
2 347 44
2 349 50
2 350 11
2 353 27
2 354 34
2 355 5
2 356 8
2 358 25
2 363 59
2 364 20
2 367 27
2 369 3
2 370 49
2 371 14
2 372 9
2 373 34
2 374 31
2 375 29
2 376 50
2 379 9
2 380 4
2 382 54
2 383 62
2 385 46
2 386 52
2 387 21
2 389 62
2 391 8
2 392 42
2 394 57
2 396 4
2 397 35
2 400 54
2 405 13
2 406 35
2 407 14
2 411 57
2 413 14
2 414 7
2 415 31
2 416 37
2 420 1
2 423 7
2 424 24
2 425 55
2 426 33
2 429 17
2 430 29
2 433 27
2 434 17
2 435 27
2 437 34
2 438 2
2 439 27
2 440 51
2 441 10
2 444 47
2 445 15
2 446 37
2 449 21
2 450 30
2 452 19
2 455 26
2 456 38
2 458 14
2 459 25
2 460 45
2 461 22
2 462 10
2 464 20
2 465 62
2 466 42
2 468 18
2 474 18
2 475 39
2 478 64
2 480 45
3 4 21
3 5 15
3 6 30
3 7 34
3 9 14
3 11 3
3 12 1
3 13 20
3 14 53
3 15 33
3 17 4
3 19 6
3 21 64
3 22 19
3 24 48
3 26 1
3 29 59
3 33 44
3 34 50
3 36 33
3 38 27
3 39 1
3 40 50
3 41 19
3 42 40
3 43 24
3 44 42
3 45 2
3 50 27
3 51 10
3 52 39
3 54 30
3 56 24
3 58 43
3 59 4
3 60 29
3 62 8
3 63 38
3 65 9
3 67 44
3 68 50
3 69 15
3 73 50
3 77 1
3 78 41
3 82 19
3 87 24
3 88 37
3 90 59
3 92 21
3 93 57
3 94 13
3 99 25
3 100 23
3 103 28
3 104 43
3 105 25
3 108 19
3 111 7
3 113 12
3 116 44
3 117 2
3 118 51
3 120 37
3 123 14
3 127 16
3 128 23
3 129 60
3 130 5
3 132 53
3 133 26
3 134 38
3 137 7
3 139 32
3 142 29
3 143 10
3 146 55
3 147 12
3 148 25
3 149 23
3 151 52
3 152 62
3 153 13
3 154 61
3 155 17
3 156 4
3 157 63
3 158 39
3 159 9
3 160 44
3 162 6
3 164 45
3 168 50
3 170 59
3 171 64
3 172 58
3 175 26
3 176 50
3 177 25
3 178 61
3 181 48
3 182 6
3 183 52
3 189 19
3 190 5
3 191 7
3 192 34
3 193 38
3 194 58
3 196 26
3 197 20
3 199 18
3 203 57
3 204 58
3 205 43
3 206 40
3 207 16
3 211 34
3 212 25
3 216 27
3 217 46
3 220 39
3 223 43
3 227 34
3 228 56
3 230 11
3 232 48
3 235 4
3 237 56
3 239 64
3 241 8
3 242 18
3 244 32
3 246 62
3 250 55
3 254 15
3 255 35
3 257 48
3 258 4
3 259 56
3 260 63
3 261 46
3 263 14
3 264 13
3 265 47
3 266 44
3 268 12
3 269 62
3 270 55
3 271 37
3 273 32
3 275 31
3 276 35
3 277 18
3 280 3
3 282 2
3 286 14
3 287 20
3 288 61
3 289 19
3 290 2
3 291 14
3 292 57
3 298 59
3 300 43
3 301 44
3 302 26
3 305 54
3 306 61
3 308 56
3 309 8
3 310 60
3 313 46
3 315 56
3 316 47
3 317 10
3 318 10
3 319 40
3 320 34
3 321 1
3 322 52
3 323 45
3 326 41
3 327 17
3 328 52
3 329 64
3 333 7
3 336 45
3 337 56
3 342 21
3 343 64
3 345 57
3 347 7
3 349 53
3 350 48
3 351 55
3 353 30
3 354 53
3 355 39
3 356 37
3 359 25
3 360 48
3 362 16
3 363 7
3 365 35
3 366 54
3 367 33
3 369 17
3 370 28
3 372 63
3 375 51
3 376 10
3 378 60
3 380 33
3 382 37
3 384 54
3 385 55
3 386 37
3 389 4
3 391 31
3 392 52
3 393 33
3 398 7
3 400 31
3 402 5
3 403 58
3 404 8
3 405 42
3 406 58
3 407 40
3 408 61
3 410 62
3 413 30
3 415 23
3 419 33
3 421 3
3 422 31
3 423 5
3 424 35
3 427 39
3 430 49
3 431 47
3 435 45
3 436 45
3 438 22
3 439 59
3 440 60
3 441 37
3 443 37
3 444 32
3 447 12
3 450 22
3 452 9
3 453 36
3 454 6
3 455 9
3 458 47
3 459 54
3 461 59
3 462 33
3 463 48
3 464 46
3 465 47
3 466 5
3 472 28
3 474 2
3 475 22
3 478 63
