1240 76922
1 14 9
1 29 5
1 30 4
1 33 1
1 44 8
1 46 9
1 55 6
1 63 5
1 66 2
1 68 8
1 70 10
1 86 2
1 88 3
1 92 1
1 95 10
1 96 1
1 100 3
1 101 2
1 103 5
1 104 7
1 113 3
1 122 10
1 125 8
1 144 7
1 155 3
1 165 3
1 184 5
1 186 10
1 216 3
1 217 4
1 224 2
1 227 2
1 233 3
1 254 2
1 261 5
1 274 9
1 278 4
1 289 7
1 311 10
1 321 6
1 329 8
1 332 6
1 375 6
1 430 9
1 434 4
1 475 10
1 482 3
1 488 10
1 496 2
1 497 10
1 507 10
1 537 1
1 542 9
1 550 7
1 554 1
1 560 8
1 567 3
1 572 5
1 583 1
1 598 1
1 628 6
1 634 4
1 644 3
1 647 3
1 654 3
1 667 7
1 673 7
1 682 2
1 692 8
1 694 2
1 704 5
1 714 7
1 719 9
1 720 1
1 743 8
1 751 1
1 759 7
1 789 2
1 797 6
1 799 5
1 848 3
1 883 1
1 936 3
1 956 3
1 964 8
1 974 3
1 984 4
1 1009 5
1 1014 2
1 1043 4
1 1058 7
1 1060 8
1 1063 6
1 1106 7
1 1107 10
1 1109 3
1 1115 5
1 1123 4
1 1133 1
1 1138 9
1 1158 10
1 1178 5
1 1185 7
1 1219 9
2 5 6
2 6 6
2 8 2
2 15 4
2 22 4
2 33 1
2 37 2
2 38 3
2 53 5
2 66 5
2 72 5
2 86 4
2 102 5
2 122 6
2 130 1
2 148 2
2 164 5
2 175 5
2 179 10
2 195 6
2 198 10
2 202 8
2 203 9
2 204 10
2 208 8
2 209 4
2 212 2
2 233 2
2 234 4
2 249 1
2 262 3
2 263 4
2 266 7
2 267 10
2 274 3
2 285 8
2 309 4
2 325 7
2 343 9
2 345 4
2 346 9
2 352 6
2 359 5
2 363 10
2 368 10
2 374 7
2 383 7
2 387 4
2 391 8
2 397 5
2 404 3
2 415 2
2 417 6
2 420 8
2 444 4
2 447 4
2 460 3
2 474 2
2 492 4
2 508 1
2 526 10
2 530 1
2 531 10
2 534 10
2 536 6
2 540 2
2 569 1
2 626 6
2 657 10
2 659 2
2 676 5
2 692 4
2 703 10
2 706 8
2 715 10
2 717 2
2 723 1
2 727 9
2 745 3
2 769 10
2 772 9
2 779 4
2 798 10
2 804 10
2 805 2
2 822 7
2 858 4
2 871 1
2 885 3
2 915 8
2 917 10
2 959 5
2 968 4
2 970 9
2 972 7
2 973 6
2 981 1
2 1010 10
2 1023 1
2 1042 2
2 1048 5
2 1049 9
2 1073 6
2 1075 8
2 1089 3
2 1096 10
2 1101 5
2 1105 4
2 1129 5
2 1130 7
2 1159 8
2 1163 8
2 1165 5
2 1166 6
2 1176 7
2 1178 4
2 1188 5
2 1192 3
2 1224 6
2 1230 10
2 1235 2
3 4 7
3 23 5
3 32 2
3 34 1
3 54 5
3 60 4
3 65 6
3 67 2
3 73 4
3 75 2
3 79 2
3 84 4
3 108 1
3 109 10
