480 85193
1 2 6
1 3 2
1 5 2
1 6 9
1 7 4
1 8 10
1 9 5
1 10 4
1 11 1
1 12 6
1 13 9
1 14 9
1 15 3
1 16 4
1 17 6
1 18 10
1 19 3
1 21 6
1 24 5
1 26 3
1 27 7
1 28 10
1 29 1
1 30 10
1 31 9
1 32 5
1 33 2
1 36 6
1 38 9
1 40 10
1 41 9
1 42 2
1 43 2
1 44 5
1 46 10
1 50 4
1 51 6
1 52 7
1 53 8
1 55 6
1 56 7
1 57 2
1 58 1
1 59 7
1 60 3
1 61 5
1 63 1
1 64 6
1 65 4
1 66 6
1 68 5
1 69 7
1 70 6
1 71 4
1 72 7
1 74 1
1 75 4
1 76 5
1 78 10
1 79 3
1 82 4
1 83 7
1 85 2
1 86 7
1 87 10
1 88 1
1 89 3
1 90 7
1 91 4
1 92 2
1 94 6
1 95 7
1 96 1
1 97 8
1 98 8
1 100 10
1 101 6
1 102 9
1 103 10
1 104 4
1 105 3
1 106 9
1 108 9
1 109 8
1 111 9
1 112 9
1 113 1
1 114 10
1 115 9
1 116 10
1 119 4
1 120 9
1 122 7
1 123 6
1 124 2
1 125 6
1 126 6
1 127 5
1 128 3
1 129 10
1 130 6
1 131 3
1 133 10
1 134 2
1 135 8
1 136 5
1 140 6
1 141 8
1 144 5
1 145 6
1 146 8
1 147 4
1 149 10
1 150 2
1 151 9
1 152 3
1 153 9
1 154 5
1 155 6
1 156 7
1 157 7
1 159 1
1 160 1
1 161 1
1 163 10
1 164 8
1 165 6
1 166 8
1 167 2
1 168 5
1 169 10
1 172 3
1 173 9
1 174 10
1 176 5
1 178 3
1 180 6
1 181 6
1 182 7
1 184 1
1 185 4
1 186 6
1 188 2
1 189 7
1 190 3
1 191 4
1 198 10
1 199 9
1 200 2
1 202 9
1 205 8
1 206 5
1 207 6
1 209 5
1 214 10
1 216 8
1 217 3
1 218 3
1 220 8
1 221 7
1 222 8
1 224 3
1 225 7
1 226 6
1 227 8
1 229 10
1 230 3
1 232 6
1 233 2
1 234 3
1 236 1
1 237 4
1 241 5
1 242 10
1 243 8
1 244 7
1 245 2
1 246 9
1 248 9
1 249 10
1 250 9
1 251 5
1 254 1
1 255 9
1 256 2
1 258 9
1 260 4
1 261 2
1 263 4
1 264 2
1 266 7
1 269 6
1 270 2
1 271 9
1 272 10
1 274 4
1 275 5
1 276 4
1 277 10
1 278 4
1 279 2
1 281 2
1 282 8
1 283 4
1 285 4
1 286 5
1 287 9
1 288 3
1 289 10
1 291 10
1 293 9
1 294 1
1 296 4
1 297 9
1 298 8
1 299 5
1 300 3
1 301 4
1 302 10
1 303 3
1 304 1
1 305 3
1 307 7
1 309 4
1 310 7
1 311 5
1 313 5
1 315 1
1 316 2
1 318 8
1 320 2
1 321 3
1 322 4
1 323 10
1 324 3
1 326 1
1 329 3
1 331 2
1 332 9
1 336 9
1 338 9
1 339 4
1 341 2
1 342 10
1 343 4
1 344 9
1 345 6
1 348 1
1 349 3
1 351 4
1 353 9
1 354 1
1 355 9
1 359 9
1 360 9
1 361 10
1 362 4
1 363 8
1 365 3
1 366 2
1 370 1
1 371 10
1 374 2
1 375 9
1 376 10
1 377 1
1 378 10
1 379 9
1 380 8
1 381 3
1 382 5
1 383 2
1 385 4
1 390 4
1 391 4
1 392 3
1 393 2
1 394 10
1 395 7
1 397 5
1 398 2
1 399 1
1 400 10
1 402 2
1 403 4
1 404 3
1 405 9
1 406 6
1 407 5
1 408 5
1 410 1
1 411 6
1 412 10
1 413 9
1 414 10
1 415 9
1 416 8
1 417 5
1 418 1
1 419 5
1 420 10
1 421 8
1 422 7
1 423 7
1 424 1
1 425 10
1 426 7
1 427 9
1 428 5
1 429 8
1 430 7
1 432 1
1 434 5
1 437 7
1 438 1
1 439 6
1 440 6
1 441 9
1 442 1
1 444 7
1 445 2
1 448 8
1 449 3
1 451 4
1 453 3
1 454 9
1 455 6
1 456 5
1 457 7
1 459 5
1 460 9
1 461 5
1 463 9
1 465 9
1 467 2
1 468 6
1 469 7
1 471 6
1 472 5
1 473 2
1 474 9
1 475 8
1 476 9
1 477 9
1 480 4
2 3 3
2 4 8
2 6 5
2 7 5
2 8 2
2 9 4
2 10 6
2 12 7
2 13 10
2 14 10
2 15 3
2 17 7
2 18 10
2 19 1
2 20 1
2 21 9
2 23 1
2 24 8
2 25 9
2 26 7
2 27 1
2 28 9
2 29 10
2 30 2
2 32 8
2 33 6
2 34 9
2 35 5
2 38 2
2 39 10
2 40 7
2 41 4
2 42 10
2 43 7
2 44 5
2 46 6
2 47 6
2 48 7
2 49 2
2 50 4
2 52 8
2 54 10
2 58 5
2 59 10
2 60 5
2 63 1
2 64 9
2 65 7
2 66 2
2 67 4
2 68 9
2 69 5
2 71 9
2 72 7
2 73 4
2 74 6
2 75 3
2 76 2
2 78 2
2 79 4
2 80 2
2 82 6
2 85 10
2 86 9
2 87 8
2 89 10
2 91 7
2 93 2
2 94 4
2 95 8
2 98 6
2 99 1
2 101 9
2 102 5
2 104 10
2 105 2
2 107 5
2 108 2
2 110 7
2 112 1
2 113 8
2 114 5
2 115 1
2 116 1
2 118 3
2 119 7
2 120 5
2 121 10
2 122 8
2 124 10
2 125 8
2 126 5
2 127 2
2 130 1
2 131 2
2 132 2
2 133 7
2 135 9
2 136 4
2 140 4
2 142 10
2 143 2
2 147 5
2 148 3
2 150 7
2 152 1
2 154 7
2 155 8
2 156 6
2 159 8
2 160 6
2 161 6
2 162 4
2 163 8
2 164 7
2 166 8
2 167 3
2 168 6
2 169 10
2 170 8
2 171 10
2 172 4
2 176 5
2 177 5
2 178 2
2 181 2
2 182 2
2 183 10
2 184 6
2 185 6
2 187 8
2 188 10
2 189 7
2 190 3
2 192 2
2 193 9
2 195 3
2 196 2
2 202 2
2 203 10
2 204 6
2 205 7
2 206 2
2 207 1
2 208 9
2 210 6
2 211 2
2 212 5
2 213 3
2 214 6
2 215 10
2 216 2
2 217 9
2 218 3
2 219 1
2 220 3
2 221 3
2 223 10
2 224 5
2 225 6
2 226 4
2 229 5
2 231 2
2 232 2
2 235 9
2 236 7
2 237 2
2 239 8
2 240 2
2 241 9
2 242 8
2 243 1
2 244 10
2 246 7
2 247 5
2 248 7
2 249 5
2 250 6
2 251 9
2 252 3
2 253 3
2 256 1
2 257 3
2 258 10
2 259 9
2 260 3
2 261 4
2 263 3
2 265 6
2 266 1
2 267 4
2 268 10
2 269 4
2 270 5
2 273 3
2 274 3
