100 2905
1 2 41
1 3 33
1 5 33
1 7 1
1 9 55
1 10 59
1 12 60
1 13 39
1 14 2
1 15 46
1 17 12
1 18 45
1 19 63
1 21 63
1 24 27
1 26 57
1 27 25
1 28 58
1 29 16
1 30 59
1 31 39
1 32 63
1 33 55
1 36 47
1 38 55
1 44 11
1 46 57
1 51 47
1 52 58
1 55 59
1 56 30
1 57 28
1 59 14
1 60 24
1 63 6
1 64 34
1 65 37
1 66 21
1 68 36
1 69 29
1 70 50
1 71 6
1 74 41
1 75 1
1 76 60
1 78 62
1 79 14
1 83 35
1 85 46
1 86 39
1 88 63
1 89 23
1 91 6
1 92 33
1 94 30
1 95 55
1 96 64
1 97 50
1 98 56
1 100 25
2 3 56
2 4 1
2 5 14
2 6 1
2 7 41
2 8 45
2 10 10
2 11 54
2 14 10
2 15 22
2 17 7
2 21 50
2 24 4
2 25 28
2 26 54
2 27 31
2 28 31
2 29 32
2 30 48
2 31 31
2 32 50
2 33 64
2 35 15
2 37 52
2 38 9
2 42 36
2 43 22
2 46 44
2 47 49
2 48 9
2 49 28
2 52 26
2 53 44
2 54 36
2 57 48
2 58 2
2 59 35
2 61 51
2 62 22
2 63 2
2 65 41
2 66 33
2 67 18
2 68 37
2 69 12
2 70 55
2 71 27
2 74 46
2 75 32
2 76 5
2 78 17
2 80 47
2 82 6
2 83 22
2 84 63
2 86 21
2 87 41
2 88 31
2 90 10
2 91 21
2 93 2
2 100 1
3 5 36
3 10 27
3 11 62
3 12 16
3 14 5
3 19 37
3 21 4
3 22 14
3 23 40
3 27 26
3 29 27
3 30 25
3 31 63
3 32 30
3 34 36
3 35 11
3 38 49
3 46 36
3 47 16
3 49 17
3 50 32
3 51 17
3 53 8
3 54 21
3 55 6
3 59 24
3 60 26
3 63 44
3 65 26
3 66 43
3 68 61
3 69 28
3 75 47
3 76 1
3 79 12
3 80 7
3 81 48
3 82 39
3 83 51
3 84 41
3 86 14
3 87 11
3 88 5
3 90 16
3 92 22
3 93 40
3 94 17
3 96 59
3 98 40
3 99 42
4 5 48
4 7 41
4 8 14
4 10 12
4 11 57
4 12 13
4 13 17
4 16 46
4 20 55
4 22 53
4 25 6
4 27 55
4 29 2
4 30 53
4 31 21
4 32 36
4 33 48
4 35 8
4 38 44
4 40 47
4 41 41
4 45 39
4 47 35
4 48 51
4 50 3
4 51 3
4 52 55
4 54 32
4 57 33
4 58 60
4 60 45
4 62 32
4 63 25
4 64 62
4 68 3
4 70 32
4 71 6
4 72 36
4 75 32
4 79 15
4 80 28
4 83 9
4 84 14
4 86 29
4 87 33
4 88 17
4 89 55
4 90 8
4 91 45
4 92 7
4 94 64
4 99 56
4 100 28
5 6 11
5 7 38
5 8 54
5 9 21
5 12 43
5 13 51
5 14 46
5 16 14
5 18 41
5 21 42
5 22 47
5 24 42
5 25 34
5 26 5
5 27 8
5 28 64
5 29 56
5 31 30
5 32 16
5 33 33
5 34 32
5 36 32
5 38 22
5 39 11
5 41 11
5 42 52
5 43 3
5 44 44
5 46 13
5 48 40
5 53 35
5 55 23
5 56 17
5 58 5
5 63 63
5 65 37
5 67 34
5 68 49
5 69 12
5 71 8
5 74 8
5 77 38
5 79 14
5 81 23
5 82 38
5 83 59
5 85 2
5 86 4
5 89 47
5 90 11
5 91 49
5 94 1
5 95 44
5 96 12
5 98 17
5 99 22
5 100 7
6 7 14
6 8 31
6 10 50
6 11 16
6 12 24
6 16 30
6 17 28
6 18 58
6 19 12
6 22 9
6 24 32
6 25 11
6 26 64
6 27 55
6 28 5
6 30 42
6 31 3
6 32 27
6 33 23
6 36 32
6 37 18
6 40 61
6 41 17
6 42 27
6 44 24
6 45 27
6 46 7
6 47 59
6 50 54
6 52 4
6 56 13
6 57 54
6 58 56
6 61 64
6 62 62
6 64 47
6 65 4
6 67 53
6 69 35
6 70 5
6 71 33
6 72 39
6 74 21
6 77 36
6 80 25
6 83 35
6 84 45
6 85 33
6 87 50
6 92 55
6 93 23
6 97 6
6 100 23
7 9 19
7 10 42
7 15 50
7 19 38
7 20 45
7 21 24
7 23 29
7 24 40
7 25 56
7 26 34
7 27 14
7 29 8
7 31 29
7 32 39
7 35 14
7 36 9
7 37 29
7 38 9
7 40 25
7 41 48
7 45 22
