1620 341331
1 2 22
1 13 11
1 14 1
1 18 14
1 29 5
1 30 8
1 33 11
1 36 2
1 44 10
1 46 5
1 55 12
1 56 16
1 63 18
1 64 24
1 66 28
1 68 21
1 70 4
1 71 7
1 76 3
1 86 12
1 88 7
1 91 27
1 92 19
1 94 2
1 95 24
1 96 26
1 97 12
1 100 11
1 101 23
1 103 2
1 104 22
1 105 2
1 113 19
1 115 6
1 122 18
1 125 3
1 133 1
1 135 4
1 144 14
1 146 11
1 152 5
1 155 9
1 160 1
1 161 13
1 163 4
1 165 18
1 166 10
1 169 10
1 172 25
1 178 24
1 181 6
1 184 8
1 186 25
1 189 17
1 191 12
1 216 4
1 217 18
1 222 3
1 224 13
1 226 24
1 227 19
1 233 6
1 244 25
1 246 13
1 254 27
1 255 28
1 261 21
1 264 2
1 271 26
1 274 26
1 275 2
1 277 11
1 278 23
1 279 25
1 281 2
1 282 25
1 285 3
1 289 16
1 296 5
1 299 21
1 303 26
1 311 8
1 316 6
1 320 25
1 321 21
1 322 13
1 329 16
1 332 21
1 342 11
1 355 15
1 370 17
1 371 20
1 374 25
1 375 15
1 378 10
1 379 12
1 381 21
1 382 14
1 390 4
1 392 27
1 393 11
1 395 24
1 407 15
1 411 13
1 412 23
1 413 2
1 414 25
1 418 9
1 422 22
1 427 6
1 428 15
1 430 3
1 434 24
1 442 15
1 463 10
1 465 14
1 468 12
1 469 12
1 475 22
1 482 2
1 484 9
1 485 13
1 488 24
1 496 21
1 497 25
1 499 28
1 506 21
1 507 22
1 510 14
1 512 25
1 522 20
1 525 26
1 526 27
1 527 24
1 530 15
1 532 14
1 537 6
1 538 27
1 542 12
1 550 12
1 554 15
1 557 10
1 560 25
1 567 25
1 572 4
1 583 14
1 592 9
1 598 12
1 599 11
1 605 1
1 618 5
1 628 13
1 634 19
1 639 11
1 640 7
1 641 18
1 644 7
1 645 25
1 646 15
1 647 13
1 649 15
1 654 17
1 662 28
1 666 22
1 667 17
1 671 14
1 673 17
1 680 13
1 681 7
1 682 20
1 686 5
1 690 27
1 692 24
1 694 6
1 704 2
1 709 24
1 714 28
1 715 1
1 718 20
1 719 22
1 720 3
1 724 13
1 728 2
1 735 8
1 737 12
1 743 26
1 745 20
1 746 12
1 748 20
1 751 10
1 757 9
1 759 25
1 786 22
1 789 12
1 790 16
1 797 28
1 799 18
1 810 19
1 811 20
1 814 10
1 816 17
1 821 5
1 823 17
1 827 24
1 828 15
1 831 18
1 833 1
1 841 4
1 845 10
1 848 14
1 851 28
1 852 22
1 854 26
1 858 27
1 860 19
1 865 7
1 869 8
1 872 24
1 874 8
