1620 341331
1 2 44
1 13 4
1 14 54
1 18 17
1 29 31
1 30 44
1 33 5
1 36 37
1 44 20
1 46 47
1 55 61
1 56 16
1 63 27
1 64 10
1 66 48
1 68 26
1 70 5
1 71 45
1 76 44
1 86 5
1 88 8
1 91 24
1 92 9
1 94 2
1 95 13
1 96 56
1 97 43
1 100 18
1 101 34
1 103 4
1 104 49
1 105 15
1 113 37
1 115 37
1 122 21
1 125 32
1 133 46
1 135 13
1 144 11
1 146 52
1 152 21
1 155 52
1 160 8
1 161 5
1 163 41
1 165 8
1 166 11
1 169 62
1 172 17
1 178 31
1 181 21
1 184 50
1 186 62
1 189 42
1 191 60
1 216 57
1 217 39
1 222 45
1 224 55
1 226 16
1 227 41
1 233 60
1 244 49
1 246 5
1 254 35
1 255 24
1 261 57
1 264 11
1 271 59
1 274 39
1 275 56
1 277 48
1 278 46
1 279 5
1 281 36
1 282 51
1 285 56
1 289 59
1 296 53
1 299 21
1 303 46
1 311 46
1 316 58
1 320 37
1 321 15
1 322 54
1 329 33
1 332 45
1 342 44
1 355 2
1 370 18
1 371 50
1 374 44
1 375 28
1 378 25
1 379 60
1 381 49
1 382 60
1 390 55
1 392 49
1 393 26
1 395 19
1 407 24
1 411 6
1 412 4
1 413 12
1 414 52
1 418 7
1 422 29
1 427 47
1 428 48
1 430 38
1 434 33
1 442 45
1 463 61
1 465 40
1 468 19
1 469 60
1 475 4
1 482 14
1 484 37
1 485 53
1 488 25
1 496 30
1 497 32
1 499 39
1 506 21
1 507 63
1 510 50
1 512 28
1 522 17
1 525 24
1 526 39
1 527 24
1 530 41
1 532 33
1 537 15
1 538 44
1 542 34
1 550 5
1 554 64
1 557 46
1 560 10
1 567 47
1 572 59
1 583 53
1 592 29
1 598 58
1 599 46
1 605 28
1 618 9
1 628 41
1 634 20
1 639 19
1 640 60
1 641 46
1 644 15
1 645 48
1 646 6
1 647 48
1 649 18
1 654 60
1 662 38
1 666 33
1 667 26
1 671 49
