1240 76922
1 14 65
1 29 38
1 30 29
1 33 4
1 44 63
1 46 71
1 55 45
1 63 37
1 66 13
1 68 61
1 70 78
1 86 15
1 88 81
1 92 23
1 95 4
1 96 76
1 100 5
1 101 22
1 103 14
1 104 36
1 113 51
1 122 24
1 125 75
1 144 58
1 155 52
1 165 23
1 184 22
1 186 35
1 216 78
1 217 23
1 224 31
1 227 13
1 233 16
1 254 18
1 261 16
1 274 35
1 278 72
1 289 26
1 311 51
1 321 73
1 329 44
1 332 60
1 375 43
1 430 48
1 434 71
1 475 82
1 482 81
1 488 31
1 496 75
1 497 20
1 507 73
1 537 15
1 542 73
1 550 79
1 554 1
1 560 81
1 567 68
1 572 54
1 583 8
1 598 59
1 628 22
1 634 40
1 644 1
1 647 3
1 654 45
1 667 26
1 673 17
1 682 20
1 692 22
1 694 50
1 704 53
1 714 13
1 719 57
1 720 15
1 743 37
1 751 53
1 759 66
1 789 3
1 797 58
1 799 2
1 848 53
1 883 14
1 936 46
1 956 38
1 964 18
1 974 8
1 984 20
1 1009 20
1 1014 57
1 1043 19
1 1058 81
1 1060 28
1 1063 36
1 1106 13
1 1107 30
1 1109 53
1 1115 59
1 1123 41
1 1133 55
1 1138 74
1 1158 23
1 1178 38
1 1185 25
1 1219 3
2 5 72
2 6 79
2 8 33
2 15 52
2 22 66
2 33 45
2 37 47
2 38 16
2 53 32
2 66 27
2 72 1
2 86 13
2 102 19
2 122 38
2 130 40
2 148 33
2 164 29
2 175 36
2 179 45
2 195 6
2 198 9
2 202 40
2 203 39
2 204 74
2 208 45
2 209 73
2 212 59
2 233 69
2 234 73
2 249 61
2 262 29
2 263 15
2 266 9
2 267 25
2 274 1
2 285 18
2 309 27
2 325 55
2 343 76
2 345 20
2 346 64
2 352 26
2 359 49
2 363 71
2 368 26
2 374 67
2 383 45
2 387 40
2 391 76
2 397 78
2 404 55
2 415 56
2 417 27
2 420 63
2 444 39
2 447 19
2 460 11
2 474 47
2 492 63
2 508 31
2 526 28
2 530 24
2 531 16
2 534 25
2 536 8
2 540 78
2 569 4
2 626 78
2 657 79
2 659 48
2 676 15
2 692 2
2 703 41
2 706 78
2 715 9
2 717 40
2 723 27
2 727 73
2 745 59
2 769 74
2 772 9
2 779 2
2 798 67
2 804 23
2 805 74
2 822 67
2 858 25
2 871 76
2 885 76
2 915 16
2 917 56
2 959 27
2 968 2
2 970 20
2 972 63
2 973 78
2 981 34
2 1010 25
2 1023 67
2 1042 50
2 1048 48
2 1049 1
2 1073 76
2 1075 1
2 1089 11
2 1096 35
2 1101 71
2 1105 44
2 1129 62
2 1130 19
2 1159 79
2 1163 40
2 1165 30
2 1166 38
2 1176 56
2 1178 61
2 1188 61
2 1192 35
2 1224 47
2 1230 54
2 1235 27
3 4 33
3 23 18
3 32 45
3 34 78
3 54 14
3 60 52
3 65 36
3 67 12
3 73 1
3 75 33
3 79 28
3 84 47
3 108 13
3 109 31
3 117 11
3 135 81
3 155 12
3 159 26
3 167 7
3 183 74
3 221 12
3 226 6
3 233 46
3 237 31
3 257 35
3 258 18
3 262 50
3 265 35
3 267 62
3 276 45
3 280 25
3 288 51
3 291 81
3 293 35
3 295 2
3 314 21
3 331 59
3 336 10
3 346 4
3 350 48
3 360 18
3 373 17
3 384 8
3 408 40
3 412 76
3 415 10
3 417 28
3 432 48
3 448 46
3 449 32
3 461 38
3 463 3
3 472 48
3 478 2
3 483 78
3 502 16
3 508 64
3 518 80
3 519 7
3 529 43
3 537 11
3 541 48
3 546 54
3 549 18
3 554 42
3 558 50
3 559 22
3 562 59
3 574 69
3 576 58
3 579 11
3 585 51
3 604 32
3 625 64
3 633 49
3 663 24
3 666 76
3 686 55
3 687 2
3 693 12
3 697 12
3 720 77
3 727 15
3 735 74
3 746 21
3 754 1
3 757 38
3 761 78
3 770 66
3 775 7
3 786 9
