100 2905
1 2 21
1 3 17
1 5 17
1 7 1
1 9 28
1 10 30
1 12 30
1 13 45
1 14 37
1 15 36
1 17 20
1 18 45
1 19 41
1 21 1
1 24 23
1 26 6
1 27 42
1 28 23
1 29 34
1 30 32
1 31 32
1 32 14
1 33 29
1 36 37
1 38 13
1 44 44
1 46 38
1 51 29
1 52 8
1 55 41
1 56 30
1 57 46
1 59 20
1 60 32
1 63 28
1 64 24
1 65 44
1 66 28
1 68 39
1 69 6
1 70 29
1 71 45
1 74 24
1 75 29
1 76 30
1 78 46
1 79 15
1 83 14
1 85 39
1 86 7
1 88 41
1 89 12
1 91 3
1 92 17
1 94 19
1 95 11
1 96 18
1 97 15
1 98 25
1 100 3
2 3 21
2 4 1
2 5 30
2 6 38
2 7 31
2 8 7
2 10 41
2 11 45
2 14 18
2 15 37
2 17 23
2 21 20
2 24 32
2 25 12
2 26 3
2 27 17
2 28 39
2 29 15
2 30 39
2 31 28
2 32 35
2 33 32
2 35 42
2 37 25
2 38 41
2 42 28
2 43 37
2 46 38
2 47 13
2 48 46
2 49 28
2 52 42
2 53 1
2 54 7
2 57 1
2 58 21
2 59 23
2 61 44
2 62 5
2 63 27
2 65 5
2 66 11
2 67 34
2 68 4
2 69 25
2 70 40
2 71 2
2 74 14
2 75 37
2 76 27
2 78 45
2 80 42
2 82 36
2 83 16
2 84 35
2 86 16
2 87 16
2 88 43
2 90 35
2 91 24
2 93 16
2 100 25
3 5 32
3 10 43
3 11 8
3 12 26
3 14 5
3 19 36
3 21 43
3 22 18
3 23 45
3 27 11
3 29 22
3 30 37
3 31 25
3 32 5
3 34 14
3 35 36
3 38 13
3 46 22
3 47 18
3 49 38
3 50 38
3 51 24
3 53 46
3 54 37
3 55 1
3 59 18
3 60 26
3 63 33
3 65 11
3 66 45
3 68 1
3 69 21
3 75 17
3 76 9
3 79 19
3 80 6
3 81 28
3 82 14
3 83 23
3 84 16
3 86 3
3 87 44
3 88 35
3 90 43
3 92 45
3 93 45
3 94 9
3 96 24
3 98 3
3 99 44
4 5 11
4 7 32
4 8 11
4 10 21
4 11 16
4 12 5
4 13 11
4 16 1
4 20 1
4 22 18
4 25 44
4 27 14
4 29 31
4 30 8
4 31 3
4 32 19
4 33 2
4 35 7
4 38 20
4 40 45
4 41 13
4 45 38
4 47 14
4 48 13
4 50 32
4 51 15
4 52 18
4 54 6
4 57 35
4 58 25
4 60 18
4 62 8
4 63 37
4 64 46
4 68 9
4 70 16
4 71 34
4 72 9
4 75 4
4 79 11
4 80 3
4 83 12
4 84 13
4 86 22
4 87 35
4 88 35
4 89 13
4 90 22
4 91 31
4 92 34
4 94 14
4 99 24
4 100 1
5 6 6
5 7 4
5 8 45
5 9 24
5 12 20
5 13 26
5 14 43
5 16 21
5 18 38
5 21 40
5 22 7
5 24 6
5 25 3
5 26 8
5 27 11
5 28 46
5 29 20
5 31 9
5 32 30
5 33 20
5 34 21
5 36 24
5 38 21
5 39 7
5 41 35
5 42 6
5 43 29
5 44 38
5 46 35
5 48 7
5 53 9
5 55 23
5 56 28
5 58 44
5 63 27
5 65 3
5 67 28
5 68 1
5 69 27
5 71 40
5 74 11
5 77 18
5 79 24
