100 2905
1 2 6
1 3 5
1 5 5
1 7 1
1 9 7
1 10 8
1 12 8
1 13 10
1 14 9
1 15 5
1 17 1
1 18 6
1 19 2
1 21 6
1 24 9
1 26 8
1 27 8
1 28 4
1 29 8
1 30 10
1 31 4
1 32 10
1 33 8
1 36 2
1 38 8
1 44 5
1 46 8
1 51 7
1 52 6
1 55 7
1 56 10
1 57 2
1 59 8
1 60 6
1 63 8
1 64 8
1 65 4
1 66 4
1 68 10
1 69 2
1 70 3
1 71 1
1 74 5
1 75 5
1 76 3
1 78 5
1 79 4
1 83 7
1 85 1
1 86 6
1 88 1
1 89 8
1 91 10
1 92 8
1 94 2
1 95 5
1 96 10
1 97 6
1 98 5
1 100 8
2 3 3
2 4 1
2 5 5
2 6 10
2 7 4
2 8 10
2 10 7
2 11 9
2 14 8
2 15 7
2 17 7
2 21 10
2 24 10
2 25 4
2 26 7
2 27 1
2 28 2
2 29 1
2 30 6
2 31 6
2 32 2
2 33 7
2 35 2
2 37 3
2 38 9
2 42 1
2 43 7
2 46 10
2 47 1
2 48 4
2 49 10
2 52 7
2 53 9
2 54 4
2 57 9
2 58 4
2 59 4
2 61 9
2 62 6
2 63 4
2 65 7
2 66 8
2 67 2
2 68 7
2 69 2
2 70 9
2 71 5
2 74 3
2 75 6
2 76 10
2 78 7
2 80 2
2 82 4
2 83 9
2 84 4
2 86 6
2 87 5
2 88 10
2 90 10
2 91 6
2 93 10
2 100 1
3 5 5
3 10 7
3 11 9
3 12 3
3 14 1
3 19 6
3 21 5
3 22 3
3 23 5
3 27 2
3 29 7
3 30 4
3 31 6
3 32 4
3 34 1
3 35 9
3 38 3
3 46 6
3 47 1
3 49 3
3 50 8
3 51 3
3 53 6
3 54 4
3 55 2
3 59 3
3 60 1
3 63 1
3 65 5
3 66 4
3 68 8
3 69 2
3 75 1
3 76 5
3 79 1
3 80 2
3 81 5
3 82 4
3 83 10
3 84 4
3 86 4
3 87 8
3 88 4
3 90 5
3 92 2
3 93 9
3 94 7
3 96 5
3 98 2
3 99 10
4 5 3
4 7 4
4 8 9
4 10 3
4 11 1
4 12 3
4 13 1
4 16 3
4 20 4
4 22 6
4 25 9
4 27 9
4 29 4
4 30 6
4 31 8
4 32 9
4 33 4
4 35 6
4 38 1
4 40 2
4 41 1
4 45 6
4 47 5
4 48 7
4 50 6
4 51 10
4 52 10
4 54 2
4 57 2
4 58 1
4 60 2
4 62 3
4 63 5
4 64 3
4 68 8
4 70 5
4 71 6
4 72 6
4 75 6
4 79 2
4 80 9
4 83 2
4 84 8
4 86 10
4 87 9
4 88 2
4 89 3
4 90 6
4 91 7
4 92 7
4 94 1
4 99 7
4 100 1
5 6 7
5 7 10
5 8 3
5 9 5
5 12 6
5 13 1
5 14 6
5 16 6
5 18 9
5 21 6
5 22 5
5 24 10
5 25 5
5 26 7
5 27 1
5 28 1
5 29 10
5 31 7
5 32 4
5 33 5
5 34 8
5 36 6
5 38 10
5 39 4
5 41 9
5 42 4
5 43 9
5 44 8
5 46 9
5 48 1
5 53 10
5 55 4
5 56 1
5 58 5
5 63 4
5 65 2
5 67 4
5 68 9
5 69 2
5 71 2
5 74 4
5 77 5
5 79 3
5 81 7
5 82 1
5 83 6
5 85 1
5 86 8
5 89 7
5 90 4
5 91 9
5 94 2
5 95 10
5 96 5
5 98 7
5 99 3
5 100 6
6 7 7
6 8 9
6 10 6
6 11 2
6 12 6
6 16 6
6 17 6
6 18 6
6 19 5
6 22 10
6 24 1
6 25 10
6 26 10
6 27 1
6 28 8
6 30 9
6 31 10
6 32 7
6 33 9
6 36 9
6 37 4
6 40 2
6 41 5
6 42 4
6 44 4
6 45 3
6 46 2
6 47 2
6 50 7
6 52 1
6 56 9
6 57 6
6 58 2
6 61 9
6 62 5
6 64 5
6 65 3
6 67 9
6 69 3
6 70 9
6 71 1
6 72 8
6 74 5
6 77 5
6 80 7
6 83 2
6 84 10
6 85 1
6 87 10
6 92 10
6 93 1
6 97 10
6 100 5
7 9 2
7 10 3
7 15 5
7 19 8
7 20 1
7 21 1
7 23 6
7 24 9
7 25 2
7 26 7
7 27 10
7 29 1
7 31 6
7 32 2
7 35 3
7 36 3
7 37 1
7 38 2
7 40 9
7 41 4
7 45 7
7 47 2
7 48 3
7 52 4
7 55 4
7 57 10
7 60 8
7 61 2
7 64 9
7 66 2
7 67 4
7 68 2
7 71 8
7 72 7
7 73 1
7 74 10
7 75 6
7 76 1
7 77 4
7 81 3
7 82 9
7 83 10
7 88 4
7 89 3
7 90 8
7 92 3
7 93 4
7 94 3
7 97 4
7 98 1
7 100 8
8 9 7
8 15 9
8 16 1
8 17 2
8 18 7
8 19 7
8 21 8
8 23 8
8 24 6
8 25 1
8 26 7
8 27 5
8 28 1
8 29 5
8 30 5
8 31 3
8 33 9
8 36 5
8 37 10
8 38 9
8 39 4
8 44 5
8 45 6
8 48 5
8 49 7
8 50 7
8 53 3
8 54 1
8 55 3
8 57 3
8 59 6
8 61 7
8 62 5
8 63 6
8 64 10
8 66 3
8 69 9
8 70 4
8 71 5
8 72 7
8 73 5
8 74 2
8 76 1
8 78 4
8 79 5
8 80 9
8 81 2
8 82 2
8 83 4
8 86 2
8 87 4
8 89 6
8 90 3
8 92 1
8 93 1
8 94 1
8 95 6
8 97 2
8 100 8
9 10 3
9 15 1
9 18 8
9 21 1
9 23 3
9 30 10
9 33 1
9 34 9
