100 2076
1 2 21
1 5 17
1 7 17
1 9 1
1 13 28
1 14 30
1 15 30
1 17 45
1 18 37
1 19 36
1 27 20
1 29 45
1 30 41
1 31 1
1 33 23
1 36 6
1 38 42
1 44 23
1 46 34
1 55 32
1 56 32
1 59 14
1 60 29
1 63 37
1 64 13
1 65 44
1 66 38
1 68 29
1 69 8
1 70 41
1 71 30
1 74 46
1 76 20
1 78 32
1 86 28
1 88 24
1 89 44
1 91 28
1 92 39
1 94 6
1 95 29
1 96 45
1 97 24
1 100 29
2 3 30
2 4 46
2 5 15
2 6 14
2 7 39
2 8 7
2 11 41
2 15 12
2 17 3
2 21 17
2 24 19
2 26 11
2 27 18
2 29 15
2 30 25
2 31 3
2 32 21
2 33 1
2 35 30
2 37 38
2 42 31
2 43 7
2 46 41
2 47 45
2 48 18
2 49 37
2 53 23
2 54 20
2 57 32
2 58 12
2 59 3
2 61 17
2 62 39
2 63 15
2 65 39
2 67 28
2 68 35
2 69 32
2 70 42
2 71 25
2 74 41
2 75 28
2 76 37
2 80 38
2 83 13
2 84 46
2 86 28
2 88 42
2 91 1
2 93 7
3 5 1
3 10 21
3 11 23
3 12 44
3 14 5
3 19 27
3 21 5
3 22 11
3 23 34
3 27 4
3 29 25
3 31 40
3 32 2
3 38 14
3 49 37
3 50 27
3 51 45
3 54 42
3 55 36
3 59 16
3 60 35
3 65 16
3 66 16
3 69 43
3 76 35
3 79 24
3 80 16
3 81 25
3 82 32
3 83 43
3 84 8
3 86 26
3 87 5
3 90 36
3 94 43
3 99 18
4 5 45
4 8 11
4 11 22
4 12 37
4 16 25
4 20 5
4 22 14
4 25 36
4 29 13
4 30 22
4 31 18
4 35 38
4 38 38
4 40 24
4 41 46
4 45 37
4 50 1
4 51 18
4 52 26
4 57 33
4 58 11
4 60 45
4 64 1
4 68 21
4 71 17
4 79 9
4 80 19
4 83 6
4 84 28
4 86 14
4 87 23
4 88 16
4 89 3
4 90 44
4 91 35
4 92 43
4 94 45
4 99 45
5 6 9
5 7 24
5 8 3
5 9 44
5 12 11
5 13 32
5 18 11
5 21 21
5 25 16
5 26 5
5 27 11
5 28 1
5 31 1
5 32 18
5 34 44
5 36 14
5 41 31
5 42 8
5 43 3
5 44 19
5 48 2
5 55 7
5 56 20
5 58 45
5 65 13
5 68 38
5 69 14
5 71 13
5 74 32
5 77 15
5 79 18
5 81 6
5 82 35
5 83 25
5 86 18
5 89 8
5 90 37
5 94 46
5 96 9
5 98 16
5 99 34
6 8 9
6 10 4
6 12 11
6 16 3
6 17 12
6 18 13
6 19 22
6 24 35
6 26 35
6 27 13
6 30 22
6 32 31
6 33 34
6 36 14
6 37 24
6 40 1
6 42 6
6 45 4
6 46 45
6 47 24
6 50 20
6 52 26
6 56 43
6 57 21
6 58 38
6 62 40
6 64 7
6 67 6
6 69 3
6 70 8
6 74 11
6 77 46
6 80 20
6 87 9
6 92 30
6 93 20
7 10 21
7 15 24
7 19 21
7 23 7
7 24 35
7 25 6
7 26 29
7 27 38
7 29 35
7 31 7
7 32 9
7 37 23
7 41 28
7 45 44
7 47 27
7 55 3
7 61 28
7 66 1
7 67 27
7 68 40
7 71 11
7 72 18
7 73 24
7 74 44
7 76 4
7 81 43
7 89 22
7 90 24
7 93 35
7 94 21
7 97 43
7 98 43
7 100 46
8 9 20
8 15 39
8 16 18
8 17 26
8 19 2
8 21 2
8 24 39
8 25 28
8 27 41
8 29 16
8 30 17
8 33 30
8 36 41
8 37 23
8 38 39
8 39 42
8 44 16
8 49 33
8 50 13
8 53 35
8 54 31
8 55 33
8 59 2
8 62 37
8 63 45
8 66 16
8 70 43
8 71 3
8 72 44
