100 486
1 14 21
1 29 17
1 30 17
1 33 1
1 44 28
1 46 30
1 55 30
1 63 45
1 66 37
1 68 36
1 70 20
1 86 45
1 88 41
1 92 1
1 95 23
1 96 6
1 100 42
2 3 23
2 5 34
2 6 32
2 15 32
2 24 14
2 27 29
2 46 37
2 57 13
2 67 44
2 86 38
2 88 29
3 21 8
3 22 41
3 29 30
3 32 46
3 38 20
3 59 32
3 66 28
3 79 24
3 83 44
3 94 28
4 20 39
4 30 6
4 38 29
4 41 45
4 84 24
5 44 29
5 48 30
5 89 46
5 96 15
6 8 14
6 16 39
6 17 7
6 27 41
6 57 12
6 62 3
6 70 17
6 74 19
6 80 11
6 87 18
6 92 15
7 10 25
7 25 3
7 55 21
7 61 1
7 71 30
7 74 38
7 81 31
7 94 7
7 100 41
8 17 45
8 27 18
8 29 37
8 39 23
8 49 20
8 54 32
8 55 12
8 78 3
8 86 17
8 94 39
9 33 15
9 41 39
9 43 28
9 92 35
10 37 32
10 90 42
11 21 25
11 29 41
11 39 28
11 49 37
11 74 38
11 79 13
12 20 46
12 35 28
12 37 42
12 40 1
12 83 7
12 84 1
12 86 21
12 92 23
12 100 44
13 23 5
13 28 27
13 48 5
13 68 11
13 75 34
14 23 4
14 47 25
14 48 40
14 50 2
14 57 14
14 64 37
14 75 27
14 79 45
14 80 42
14 95 36
15 23 16
15 29 35
15 43 16
15 59 16
15 79 43
15 87 35
16 21 24
16 37 16
16 48 25
16 52 32
16 68 43
16 71 8
16 75 26
16 76 5
16 77 36
16 81 43
16 82 18
16 85 45
17 23 11
17 24 22
17 39 37
17 52 25
17 53 5
17 56 14
17 57 36
17 64 13
17 75 22
17 99 18
18 33 38
18 51 38
18 53 24
18 54 46
18 60 37
18 67 1
18 71 18
18 76 26
18 82 33
18 91 11
18 95 45
18 99 1
19 24 21
19 31 17
19 42 9
19 44 19
19 47 6
19 71 28
19 74 14
19 87 23
20 21 16
20 39 3
20 55 44
20 73 35
20 77 43
20 78 45
20 81 45
20 83 9
20 87 24
21 37 3
21 94 44
22 47 11
22 49 32
22 66 11
22 82 21
22 93 16
22 96 5
23 28 11
23 30 1
23 36 1
23 40 18
23 58 44
23 82 14
23 85 31
23 92 8
24 35 3
24 41 19
24 42 2
24 59 7
24 95 20
25 33 45
25 47 13
25 77 38
25 79 14
26 47 13
26 56 32
26 58 15
26 60 18
26 61 6
26 69 35
26 98 25
27 38 18
27 57 8
27 63 37
27 64 46
27 88 9
27 90 16
28 32 34
28 39 9
28 44 4
28 48 11
28 72 3
28 73 12
29 31 13
29 35 22
29 37 35
29 38 35
29 48 13
29 50 22
29 60 31
29 64 34
29 96 14
30 32 24
30 37 1
30 43 6
30 62 4
30 71 45
30 73 24
30 93 20
30 99 26
31 35 43
31 37 21
31 43 38
31 45 40
31 49 7
31 54 6
31 78 3
31 79 8
31 87 11
32 37 46
32 57 20
32 61 9
32 69 30
32 85 20
33 56 21
33 61 24
33 68 21
33 72 7
33 92 35
33 93 6
33 97 29
33 100 38
34 36 35
34 45 7
34 49 9
34 57 23
34 60 28
34 62 44
34 64 27
34 83 3
34 100 28
35 40 1
35 50 27
35 54 40
35 64 11
35 77 18
35 88 24
36 48 44
36 52 4
36 55 43
36 57 22
36 72 24
36 88 35
36 89 21
37 38 43
37 40 43
37 49 46
37 55 20
37 60 39
37 79 18
37 85 26
37 95 2
37 96 2
38 44 39
38 52 28
38 56 41
38 61 16
38 64 17
38 69 30
38 73 41
38 74 23
38 77 39
38 89 42
38 91 16
38 94 33
38 100 13
39 58 35
39 79 31
39 87 33
40 57 2
40 60 37
40 80 45
40 81 16
40 87 43
40 91 3
41 55 44
41 62 46
41 70 18
41 81 16
41 89 8
41 92 14
41 96 34
42 47 45
42 52 5
42 63 7
42 74 15
42 96 17
42 98 9
43 53 44
43 74 28
43 76 4
43 77 23
43 86 4
43 96 32
44 45 28
44 67 14
44 80 33
44 90 6
44 95 40
45 49 19
45 60 43
45 72 46
45 81 27
45 84 11
45 85 22
45 88 26
45 97 35
46 56 23
46 59 44
46 67 7
46 71 21
46 80 21
46 91 24
47 55 21
47 60 46
47 61 17
47 85 38
47 92 3
47 95 41
47 97 38
47 100 38
48 64 4
48 78 32
48 92 34
49 56 37
49 59 28
49 61 33
49 65 36
49 70 15
49 98 8
50 61 17
50 66 16
50 75 16
50 82 42
50 83 46
50 92 42
51 59 45
51 80 11
51 82 6
51 83 6
52 55 26
52 94 2
52 99 36
53 57 22
53 64 7
53 65 36
53 79 20
53 88 18
53 97 12
54 63 35
54 65 41
54 69 9
54 77 35
55 65 3
55 87 32
55 92 19
56 79 17
56 84 25
56 89 6
56 92 37
56 93 4
56 97 38
57 69 40
57 76 4
57 87 38
57 96 19
58 59 7
58 66 12
58 73 19
58 74 30
58 75 46
58 77 1
58 78 45
58 85 2
58 87 24
59 72 34
59 75 6
59 78 25
59 84 40
59 92 46
59 96 1
60 68 22
60 69 6
60 98 44
61 82 9
61 83 11
62 66 4
62 96 7
63 64 35
63 97 16
63 99 25
64 70 8
64 74 12
64 75 15
64 84 14
64 96 38
65 67 29
65 75 6
65 94 41
66 69 35
66 82 44
66 87 5
66 97 16
67 68 6
67 71 32
67 73 28
67 82 42
67 88 3
68 76 39
68 88 21
68 90 2
68 93 14
70 81 12
70 96 34
71 75 45
71 89 38
71 90 16
71 97 9
72 74 31
72 93 9
72 99 14
73 80 46
73 90 12
73 91 14
74 77 4
74 88 43
74 95 30
75 77 27
75 90 34
75 100 2
76 86 7
76 91 45
77 93 27
77 96 28
77 98 32
78 91 31
80 81 24
80 91 2
80 95 45
81 93 27
82 92 18
82 97 3
83 90 17
85 87 20
86 90 43
86 99 11
87 97 35
90 92 18
90 99 39
93 96 36
94 98 13
94 99 18
95 98 23
95 99 17
97 98 25
