860 36983
1 14 6
1 29 3
1 30 10
1 33 4
1 44 1
1 46 10
1 55 4
1 63 10
1 66 2
1 68 4
1 70 10
1 86 6
1 88 4
1 92 8
1 95 4
1 96 9
1 100 6
1 101 6
1 103 8
1 104 1
1 113 8
1 122 1
1 125 6
1 144 9
1 155 5
1 165 2
1 184 8
1 186 5
1 216 7
1 217 5
1 224 3
1 227 6
1 233 2
1 254 4
1 261 7
1 274 4
1 278 6
1 289 1
1 311 3
1 321 7
1 329 2
1 332 3
1 375 7
1 430 10
1 434 3
1 475 7
1 482 9
1 488 2
1 496 5
1 497 3
1 507 2
1 537 1
1 542 1
1 550 4
1 554 4
1 560 10
1 567 5
1 572 6
1 583 6
1 598 3
1 628 5
1 634 1
1 644 3
1 647 8
1 654 6
1 667 8
1 673 10
1 682 6
1 692 2
1 694 8
1 704 8
1 714 2
1 719 9
1 720 7
1 743 10
1 751 1
1 759 4
1 789 5
1 797 10
1 799 6
1 848 10
2 25 4
2 78 1
2 98 10
2 106 6
2 116 5
2 126 1
2 151 5
2 156 9
2 185 1
2 200 4
2 202 1
2 205 9
2 248 7
2 249 9
2 251 8
2 257 9
2 265 4
2 275 1
2 280 1
2 300 3
2 320 8
2 327 4
2 361 7
2 385 4
2 386 8
2 388 3
2 395 4
2 402 6
2 413 5
2 417 6
2 418 6
2 433 8
2 446 6
2 452 1
2 466 3
2 482 7
2 502 9
2 510 6
2 528 3
2 544 1
2 555 4
2 559 4
2 575 2
2 578 10
2 582 1
2 583 4
2 584 2
2 588 5
2 589 2
2 592 3
2 613 10
2 614 8
2 629 8
2 642 5
2 643 8
2 646 9
2 647 2
2 654 5
2 665 6
2 689 9
2 705 8
2 723 8
2 725 10
2 726 7
2 732 9
2 739 10
2 743 9
2 748 10
2 754 3
2 763 10
2 767 6
2 771 8
2 777 3
2 784 1
2 795 2
2 797 7
2 800 10
2 824 10
2 827 3
2 840 9
2 854 2
3 15 8
3 31 10
3 49 3
3 53 2
3 54 9
3 57 10
3 59 5
3 63 8
3 92 7
3 149 10
3 180 3
3 182 9
3 199 10
3 215 8
3 226 8
3 229 9
3 238 3
3 240 4
3 246 2
3 250 3
3 268 8
3 292 10
3 295 8
3 302 3
3 321 6
3 327 8
3 328 3
3 345 4
3 381 9
3 394 2
3 408 4
3 438 2
3 440 9
3 482 1
3 491 6
3 493 8
3 495 1
3 496 4
3 504 7
3 533 6
3 546 1
3 565 9
3 571 8
3 572 6
3 596 2
3 598 5
3 612 6
3 619 10
3 624 3
3 628 8
3 652 9
3 653 2
3 682 7
3 686 6
3 688 3
3 689 5
3 699 8
3 701 2
3 711 4
3 715 1
3 747 3
3 753 8
3 758 3
3 764 10
3 783 6
3 792 3
3 794 2
3 814 8
3 820 1
3 825 10
3 827 4
3 833 1
3 835 9
3 839 3
3 844 2
4 12 3
4 13 10
4 21 1
4 39 5
4 59 8
4 63 7
4 71 9
4 87 7
4 125 3
4 130 10
4 137 9
4 141 1
4 161 9
4 162 4
4 166 6
4 169 8
4 171 7
4 180 10
4 184 7
4 192 2
4 195 7
4 197 9
4 199 2
4 218 1
4 235 2
4 240 5
4 250 2
4 254 4
4 264 5
4 277 4
4 288 6
4 312 3
4 316 5
4 319 8
4 321 5
4 336 1
4 352 5
4 353 1
4 365 9
4 367 3
4 376 4
4 382 5
4 387 5
4 406 5
4 412 10
4 422 9
4 423 3
4 433 6
4 441 1
4 445 7
4 450 7
4 453 6
4 458 6
4 462 10
4 463 5
4 466 8
4 478 8
4 480 8
4 483 10
4 489 6
4 508 7
4 529 3
4 537 7
4 567 5
4 570 5
4 590 10
4 591 4
4 597 6
4 601 4
