860 155251
1 2 48
1 5 20
1 7 76
1 9 31
1 13 2
1 14 75
1 15 30
1 17 74
1 18 12
1 19 28
1 27 80
1 29 44
1 30 32
1 31 59
1 33 28
1 36 70
1 38 47
1 44 42
1 46 60
1 55 3
1 56 57
1 59 2
1 60 47
1 63 68
1 64 39
1 65 11
1 66 60
1 68 33
1 69 54
1 70 34
1 71 19
1 74 44
1 76 9
1 78 26
1 86 54
1 88 27
1 89 41
1 91 81
1 92 2
1 94 21
1 95 54
1 96 12
1 97 17
1 100 52
1 101 79
1 102 20
1 103 51
1 104 67
1 105 11
1 106 34
1 109 20
1 113 15
1 115 4
1 119 3
1 122 28
1 124 26
1 125 74
1 127 36
1 128 46
1 129 42
1 130 17
1 131 40
1 133 8
1 135 18
1 140 64
1 141 43
1 144 62
1 145 74
1 146 41
1 147 15
1 151 57
1 152 58
1 155 16
1 156 67
1 157 49
1 159 77
1 160 8
1 161 29
1 163 34
1 165 79
1 166 41
1 167 78
1 168 29
1 169 4
1 172 75
1 173 45
1 174 34
1 178 7
1 181 34
1 182 69
1 184 1
1 186 32
1 189 6
1 191 65
1 200 52
1 205 67
1 206 58
1 207 70
1 209 30
1 214 4
1 216 5
1 217 18
1 218 57
1 222 26
1 224 49
1 226 27
1 227 60
1 233 23
1 244 32
1 245 41
1 246 37
1 249 41
1 250 48
1 254 62
1 255 46
1 260 5
1 261 18
1 264 56
1 271 67
1 274 47
1 275 24
1 276 2
1 277 31
1 278 31
1 279 14
1 281 73
1 282 4
1 285 25
1 289 13
1 294 33
1 296 9
1 299 20
1 302 77
1 303 64
1 307 59
1 311 39
1 313 61
1 316 66
1 320 82
1 321 16
1 322 35
1 326 47
1 329 69
1 331 59
1 332 81
1 336 58
1 341 73
1 342 49
1 343 68
1 348 78
1 349 71
1 351 78
1 355 23
1 359 79
1 362 47
1 370 60
1 371 22
1 374 8
1 375 14
1 377 54
1 378 75
1 379 79
1 380 17
1 381 68
1 382 15
1 383 61
1 385 79
1 390 18
1 392 15
1 393 81
1 394 69
1 395 74
1 398 34
1 399 63
1 404 82
1 407 54
1 411 73
1 412 22
1 413 65
1 414 80
1 417 58
1 418 64
1 420 71
1 422 22
1 427 25
1 428 12
1 429 18
1 430 64
1 434 77
1 441 58
1 442 20
1 444 47
1 451 63
1 454 23
1 455 26
1 457 70
1 460 12
1 463 30
1 465 14
1 467 67
1 468 7
1 469 41
1 472 62
1 475 4
1 476 25
1 480 53
1 482 45
1 484 2
1 485 65
1 488 64
1 490 48
1 492 13
1 496 35
1 497 44
1 498 76
1 499 24
1 504 62
1 506 65
1 507 11
1 510 54
1 512 44
1 513 19
1 516 38
1 517 61
1 520 10
1 522 29
1 525 1
1 526 17
1 527 57
1 530 19
1 532 76
1 536 47
1 537 20
1 538 12
1 542 59
1 544 3
1 547 80
1 549 30
1 550 6
1 554 69
1 557 23
1 560 11
1 567 22
1 572 79
1 573 1
1 583 39
1 588 59
1 592 54
1 596 72
1 597 55
1 598 19
1 599 82
1 600 74
1 602 70
1 604 1
1 605 65
1 610 29
1 614 45
1 618 57
1 620 54
1 628 73
1 634 56
1 639 14
1 640 54
1 641 66
1 644 10
1 645 8
1 646 16
1 647 39
1 649 9
1 654 28
1 662 33
1 663 30
1 666 48
1 667 24
1 670 35
1 671 63
1 673 36
1 674 8
1 680 33
1 681 81
1 682 6
1 684 66
1 686 22
1 689 30
1 690 39
1 692 38
1 694 36
1 695 80
1 698 70
1 701 82
1 702 81
1 703 19
1 704 43
1 709 3
1 714 51
1 715 50
1 718 41
1 719 44
1 720 80
1 724 36
1 727 60
1 728 60
1 731 63
1 735 79
1 736 46
1 737 56
1 738 21
1 741 49
1 743 33
1 745 38
1 746 79
1 747 32
1 748 46
1 751 25
1 752 67
1 754 9
1 755 61
1 757 55
1 759 57
1 760 53
1 765 51
1 771 57
1 786 5
1 789 40
1 790 49
1 796 46
1 797 55
1 799 72
1 810 44
1 811 14
1 813 26
1 814 49
1 816 59
1 819 53
1 821 57
1 822 38
1 823 59
1 825 76
1 827 27
1 828 78
1 831 25
1 832 26
1 833 82
1 834 60
1 836 80
1 841 46
1 842 56
1 845 39
1 847 82
1 848 69
1 850 50
1 851 71
1 852 77
1 854 82
1 858 59
1 860 44
2 3 54
2 5 2
2 7 67
2 11 22
2 14 62
2 16 12
2 17 49
2 20 75
2 25 36
2 26 17
2 31 52
2 33 59
2 34 31
2 35 36
2 36 24
2 40 64
2 43 46
2 44 56
2 45 19
2 46 5
2 49 64
2 53 23
2 54 35
2 55 1
2 58 8
2 59 51
2 60 80
2 65 8
2 66 17
2 69 52
2 70 29
2 76 46
2 78 42
2 79 66
2 80 53
2 81 67
2 82 42
2 85 1
2 86 65
2 94 46
2 98 50
2 101 81
2 102 20
2 106 50
2 108 33
2 109 12
2 110 45
2 114 64
2 116 27
2 119 30
2 121 79
2 123 33
2 126 70
2 130 49
2 131 60
2 133 66
2 135 21
2 138 3
2 139 8
2 147 24
2 151 56
2 153 29
2 155 28
2 156 70
2 160 80
2 162 3
2 164 48
2 165 24
2 166 42
2 174 10
2 175 79
2 179 45
2 184 31
2 185 56
2 189 16
2 191 26
2 200 72
2 201 21
2 202 6
2 205 78
2 210 18
2 215 47
2 217 56
2 224 16
2 226 9
2 227 32
2 231 43
2 234 8
2 236 45
2 239 49
2 243 10
2 244 50
2 245 70
2 246 30
2 248 38
2 249 7
2 250 37
2 251 29
2 252 36
2 254 31
2 255 26
2 256 24
2 257 62
2 259 7
2 261 21
2 265 79
2 267 78
2 268 30
2 272 59
2 273 2
2 274 60
2 275 5
2 278 71
2 279 36
2 280 12
2 286 25
2 287 39
2 288 39
2 289 33
2 290 60
2 300 26
2 301 42
2 303 20
2 304 29
2 308 38
2 309 12
2 313 14
2 314 53
2 317 27
2 320 8
2 325 68
2 327 25
2 329 73
2 332 75
2 334 72
2 336 70
2 338 65
2 339 40
2 343 64
2 351 47
2 352 75
2 357 31
2 360 42
2 361 30
2 362 61
2 363 58
2 365 80
2 366 73
2 367 69
2 370 9
2 372 29
2 373 50
2 374 26
2 377 9
2 383 77
2 384 7
2 385 14
2 386 68
2 387 19
2 388 45
2 389 16
2 395 52
2 397 53
2 398 51
2 402 63
2 405 72
2 406 4
2 407 16
2 410 7
2 412 3
2 413 29
2 414 55
2 417 66
2 418 11
2 423 26
2 424 26
2 425 20
2 433 20
2 434 65
2 439 3
2 440 46
2 446 5
2 448 47
2 450 52
2 451 36
2 452 25
2 453 58
2 456 75
2 459 29
2 460 37
2 462 24
2 463 48
2 464 51
2 466 15
2 467 47
2 469 16
2 472 59
2 475 35
2 477 64
2 481 30
2 482 66
2 486 49
2 490 40
2 497 68
2 500 69
2 501 82
2 502 16
2 505 25
2 510 78
2 516 8
2 519 48
2 527 48
2 528 13
2 532 33
2 533 21
2 535 59
2 536 15
2 537 46
2 538 64
2 540 73
2 541 18
2 544 25
2 547 32
2 549 82
2 550 22
2 552 16
2 555 58
2 559 64
2 561 67
2 562 48
2 563 81
2 571 7
2 572 27
2 575 35
2 578 29
2 582 46
2 583 29
2 584 54
2 588 55
2 589 51
2 592 62
2 596 52
2 602 79
2 604 48
2 607 42
2 612 78
2 613 24
2 614 56
2 617 82
2 619 64
2 621 55
2 622 63
2 624 6
2 626 78
2 629 55
2 633 76
2 638 56
2 639 43
2 640 46
2 642 78
2 643 66
2 645 11
2 646 76
2 647 12
2 649 32
2 652 20
2 654 60
2 655 62
2 657 47
2 658 57
2 660 67
2 661 26
2 662 9
2 664 31
2 665 47
2 669 23
2 671 59
2 672 41
2 673 65
2 674 23
2 677 70
2 681 64
2 686 61
2 687 13
2 689 56
2 690 19
2 691 82
2 693 49
2 698 82
2 702 3
2 705 13
2 707 75
2 712 30
2 719 4
2 720 40
2 723 26
2 725 19
2 726 27
2 729 26
2 730 1
2 732 12
2 737 60
2 739 9
2 743 6
2 747 23
2 748 4
2 752 52
2 753 7
2 754 59
2 756 41
2 758 58
2 759 12
2 762 51
2 763 37
2 764 16
2 767 40
2 768 6
2 771 24
2 776 80
2 777 68
2 778 18
2 780 55
2 781 61
2 784 56
2 787 45
2 788 37
2 790 48
2 793 22
2 795 56
2 797 1
2 798 27
2 800 81
2 801 56
2 807 24
2 810 23
2 813 68
2 815 8
2 818 22
2 824 76
2 826 64
2 827 61
2 831 36
2 833 29
2 835 23
2 836 59
2 839 66
2 840 4
2 841 63
2 845 55
2 847 64
2 851 74
2 853 25
2 854 25
2 859 6
2 860 76
3 8 39
3 9 59
3 11 47
3 12 27
3 14 61
3 15 70
3 16 62
3 17 48
3 19 68
3 23 10
3 25 34
3 29 14
3 31 77
3 32 24
3 33 57
3 37 32
3 38 18
3 41 42
3 42 48
3 46 12
3 49 67
3 50 46
3 51 15
3 53 24
3 54 16
3 57 81
3 59 45
3 60 36
3 63 77
3 65 15
3 71 24
3 72 62
3 77 33
3 80 47
3 81 66
3 87 77
3 88 56
3 90 71
3 91 63
3 92 67
3 93 21
3 96 51
3 97 18
3 99 68
3 100 11
3 103 19
3 105 31
3 110 54
3 111 4
3 115 41
3 118 50
3 119 76
3 122 35
3 127 31
3 128 51
3 130 44
3 132 43
3 136 3
3 137 78
3 138 34
3 141 55
3 143 55
3 144 57
3 145 21
3 148 59
3 149 75
3 152 15
3 153 25
3 155 58
3 157 32
3 160 25
3 161 26
3 162 28
3 164 7
3 165 3
3 168 21
3 169 52
3 171 3
3 172 33
3 180 1
3 182 66
3 185 17
3 188 42
3 190 26
3 194 16
3 197 32
3 199 38
3 200 58
3 201 6
3 202 25
3 204 20
3 206 55
3 207 55
3 211 22
3 215 1
3 218 8
3 221 35
3 226 77
3 227 4
3 228 35
3 229 44
3 237 46
3 238 23
3 240 12
3 246 54
3 247 29
3 250 59
3 253 46
3 255 28
3 259 2
3 261 32
3 264 9
3 268 46
3 271 81
3 273 4
3 276 39
3 278 41
3 280 58
3 281 3
3 285 22
3 290 69
3 292 33
3 294 64
3 295 55
3 296 63
3 299 23
3 300 46
3 302 66
3 303 20
3 304 56
3 307 10
3 309 35
3 311 48
3 313 72
3 319 59
3 320 82
3 321 78
3 322 18
3 326 31
3 327 17
3 328 18
3 331 73
3 335 16
3 341 14
3 342 34
3 345 64
3 347 30
3 350 71
3 351 6
3 354 44
3 363 49
3 366 7
3 369 37
3 373 32
3 374 69
3 376 28
3 381 29
3 384 79
3 385 54
3 387 30
3 391 62
3 394 32
3 397 41
3 402 8
3 407 51
3 408 34
3 409 60
3 410 41
3 411 65
3 412 14
3 418 5
3 425 27
3 426 29
3 428 56
3 429 73
3 430 70
3 433 55
3 437 15
3 438 48
3 439 57
3 440 3
3 443 13
3 445 42
3 446 77
3 449 54
3 453 71
3 456 58
3 457 27
3 461 37
3 462 81
3 467 41
3 469 23
3 471 53
3 475 5
3 476 7
3 477 78
3 479 2
3 480 40
3 482 82
3 488 27
3 491 82
3 493 13
3 495 54
3 496 14
3 497 15
3 498 74
3 501 36
3 504 20
3 514 20
3 521 73
3 522 74
3 523 3
3 527 43
3 533 67
3 536 53
3 540 72
3 541 66
3 544 10
3 545 70
3 546 11
3 549 54
3 550 60
3 553 59
3 557 57
3 559 59
3 564 47
3 565 58
3 566 77
3 570 2
3 571 56
3 572 77
3 576 57
3 578 2
3 579 24
3 581 69
3 582 15
3 584 2
3 586 26
3 587 80
3 588 80
3 595 26
3 596 51
3 598 33
3 600 41
3 604 29
3 605 39
3 607 24
3 609 44
3 610 70
3 612 20
3 614 36
3 615 60
3 618 5
