1240 76922
1 14 28
1 29 25
1 30 17
1 33 10
1 44 8
1 46 1
1 55 16
1 63 18
1 66 12
1 68 10
1 70 4
1 86 16
1 88 20
1 92 4
1 95 21
1 96 26
1 100 6
1 101 27
1 103 1
1 104 19
1 113 27
1 122 2
1 125 6
1 144 4
1 155 9
1 165 13
1 184 28
1 186 6
1 216 19
1 217 15
1 224 13
1 227 22
1 233 6
1 254 6
1 261 27
1 274 9
1 278 20
1 289 6
1 311 23
1 321 8
1 329 21
1 332 22
1 375 25
1 430 4
1 434 4
1 475 5
1 482 4
1 488 9
1 496 18
1 497 7
1 507 25
1 537 13
1 542 19
1 550 11
1 554 15
1 560 26
1 567 11
1 572 12
1 583 18
1 598 21
1 628 21
1 634 8
1 644 19
1 647 5
1 654 19
1 667 26
1 673 4
1 682 19
1 692 20
1 694 1
1 704 21
1 714 17
1 719 14
1 720 2
1 743 26
1 751 24
1 759 15
1 789 23
1 797 6
1 799 10
1 848 1
1 883 1
1 936 12
1 956 7
1 964 5
1 974 22
1 984 22
1 1009 28
1 1014 5
1 1043 25
1 1058 25
1 1060 27
1 1063 6
1 1106 13
1 1107 14
1 1109 4
1 1115 22
1 1123 15
1 1133 27
1 1138 4
1 1158 10
1 1178 14
1 1185 17
1 1219 1
2 5 15
2 6 1
2 8 14
2 15 4
2 22 27
2 33 12
2 37 10
2 38 5
2 53 2
2 66 5
2 72 5
2 86 15
2 102 5
2 122 24
2 130 21
2 148 7
2 164 9
2 175 27
2 179 25
2 195 4
2 198 24
2 202 8
2 203 14
2 204 15
2 208 28
2 209 11
2 212 14
2 233 25
2 234 19
2 249 6
2 262 10
2 263 7
2 266 28
2 267 1
2 274 18
2 285 20
2 309 9
2 325 13
2 343 17
2 345 12
2 346 12
2 352 23
2 359 27
2 363 4
2 368 8
2 374 7
2 383 1
2 387 4
2 391 5
2 397 10
2 404 24
2 415 10
2 417 9
2 420 8
2 444 9
2 447 23
2 460 12
2 474 22
2 492 2
2 508 3
2 526 10
2 530 24
2 531 28
2 534 10
2 536 19
2 540 12
2 569 19
2 626 15
2 657 18
2 659 19
2 676 16
2 692 8
2 703 22
2 706 26
2 715 24
2 717 4
2 723 3
2 727 7
2 745 23
2 769 1
2 772 25
2 779 21
2 798 5
2 804 7
2 805 14
2 822 26
2 858 24
2 871 23
2 885 19
2 915 5
2 917 16
2 959 26
2 968 28
2 970 7
2 972 13
2 973 18
2 981 7
2 1010 17
2 1023 12
2 1042 10
2 1048 19
2 1049 20
2 1073 14
2 1075 23
2 1089 14
2 1096 7
2 1101 16
2 1105 10
2 1129 5
2 1130 24
2 1159 3
2 1163 28
2 1165 24
2 1166 12
2 1176 16
2 1178 8
2 1188 7
2 1192 6
2 1224 4
2 1230 7
2 1235 2
3 4 20
3 23 1
3 32 25
3 34 20
3 54 20
3 60 12
3 65 4
3 67 1
3 73 23
3 75 24
3 79 11
3 84 20
3 108 3
3 109 10
3 117 22
3 135 28
3 155 27
3 159 7
3 167 19
3 183 15
3 221 19
3 226 3
3 233 1
3 237 17
3 257 28
3 258 6
3 262 19
3 265 26
3 267 17
3 276 7
3 280 19
3 288 19
3 291 4
3 293 14
3 295 7
3 314 1
3 331 5
3 336 16
3 346 26
3 350 20
3 360 9
3 373 25
3 384 7
3 408 17
3 412 28
3 415 27
3 417 24
3 432 23
3 448 13
3 449 12
3 461 26
3 463 24
3 472 1
3 478 19
3 483 1
3 502 23
3 508 3
3 518 9
3 519 22
3 529 24
3 537 18
3 541 25
3 546 22
3 549 11
3 554 16
3 558 5
3 559 20
3 562 10
3 574 8
3 576 10
3 579 14
3 585 16
3 604 16
3 625 22
3 633 28
3 663 9
3 666 12
3 686 24
3 687 14
3 693 27
3 697 7
3 720 9
3 727 5
3 735 12
3 746 26
3 754 27
3 757 20
3 761 25
3 770 4
3 775 13
3 786 9
3 797 3
3 819 1
3 821 9
3 833 7
3 854 12
3 856 4
3 857 8
3 866 3
3 876 21
3 881 3
3 903 7
3 916 27
3 926 2
3 931 19
3 940 25
3 951 28
3 963 3
3 972 2
3 975 24
3 976 12
3 979 8
3 988 9
3 1001 5
3 1004 13
3 1012 9
3 1016 16
3 1025 12
3 1036 7
3 1053 22
3 1058 13
3 1059 21
3 1083 21
3 1090 25
3 1093 9
3 1095 1
3 1098 6
3 1114 15
3 1128 21
3 1142 21
3 1157 3
3 1160 26
3 1162 26
3 1166 1
3 1171 25
3 1199 12
3 1212 5
3 1217 5
3 1226 2
3 1233 10
3 1234 19
4 7 21
4 23 3
4 44 28
4 46 7
4 47 12
4 67 28
4 106 12
4 111 8
4 116 10
4 123 1
4 124 12
4 138 1
4 147 20
4 156 4
4 168 16
4 170 28
4 174 24
4 182 20
4 215 2
4 237 11
4 242 3
4 273 12
4 278 14
4 283 5
4 286 11
4 287 24
4 291 13
4 306 6
4 313 24
4 324 15
4 333 18
4 338 15
4 345 3
4 352 13
4 353 8
4 354 24
4 356 26
4 357 22
4 364 16
4 366 13
4 392 24
4 395 28
4 398 6
4 404 19
4 412 14
4 416 28
4 428 1
4 429 22
4 458 3
4 481 3
4 482 24
4 503 20
4 533 4
4 538 19
4 571 22
4 573 6
4 580 1
4 584 10
4 585 20
4 594 17
4 606 2
4 612 3
4 620 21
4 639 7
4 648 10
4 661 8
4 666 5
4 676 7
4 680 16
4 683 18
4 685 22
4 694 24
4 700 13
4 720 24
4 732 23
4 734 1
4 737 9
4 786 9
4 801 3
4 809 13
4 823 22
4 824 21
4 831 1
4 836 19
4 855 27
4 861 28
4 869 17
4 879 2
4 880 26
4 892 26
4 903 1
4 910 13
4 917 10
4 930 13
4 940 21
4 950 15
4 955 21
4 980 20
4 983 21
4 985 10
4 1000 4
4 1031 9
4 1041 14
4 1045 27
4 1062 20
4 1079 15
4 1084 23
4 1094 6
4 1122 12
4 1139 18
4 1148 19
4 1159 20
4 1187 20
4 1194 28
4 1215 11
4 1223 20
4 1224 19
4 1228 22
4 1229 6
4 1235 7
5 42 27
5 57 7
5 74 25
5 80 13
5 106 20
5 110 27
5 113 3
5 116 6
5 127 20
5 131 1
5 132 24
5 139 2
5 157 27
5 158 22
5 164 10
5 172 26
5 174 9
5 177 15
5 178 4
5 183 11
5 193 14
5 208 26
5 223 11
5 253 2
5 255 15
5 266 25
5 267 17
5 281 24
5 292 2
5 295 18
5 299 6
5 317 13
5 322 9
5 324 26
5 335 28
5 349 21
5 354 11
5 355 1
5 359 11
5 365 4
5 370 2
5 377 6
5 378 4
5 386 3
5 396 2
5 430 1
5 436 3
5 441 23
5 444 23
5 505 22
5 509 4
5 525 17
5 545 10
5 557 4
5 565 14
5 574 7
5 592 20
5 625 4
5 631 25
5 646 11
5 649 11
5 652 5
5 655 6
5 661 25
5 674 16
5 689 4
5 697 22
5 706 22
5 716 3
5 724 9
5 761 21
5 766 20
5 773 18
5 776 26
5 784 6
5 788 1
5 797 14
5 806 17
5 808 27
5 814 5
5 817 12
5 818 17
5 822 15
