860 214644
1 2 12
1 3 5
1 5 25
1 7 19
1 9 8
1 10 1
1 12 19
1 13 27
1 14 8
1 15 19
1 17 3
1 18 24
1 19 7
1 21 20
1 24 11
1 26 8
1 27 26
1 28 15
1 29 25
1 30 23
1 31 7
1 32 18
1 33 12
1 36 11
1 38 25
1 44 15
1 46 1
1 51 23
1 52 15
1 55 1
1 56 12
1 57 23
1 59 17
1 60 10
1 63 3
1 64 15
1 65 22
1 66 9
1 68 14
1 69 9
1 70 5
1 71 11
1 74 27
1 75 3
1 76 7
1 78 14
1 79 7
1 83 11
1 85 21
1 86 1
1 88 6
1 89 24
1 91 14
1 92 3
1 94 5
1 95 13
1 96 20
1 97 27
1 98 21
1 100 5
1 101 13
1 102 17
1 103 27
1 104 3
1 105 22
1 106 9
1 108 21
1 109 5
1 112 4
1 113 1
1 115 1
1 119 7
1 122 7
1 123 19
1 124 9
1 125 12
1 126 11
1 127 5
1 128 10
1 129 2
1 130 23
1 131 22
1 133 21
1 135 5
1 136 16
1 140 24
1 141 23
1 144 11
1 145 21
1 146 16
1 147 19
1 150 11
1 151 4
1 152 21
1 155 15
1 156 15
1 157 27
1 159 4
1 160 17
1 161 13
1 163 26
1 164 20
1 165 2
1 166 28
1 167 8
1 168 9
1 169 22
1 172 21
1 173 20
1 174 11
1 176 20
1 178 25
1 180 8
1 181 1
1 182 19
1 184 12
1 185 28
1 186 9
1 188 2
1 189 9
1 191 18
1 198 27
1 200 27
1 205 1
1 206 8
1 207 2
1 209 17
1 214 13
1 216 17
1 217 22
1 218 15
1 222 22
1 224 23
1 225 18
1 226 8
1 227 1
1 229 2
1 230 5
1 233 15
1 241 7
1 242 13
1 244 26
1 245 24
1 246 7
1 248 15
1 249 27
1 250 28
1 254 6
1 255 24
1 258 8
1 260 11
1 261 10
1 263 22
1 264 25
1 270 11
1 271 12
1 274 16
1 275 12
1 276 2
1 277 25
1 278 5
1 279 22
1 281 22
1 282 14
1 283 17
1 285 25
1 287 12
1 288 26
1 289 6
1 291 23
1 293 1
1 294 8
1 296 23
1 298 27
1 299 8
1 301 4
1 302 25
1 303 24
1 304 27
1 307 19
1 311 24
1 313 1
1 316 7
1 318 26
1 320 4
1 321 28
1 322 24
1 323 9
1 324 3
1 326 5
1 329 20
1 331 22
1 332 16
1 336 26
1 338 15
1 339 10
1 341 16
1 342 17
1 343 21
1 345 24
