860 96015
1 2 48
1 13 20
1 14 31
1 18 2
1 29 30
1 30 12
1 33 28
1 36 44
1 44 32
1 46 59
1 55 28
1 56 47
1 63 42
1 64 60
1 66 3
1 68 57
1 70 2
1 71 47
1 76 39
1 86 11
1 88 60
1 91 33
1 92 54
1 94 34
1 95 19
1 96 44
1 97 9
1 100 26
1 101 54
1 103 27
1 104 41
1 105 2
1 113 21
1 115 54
1 122 12
1 125 17
1 133 52
1 135 20
1 144 51
1 146 11
1 152 34
1 155 20
1 160 15
1 161 4
1 163 3
1 165 28
1 166 26
1 169 36
1 172 46
1 178 42
1 181 17
1 184 40
1 186 8
1 189 18
1 191 64
1 216 43
1 217 62
1 222 41
1 224 15
1 226 57
1 227 58
1 233 16
1 244 49
1 246 8
1 254 29
1 255 34
1 261 41
1 264 29
1 271 4
1 274 45
1 275 34
1 277 7
1 278 34
1 279 1
1 281 32
1 282 6
1 285 52
1 289 58
1 296 30
1 299 4
1 303 5
1 311 18
1 316 57
1 320 26
1 321 49
1 322 27
1 329 60
1 332 23
1 342 32
1 355 41
1 370 37
1 371 41
1 374 48
1 375 62
1 378 46
1 379 5
1 381 18
1 382 56
1 390 47
1 392 24
1 393 2
1 395 31
1 407 31
1 411 14
1 412 4
1 413 25
1 414 13
1 418 33
1 422 9
1 427 20
1 428 64
1 430 59
1 434 39
1 442 61
1 463 16
1 465 35
1 468 47
1 469 59
1 475 58
1 482 49
1 484 23
1 485 47
1 488 60
1 496 22
1 497 8
1 499 14
1 506 54
1 507 17
1 510 15
1 512 61
1 522 18
1 525 15
1 526 34
1 527 63
1 530 54
1 532 22
1 537 58
1 538 64
1 542 22
1 550 25
1 554 12
1 557 18
1 560 64
1 567 58
1 572 20
1 583 47
1 592 63
1 598 23
1 599 26
1 605 12
1 618 30
1 628 14
1 634 7
1 639 41
1 640 62
1 641 4
1 644 25
1 645 53
1 646 45
1 647 2
1 649 64
1 654 48
1 662 13
1 666 35
1 667 44
1 671 24
1 673 62
1 680 11
1 681 54
1 682 44
1 686 19
1 690 38
1 692 61
1 694 10
1 704 29
1 709 1
1 714 17
1 715 57
1 718 19
1 719 47
1 720 20
1 724 12
1 728 59
1 735 3
1 737 30
1 743 6
1 745 23
1 746 11
1 748 22
1 751 1
1 757 39
1 759 59
1 786 54
1 789 55
1 790 19
1 797 1
1 799 29
1 810 45
1 811 57
1 814 54
1 816 56
1 821 14
1 823 54
1 827 10
1 828 8
1 831 16
1 833 39
1 841 9
1 845 28
1 848 33
1 851 30
1 852 48
1 854 24
1 858 35
1 860 63
2 7 36
2 11 8
2 14 33
2 16 6
2 20 22
2 25 30
2 26 39
2 31 38
2 33 36
2 34 19
2 35 43
2 40 3
2 46 51
2 53 50
2 58 41
2 59 44
2 65 36
2 70 60
2 78 60
2 80 63
2 81 46
2 98 56
2 102 21
2 106 49
2 114 33
2 116 38
2 119 32
2 121 46
2 126 25
2 151 9
2 153 61
2 155 55
2 156 57
2 160 53
2 174 51
2 175 57
2 185 5
2 191 40
2 200 49
2 202 46
2 205 55
2 224 44
2 226 14
2 227 26
2 231 49
2 236 59
2 239 53
2 244 57
2 245 38
2 246 59
2 248 27
2 249 25
2 250 26
2 251 60
2 252 46
2 256 56
2 257 39
2 259 50
2 265 59
2 267 44
2 268 54
2 273 2
2 274 22
2 275 62
2 278 12
2 279 49
2 280 36
2 288 17
2 289 52
2 300 59
2 303 31
2 304 36
2 308 24
2 309 64
2 320 46
2 325 56
2 327 19
2 329 5
2 334 64
2 336 23
2 339 35
2 351 1
2 361 8
2 363 51
2 365 8
2 372 17
2 373 52
2 374 29
2 377 46
2 383 42
2 384 53
2 385 42
2 386 1
2 387 46
2 388 50
2 395 20
2 402 50
2 405 33
2 407 12
2 410 45
2 412 64
2 413 27
2 417 30
2 418 33
2 424 49
2 425 60
2 433 21
2 434 3
2 446 8
2 452 24
2 456 56
2 460 29
2 466 28
2 467 3
2 482 48
2 490 24
2 501 42
2 502 10
2 505 45
2 510 31
2 516 56
2 519 16
2 527 26
2 528 21
2 533 6
2 536 18
2 538 47
2 541 56
2 544 16
2 552 9
2 555 32
2 559 43
2 561 8
2 562 45
2 572 49
2 575 10
2 578 50
2 582 30
2 583 38
2 584 7
2 588 37
2 589 29
2 592 36
2 596 31
2 602 26
2 607 24
2 613 62
2 614 7
2 617 21
2 619 30
2 621 59
2 626 2
2 629 60
2 633 5
2 638 36
2 642 12
2 643 25
2 645 39
2 646 39
2 647 33
2 649 60
2 652 26
2 654 42
2 660 20
2 662 29
2 665 38
2 672 12
2 673 14
2 674 53
2 677 27
2 687 8
2 689 25
2 690 40
2 691 64
2 702 47
2 705 31
2 707 42
2 723 30
2 725 61
2 726 58
2 729 9
2 732 29
2 737 50
2 739 26
2 743 9
2 747 7
2 748 14
2 752 19
2 753 45
2 754 16
2 758 52
2 759 53
2 762 51
2 763 63
2 764 4
2 767 16
2 771 7
2 776 3
2 777 29
2 780 55
2 781 11
2 784 26
2 788 26
2 790 20
2 793 20
2 795 3
2 797 46
2 798 5
2 800 47
2 801 52
2 810 36
2 815 25
2 824 58
2 826 29
2 827 37
2 831 24
2 836 48
2 839 51
2 840 15
2 841 47
2 854 16
2 860 59
3 9 35
3 11 64
3 15 30
3 17 49
3 19 40
3 25 16
3 31 25
3 32 8
3 33 48
3 37 48
3 38 13
3 41 33
3 49 21
3 50 59
3 53 15
3 54 46
3 57 64
3 59 18
3 60 25
3 63 32
3 71 22
3 87 16
3 88 58
3 90 64
3 91 48
3 92 7
3 96 27
3 97 35
3 99 29
3 100 46
3 105 29
3 110 54
3 111 55
3 118 51
3 119 62
3 127 52
3 128 48
3 130 42
3 132 24
3 137 56
3 143 64
3 145 55
3 149 63
3 152 6
3 157 55
3 160 56
3 161 43
3 162 46
3 164 11
3 168 12
3 169 32
3 180 20
3 182 60
3 188 62
3 197 47
3 199 57
3 200 26
3 201 9
3 215 31
3 221 47
3 226 23
3 228 59
3 229 41
3 237 23
3 238 64
3 240 61
3 246 13
3 247 56
3 250 19
3 253 49
3 255 3
3 264 13
3 268 30
3 271 4
3 273 40
3 276 26
3 278 19
3 280 27
3 285 26
3 292 1
3 294 12
3 295 60
3 302 9
3 303 6
3 311 23
3 319 4
3 321 52
3 322 7
3 327 59
3 328 41
3 331 58
3 341 12
3 345 51
3 350 37
3 363 16
3 373 40
3 376 6
3 381 24
3 384 18
3 385 55
3 391 61
3 394 56
3 397 45
3 402 37
3 407 48
3 408 22
3 410 56
3 418 1
3 425 27
3 426 56
3 429 24
3 438 23
3 440 8
3 443 22
3 445 64
3 453 61
3 456 36
3 462 29
3 467 23
3 469 59
3 471 4
3 476 63
3 477 55
3 480 64
3 482 25
3 491 25
3 493 6
3 495 39
3 496 59
3 497 47
3 501 27
3 504 61
3 514 62
3 522 48
3 533 10
3 536 34
3 541 14
3 545 24
3 546 57
3 549 32
3 559 18
3 565 42
3 566 48
3 571 12
3 572 46
3 584 15
3 586 24
3 587 16
3 595 45
3 596 36
3 598 15
3 607 24
3 612 62
3 614 33
3 618 47
3 619 56
3 622 63
3 624 21
3 628 51
3 629 18
3 643 11
3 651 19
3 652 31
3 653 54
3 664 4
3 668 41
3 682 50
3 686 35
3 688 31
3 689 51
3 699 44
3 701 43
3 704 3
3 709 34
3 711 55
3 715 55
3 720 57
3 726 21
3 742 59
3 747 15
3 753 25
3 757 58
3 758 32
3 761 25
3 764 26
3 772 28
3 775 7
3 776 3
3 783 21
3 784 52
3 789 3
3 792 33
3 794 1
3 801 17
3 814 42
3 820 26
3 825 16
3 827 32
3 830 38
3 833 58
3 835 6
3 839 25
3 840 20
3 844 55
3 856 55
3 857 22
4 9 1
4 12 8
4 13 35
4 15 4
4 16 35
4 19 44
4 21 46
4 25 23
4 37 12
4 39 54
4 42 29
4 50 59
4 53 46
4 59 28
4 63 2
4 65 32
4 70 9
4 71 46
4 85 4
4 87 39
4 101 41
4 108 58
4 109 3
4 112 22
4 114 33
4 116 64
4 125 55
4 130 63
4 132 23
4 137 46
4 141 20
4 148 56
4 150 10
4 153 35
4 157 48
4 161 59
4 162 18
4 165 31
4 166 17
4 169 18
4 171 16
4 178 14
4 179 34
4 180 64
4 183 30
4 184 6
4 185 44
4 192 49
4 195 7
4 196 37
4 197 32
4 199 28
4 200 29
4 205 54
4 208 30
4 211 62
4 215 32
4 218 41
4 234 8
4 235 51
4 237 34
4 240 60
4 243 41
4 247 14
4 250 5
4 252 27
4 254 29
4 264 56
4 276 55
4 277 15
4 285 48
4 288 57
4 290 3
4 303 13
4 308 42
4 310 54
4 312 58
4 313 27
4 316 37
4 319 41
4 321 23
4 326 53
4 336 5
4 339 7
4 352 2
4 353 40
4 355 27
4 357 13
4 361 54
4 364 14
4 365 15
4 367 36
4 371 20
4 372 20
4 374 3
4 376 43
4 379 53
4 380 10
4 382 11
4 385 54
4 387 60
4 388 59
4 389 57
4 396 59
4 400 47
4 401 58
4 403 2
4 406 56
4 407 57
4 408 2
4 410 24
4 412 15
4 420 2
4 422 26
4 423 26
4 426 51
4 428 33
4 433 41
4 437 29
4 439 39
4 440 24
4 441 44
4 445 20
4 450 36
4 452 60
4 453 5
4 457 30
4 458 23
4 462 35
4 463 33
4 466 7
4 474 47
4 477 52
4 478 9
4 480 6
4 483 42
4 485 52
4 489 39
4 491 18
4 496 22
4 500 52
4 502 16
4 508 54
4 509 34
4 512 11
4 519 55
4 520 10
4 527 32
4 529 60
4 537 33
4 542 17
4 551 16
4 554 36
4 561 63
4 564 64
4 567 64
4 570 15
4 571 39
4 572 1
4 584 34
4 585 12
4 590 23
4 591 32
4 592 57
4 596 11
4 597 49
4 598 1
4 601 33
4 602 46
4 604 63
4 605 19
4 612 15
4 614 55
4 624 13
4 629 9
4 631 34
4 639 36
4 647 52
4 650 59
4 652 49
4 658 5
4 659 14
4 661 45
4 662 57
4 663 59
4 664 15
4 665 50
4 674 42
4 675 61
4 679 46
4 681 10
4 690 23
4 699 63
4 701 7
4 705 26
4 708 9
4 723 19
4 725 28
4 728 15
4 731 33
4 732 34
4 737 35
4 739 57
4 740 19
4 746 25
4 758 20
4 759 11
4 760 51
4 761 53
4 767 61
4 769 49
4 770 56
4 775 18
4 780 43
4 784 14
4 785 53
4 788 42
4 791 16
4 795 60
4 799 16
4 807 64
4 820 16
4 821 7
4 830 36
4 833 56
4 835 50
4 836 10
4 837 50
4 842 54
4 844 48
4 849 19
4 854 19
4 855 15
5 12 63
5 21 4
5 24 12
5 25 47
5 28 11
5 32 64
5 37 30
5 44 40
5 47 55
5 50 30
5 53 16
5 61 61
5 64 20
5 65 17
5 66 22
5 68 44
5 69 45
5 73 35
5 74 56
5 76 54
5 77 38
5 85 54
5 88 30
5 90 64
5 91 2
5 92 57
5 95 17
5 102 49
5 107 14
5 108 4
5 110 9
5 112 30
5 114 32
5 115 14
5 118 51
5 120 7
5 130 64
5 132 59
5 139 1
5 142 62
5 144 14
5 147 41
5 153 26
5 163 6
5 170 37
5 172 62
5 175 36
5 177 62
5 178 23
5 179 25
5 180 34
5 189 51
5 191 48
5 193 29
5 206 12
5 209 52
5 211 42
5 212 34
5 215 42
5 220 26
5 226 41
5 230 40
5 236 32
5 243 12
5 248 7
5 260 30
5 261 40
5 264 7
5 266 58
5 271 64
5 275 60
5 277 58
5 278 11
5 282 9
5 283 51
5 284 28
5 289 36
5 292 4
5 293 5
5 299 24
5 302 39
5 303 19
5 304 40
5 305 11
5 308 10
5 311 59
5 328 15
5 329 64
5 330 3
5 331 55
5 332 30
5 337 60
5 344 16
5 352 41
5 357 49
5 364 48
5 370 29
5 377 26
5 379 37
5 386 53
5 391 52
5 395 63
5 396 45
5 399 36
5 401 31
5 405 27
5 408 64
5 409 55
5 414 26
5 423 28
5 425 37
5 432 58
5 441 7
5 451 53
5 453 42
5 455 56
5 459 29
5 467 47
5 468 23
5 472 29
5 487 28
5 489 63
5 492 34
5 499 40
5 500 14
5 502 14
5 504 56
5 514 17
5 522 5
5 523 54
5 527 39
5 530 48
5 536 60
5 538 26
5 541 40
5 546 55
5 552 1
5 556 31
5 558 36
5 563 12
5 567 44
5 568 55
5 571 47
5 572 6
5 575 26
5 576 32
5 583 44
5 587 3
5 591 26
5 594 61
5 595 44
5 597 32
5 598 61
5 605 5
5 609 48
5 612 61
5 614 7
5 618 6
5 619 6
5 621 64
5 623 12
5 630 13
5 632 2
5 633 53
5 637 24
5 638 50
5 639 10
5 641 13
5 642 45
5 645 64
5 649 34
5 651 18
5 666 12
5 669 37
5 670 22
5 671 37
5 677 20
5 680 7
5 681 38
5 683 40
5 689 13
5 695 30
5 697 38
5 701 13
5 713 39
5 714 57
5 722 2
5 729 62
5 730 22
5 736 1
5 737 54
5 743 29
5 745 4
5 747 60
5 749 19
5 750 64
5 751 47
5 762 23
5 763 10
5 766 3
5 767 11
5 769 54
5 772 15
5 784 36
5 786 10
5 788 53
5 808 26
5 809 27
5 813 4
5 818 49
5 819 13
5 823 59
5 829 36
5 833 40
5 838 16
5 843 8
5 844 5
5 853 53
5 856 59
5 858 35
6 11 60
6 15 22
6 16 34
6 18 62
6 21 28
6 25 26
6 29 52
6 31 58
6 32 33
6 36 52
6 37 16
6 40 50
6 43 42
6 46 55
6 51 57
6 62 50
6 63 14
6 70 63
6 77 54
6 79 55
6 85 56
6 89 49
6 92 23
6 93 41
6 94 23
6 97 42
6 99 25
6 105 51
6 107 35
6 110 37
6 111 48
6 114 53
6 116 42
6 118 61
6 119 1
6 125 22
6 128 36
6 129 31
6 131 52
6 133 19
6 136 59
6 151 18
6 158 26
6 163 14
6 164 9
6 165 16
6 168 19
6 170 29
6 175 3
6 178 5
6 184 26
6 186 27
6 187 42
6 193 30
6 204 14
6 207 40
6 212 28
6 215 34
6 217 62
6 218 50
6 220 57
6 224 61
6 230 18
6 231 44
6 232 60
6 240 48
6 245 59
6 246 38
6 254 16
6 255 41
6 256 64
6 260 19
6 262 62
6 267 24
6 282 43
6 286 55
6 287 11
6 292 56
6 300 55
6 301 26
6 305 54
6 310 47
6 311 22
6 322 45
6 323 58
6 324 28
6 329 25
6 334 30
6 341 57
6 348 44
6 350 37
6 361 21
6 371 2
6 380 45
6 381 45
6 386 7
6 390 39
6 393 5
6 397 64
6 402 46
6 405 38
6 410 9
6 411 56
6 414 60
6 416 51
6 428 18
6 431 49
6 432 13
6 433 58
6 443 36
6 444 22
6 449 48
6 453 53
6 458 60
6 459 59
6 461 12
6 462 61
6 463 60
6 464 52
6 469 10
6 472 35
6 476 52
6 484 50
6 485 12
6 491 40
6 493 50
6 496 64
6 502 46
6 505 55
6 509 63
6 510 21
6 515 58
6 516 32
6 518 32
6 525 55
6 528 23
6 537 32
6 546 6
6 547 5
6 552 8
6 553 29
6 560 11
6 564 9
6 570 17
6 572 15
6 579 43
6 582 16
6 585 49
6 589 63
6 590 22
6 592 48
6 594 29
6 604 57
6 618 11
6 625 42
6 630 56
6 632 28
6 637 28
6 640 54
6 646 34
6 649 46
6 650 62
6 654 21
6 655 34
6 658 29
6 659 16
6 660 46
6 661 23
6 665 23
6 666 56
6 669 28
6 671 10
6 674 59
6 687 24
6 689 63
6 704 39
6 708 45
6 717 25
6 723 56
6 725 58
6 736 40
6 740 36
6 746 29
6 752 35
6 753 17
6 762 9
6 766 52
6 767 37
6 772 55
6 776 1
6 777 50
6 779 16
6 782 10
6 791 11
6 792 56
6 793 26
6 795 24
6 796 56
6 797 58
6 798 9
6 804 61
6 805 27
6 810 23
6 815 2
6 816 33
6 817 44
6 820 48
6 822 27
6 823 63
6 824 56
6 830 56
6 831 49
6 833 10
6 837 41
6 838 26
6 840 41
6 843 19
6 844 63
6 849 51
6 859 20
7 8 12
7 12 16
7 21 48
7 23 27
7 25 26
7 26 59
7 29 28
7 30 41
7 31 37
7 35 11
7 36 57
7 40 23
7 58 29
7 59 30
7 60 23
7 61 58
7 66 42
7 68 13
7 73 3
7 79 64
7 80 37
7 84 21
7 94 52
7 100 56
7 101 9
7 102 41
7 103 19
7 105 55
7 108 15
7 109 44
7 112 37
7 114 35
7 118 37
7 119 28
7 120 28
7 124 43
7 130 14
7 135 43
7 137 61
7 140 49
7 147 27
7 148 46
7 149 45
7 154 60
7 156 4
7 158 17
7 160 27
7 162 40
7 166 32
7 167 62
7 168 63
7 172 63
7 175 47
7 178 18
7 180 16
7 183 61
7 188 60
7 190 53
7 191 39
7 199 55
7 201 12
7 202 35
7 204 53
7 206 4
7 209 8
7 210 11
7 218 30
7 221 56
7 227 28
7 232 47
7 240 29
7 243 51
7 246 7
7 249 16
7 254 37
7 257 11
7 274 4
7 282 8
