480 29817
1 2 11
1 13 3
1 14 22
1 18 22
1 29 26
1 30 3
1 33 18
1 36 23
1 44 8
1 46 19
1 55 22
1 56 21
1 63 9
1 64 8
1 66 1
1 68 11
1 70 18
1 71 18
1 76 21
1 86 5
1 88 23
1 91 22
1 92 7
1 94 12
1 95 19
1 96 5
1 97 11
1 100 10
1 101 5
1 103 14
1 104 27
1 105 20
1 113 2
1 115 19
1 122 18
1 125 9
1 133 23
1 135 28
1 144 4
1 146 23
1 152 24
1 155 26
1 160 12
1 161 21
1 163 25
1 165 28
1 166 17
1 169 19
1 172 18
1 178 4
1 181 25
1 184 25
1 186 4
1 189 9
1 191 25
1 216 19
1 217 8
1 222 21
1 224 25
1 226 11
1 227 25
1 233 13
1 244 26
1 246 16
1 254 23
1 255 12
1 261 13
1 264 3
1 271 2
1 274 14
1 275 6
1 277 10
1 278 2
1 279 25
1 281 22
1 282 11
1 285 8
1 289 22
1 296 11
1 299 25
1 303 28
1 311 9
1 316 14
1 320 12
1 321 25
1 322 24
1 329 8
1 332 13
1 342 24
1 355 1
1 370 7
1 371 10
1 374 21
1 375 20
1 378 6
1 379 8
1 381 14
1 382 27
1 390 27
1 392 4
1 393 14
1 395 25
1 407 19
1 411 1
1 412 6
1 413 13
1 414 7
1 418 4
1 422 11
1 427 13
1 428 28
1 430 25
1 434 2
1 442 16
1 463 22
1 465 16
1 468 20
1 469 11
1 475 18
2 4 19
2 6 7
2 7 5
2 10 22
2 18 18
2 19 25
2 21 17
2 28 27
2 29 15
2 32 26
2 34 17
2 44 18
2 47 2
2 48 20
2 49 17
2 52 21
2 54 19
2 59 26
2 60 7
2 64 18
2 72 13
2 76 12
2 79 4
2 82 23
2 89 12
2 94 12
2 105 10
2 114 6
2 120 20
2 121 11
2 127 6
2 140 20
2 150 3
2 156 16
2 161 10
2 162 23
2 163 23
2 166 11
2 167 15
2 168 27
2 169 9
2 171 12
2 176 16
2 184 7
2 188 19
2 189 4
2 193 18
2 195 6
2 202 26
2 203 18
2 204 10
2 208 26
2 212 12
2 214 13
2 216 13
2 226 1
2 231 2
2 236 28
2 237 2
2 240 19
2 241 16
2 242 24
2 246 24
2 250 11
2 257 21
2 259 16
2 265 4
2 267 10
2 268 19
2 270 5
2 273 17
2 279 19
2 281 25
2 308 23
2 311 22
2 312 9
2 319 28
2 321 5
2 332 11
2 333 22
2 336 11
2 338 13
2 343 1
2 345 21
2 349 7
2 350 23
2 353 11
2 355 3
2 363 13
2 367 24
2 370 6
