100 3692
1 2 21
1 3 17
1 5 17
1 6 1
1 7 28
1 8 30
1 9 30
1 10 45
1 11 37
1 12 36
1 13 20
1 14 45
1 15 41
1 16 1
1 17 23
1 18 6
1 19 42
1 21 23
1 24 34
1 26 32
1 27 32
1 28 14
1 29 29
1 30 37
1 31 13
1 32 44
1 33 38
1 36 29
1 38 8
1 40 41
1 41 30
1 42 46
1 43 20
1 44 32
1 46 28
1 50 24
1 51 44
1 52 28
1 53 39
1 55 6
1 56 29
1 57 45
1 58 24
1 59 29
1 60 30
1 61 46
1 63 15
1 64 14
1 65 39
1 66 7
1 68 41
1 69 12
1 70 3
1 71 17
1 72 19
1 74 11
1 75 18
1 76 15
1 78 25
1 79 3
1 82 21
1 83 1
1 85 30
1 86 38
1 87 31
1 88 7
1 89 41
1 90 45
1 91 18
1 92 37
1 94 23
1 95 20
1 96 32
1 97 12
1 98 3
1 100 17
2 3 39
2 4 15
2 5 39
2 6 28
2 7 35
2 8 32
2 10 42
2 11 25
2 13 41
2 14 28
2 15 37
2 16 38
2 17 13
2 18 46
2 21 28
2 22 42
2 24 1
2 25 7
2 26 1
2 27 21
2 28 23
2 29 44
2 30 5
2 31 27
2 32 5
2 33 11
2 35 34
2 36 4
2 37 25
2 38 40
2 42 2
2 43 14
2 46 37
2 47 27
2 48 45
2 49 42
2 51 36
2 52 16
2 53 35
2 54 16
2 55 16
2 56 43
2 57 35
2 58 24
2 59 16
2 61 25
2 62 32
2 63 43
2 65 8
2 66 26
2 67 5
2 68 36
2 69 43
2 70 18
2 71 45
2 74 11
2 75 22
2 76 37
2 78 25
2 80 5
2 82 14
2 83 36
2 84 13
2 86 22
2 87 18
2 88 38
2 90 38
2 91 24
2 92 46
2 93 37
2 100 1
3 4 18
3 5 26
3 7 33
3 10 11
3 11 45
3 12 1
3 14 21
3 19 17
3 21 9
3 22 19
3 23 6
3 25 28
3 26 14
3 27 23
3 29 16
3 30 3
3 31 44
3 32 35
3 34 43
3 35 45
3 37 45
3 38 9
3 39 24
3 41 3
3 42 44
3 46 11
3 47 32
3 48 11
3 49 21
3 50 16
3 51 5
3 53 11
3 54 1
3 55 1
3 56 18
3 59 44
3 60 14
3 61 31
3 63 8
3 65 3
3 66 19
3 68 2
3 69 7
3 71 20
3 74 45
3 75 13
3 76 38
3 77 14
3 79 13
3 80 32
3 81 15
3 82 18
3 83 6
3 84 35
3 86 25
3 87 18
3 88 8
3 90 37
3 91 46
3 92 9
3 93 16
3 94 34
3 96 9
3 98 4
3 99 11
4 5 3
4 6 12
4 7 13
4 8 22
4 9 35
4 10 35
4 11 13
4 12 22
4 13 31
4 14 34
4 16 14
4 18 24
4 19 1
4 20 6
4 22 4
4 24 45
4 25 24
4 27 20
4 29 26
4 30 43
4 31 21
4 32 38
4 33 40
4 35 7
4 38 6
4 40 3
4 41 8
4 45 11
4 47 46
4 48 20
4 50 9
4 51 30
4 52 20
4 53 21
4 54 24
4 57 21
4 58 7
4 60 35
4 62 6
4 63 29
4 64 38
4 68 35
4 69 7
4 70 9
4 71 23
4 72 28
4 74 44
4 75 27
4 79 3
4 80 28
4 83 1
4 84 27
4 85 40
4 86 11
4 87 18
4 88 24
