1240 199824
1 2 28
1 13 25
1 14 17
1 18 10
1 29 8
1 30 1
1 33 16
1 36 18
1 44 12
1 46 10
1 55 4
1 56 16
1 63 20
1 64 4
1 66 21
1 68 26
1 70 6
1 71 27
1 76 1
1 86 19
1 88 27
1 91 2
1 92 6
1 94 4
1 95 9
1 96 13
1 97 28
1 100 6
1 101 19
1 103 15
1 104 13
1 105 22
1 113 6
1 115 6
1 122 27
1 125 9
1 133 20
1 135 6
1 144 23
1 146 8
1 152 21
1 155 22
1 160 25
1 161 4
1 163 4
1 165 5
1 166 4
1 169 9
1 172 18
1 178 7
1 181 25
1 184 13
1 186 19
1 189 11
1 191 15
1 216 26
1 217 11
1 222 12
1 224 18
1 226 21
1 227 21
1 233 8
1 244 19
1 246 5
1 254 19
1 255 26
1 261 4
1 264 19
1 271 20
1 274 1
1 275 21
1 277 17
1 278 14
1 279 2
1 281 26
1 282 24
1 285 15
1 289 23
1 296 6
1 299 10
1 303 1
1 311 1
1 316 12
1 320 7
1 321 5
1 322 22
1 329 22
1 332 28
1 342 5
1 355 25
1 370 25
1 371 27
1 374 6
1 375 13
1 378 14
1 379 4
1 381 22
1 382 15
1 390 27
1 392 4
1 393 10
1 395 14
1 407 17
1 411 1
1 412 15
1 413 1
1 414 14
1 418 4
1 422 27
1 427 12
1 428 10
1 430 5
1 434 2
1 442 5
1 463 5
1 465 15
1 468 5
1 469 24
1 475 21
1 482 7
1 484 9
1 485 27
1 488 25
1 496 4
1 497 24
1 499 8
1 506 14
1 507 15
1 510 28
1 512 11
1 522 14
1 525 25
1 526 19
1 527 6
1 530 10
1 532 7
1 537 28
1 538 1
1 542 18
1 550 20
1 554 9
1 557 13
1 560 17
1 567 12
1 572 12
1 583 23
1 592 27
1 598 4
1 599 8
1 605 7
1 618 1
1 628 4
1 634 5
1 639 10
1 640 24
1 641 10
1 644 9
1 645 8
1 646 9
1 647 23
1 649 12
1 654 22
1 662 2
1 666 3
1 667 10
1 671 24
1 673 28
1 680 10
1 681 19
1 682 12
1 686 19
1 690 15
1 692 18
1 694 19
1 704 16
1 709 8
1 714 22
1 715 26
1 718 24
1 719 4
1 720 3
1 724 7
1 728 23
1 735 1
1 737 25
1 743 21
1 745 5
1 746 7
1 748 14
1 751 26
1 757 24
1 759 23
1 786 19
1 789 5
1 790 16
1 797 26
1 799 28
1 810 7
1 811 13
1 814 18
1 816 7
1 821 17
1 823 12
1 827 10
1 828 19
1 831 20
1 833 14
1 841 23
1 845 14
1 848 7
1 851 16
1 852 10
1 854 5
1 858 24
1 860 3
1 865 28
1 869 24
1 872 12
1 874 16
1 878 8
1 883 7
1 884 6
1 889 4
1 891 7
1 892 2
1 893 20
1 898 1
1 904 25
1 911 20
1 916 20
1 917 12
1 923 4
1 928 1
1 936 23
