480 66835
1 2 6
1 3 2
1 5 2
1 7 9
1 9 4
1 10 10
1 12 5
1 13 4
1 14 1
1 15 6
1 17 9
1 18 9
1 19 3
1 21 4
1 24 6
1 26 10
1 27 3
1 28 6
1 29 5
1 30 3
1 31 7
1 32 10
1 33 1
1 36 10
1 38 9
1 44 5
1 46 2
1 51 6
1 52 9
1 55 10
1 56 9
1 57 2
1 59 2
1 60 5
1 63 10
1 64 4
1 65 6
1 66 7
1 68 8
1 69 6
1 70 7
1 71 2
1 74 1
1 75 7
1 76 3
1 78 5
1 79 1
1 83 6
1 85 4
1 86 6
1 88 5
1 89 7
1 91 6
1 92 4
1 94 7
1 95 1
1 96 4
1 97 5
1 98 10
1 100 3
1 101 4
1 102 7
1 103 2
1 104 7
1 105 10
1 106 1
1 108 3
1 109 7
1 112 4
1 113 2
1 115 6
1 119 7
1 122 1
1 123 8
1 124 8
1 125 10
1 126 6
1 127 9
1 128 10
1 129 4
1 130 3
1 131 9
1 133 9
1 135 8
1 136 9
1 140 9
1 141 1
1 144 10
1 145 9
1 146 10
1 147 4
1 150 9
1 151 7
1 152 6
1 155 2
1 156 6
1 157 6
1 159 5
1 160 3
1 161 10
1 163 6
1 164 3
1 165 10
1 166 2
1 167 8
1 168 5
1 169 6
1 172 8
1 173 5
1 174 6
1 176 8
1 178 4
1 180 10
1 181 2
1 182 9
1 184 3
1 185 9
1 186 5
1 188 6
1 189 7
1 191 7
1 198 1
1 200 1
1 205 1
1 206 10
1 207 8
1 209 6
1 214 8
1 216 2
1 217 5
1 218 10
1 222 3
1 224 9
1 225 10
1 226 5
1 227 3
1 229 6
1 230 6
1 233 7
1 241 1
1 242 4
1 244 6
1 245 2
1 246 7
1 248 3
1 249 4
1 250 10
1 254 9
1 255 2
1 258 9
1 260 8
1 261 5
1 263 6
1 264 5
1 270 10
1 271 8
1 274 3
1 275 3
1 276 8
1 277 7
1 278 8
1 279 3
1 281 7
1 282 6
1 283 8
1 285 10
1 287 3
1 288 6
1 289 2
1 291 3
1 293 1
1 294 4
1 296 5
1 298 10
1 299 8
1 301 7
1 302 2
1 303 9
1 304 9
1 307 10
1 311 9
1 313 5
1 316 1
1 318 9
1 320 2
1 321 9
1 322 4
1 323 2
1 324 4
1 326 2
1 329 7
1 331 6
1 332 2
1 336 9
1 338 10
1 339 4
1 341 5
1 342 4
1 343 10
1 345 4
1 348 2
1 349 2
1 351 8
1 353 4
1 354 4
1 355 5
1 359 9
1 361 3
1 362 10
1 363 10
1 366 9
1 370 1
1 371 4
1 374 9
1 375 8
1 377 5
1 378 3
1 379 4
1 380 10
1 381 3
1 382 1
1 383 3
1 385 7
1 390 4
1 391 7
1 392 5
1 393 5
1 394 1
1 395 2
1 398 8
1 399 2
1 400 3
1 402 4
1 404 10
1 407 3
1 408 1
1 410 3
1 411 2
1 412 9
1 413 9
1 414 9
1 415 4
1 417 2
1 418 10
1 419 4
1 420 9
1 422 6
1 424 1
1 425 3
1 427 4
1 428 9
1 429 1
1 430 9
1 432 9
1 434 9
1 439 10
1 441 4
1 442 8
1 444 3
1 449 2
1 451 1
1 453 10
1 454 2
1 455 9
1 457 10
1 460 1
1 463 10
1 465 9
1 467 8
1 468 3
1 469 5
1 471 2
1 472 4
1 475 4
1 476 4
1 477 3
1 480 2
2 3 10
2 4 7
2 6 5
2 7 2
2 8 1
2 9 10
2 10 2
2 12 4
2 13 3
2 14 9
2 18 6
2 19 5
2 20 5
2 21 1
2 24 6
2 26 10
2 27 9
2 28 10
2 29 9
2 30 8
2 32 5
2 33 1
2 34 5
2 35 10
2 38 8
2 39 7
2 42 7
2 43 1
2 44 10
2 46 7
2 47 9
2 48 5
2 49 8
2 52 7
2 54 1
2 58 5
2 59 7
2 60 1
2 63 6
2 64 6
2 66 9
2 67 1
2 69 7
2 71 2
2 72 8
2 73 3
2 74 4
2 76 3
2 79 9
2 82 6
2 85 5
2 86 7
2 87 5
2 89 9
2 94 5
2 95 9
2 99 9
2 102 2
2 104 6
2 105 7
2 110 6
2 114 5
2 115 2
2 116 9
2 118 8
2 119 9
2 120 9
2 121 4
2 122 3
2 124 8
2 126 5
2 127 5
2 130 2
2 131 4
2 132 6
2 133 7
2 135 10
2 136 10
2 140 3
2 142 7
2 143 10
2 147 1
2 150 1
2 152 9
2 155 1
2 156 8
2 159 9
2 161 7
2 162 1
2 163 9
2 166 10
2 167 2
2 168 8
2 169 6
2 170 9
2 171 5
2 172 2
2 176 10
2 177 7
2 178 4
2 183 10
2 184 7
2 185 5
2 187 6
2 188 6
2 189 7
2 192 2
2 193 4
2 195 8
2 196 10
2 202 5
2 203 10
2 204 5
2 205 1
2 206 9
2 208 7
2 210 2
2 211 4
2 212 9
2 213 5
2 214 9
2 215 7
2 216 4
2 217 6
2 218 3
2 220 2
2 223 2
2 224 4
2 225 2
2 226 6
2 231 10
2 232 9
2 235 8
2 236 10
2 237 7
2 240 2
2 241 4
2 242 8
2 244 6
2 246 1
2 248 9
2 249 5
2 250 10
2 251 2
2 253 5
2 256 2
2 257 7
2 258 1
2 259 8
2 260 5
2 261 1
2 263 1
2 265 3
2 266 7
2 267 5
2 268 10
2 269 8
2 270 10
2 273 8
2 274 5
2 276 2
2 277 1
2 279 2
2 280 2
2 281 7
2 282 9
2 284 4
2 287 4
2 288 10
2 293 2
2 296 5
2 299 3
2 301 7
2 308 1
2 311 7
2 312 8
2 318 6
2 319 8
2 321 6
2 332 6
2 333 4
2 335 8
2 336 7
2 338 8
2 341 3
2 343 6
2 344 10
2 345 8
2 346 10
2 347 4
2 349 5
2 350 5
2 353 2
2 354 2
2 355 2
2 356 10
2 358 6
2 363 6
2 364 8
2 367 10
2 369 7
2 370 3
2 371 2
2 372 9
2 373 3
2 374 2
2 375 2
2 376 10
2 379 6
2 380 7
2 382 2
2 383 1
2 385 9
2 386 6
2 387 2
2 389 5
2 391 3
2 392 6
2 394 10
2 396 2
2 397 9
2 400 3
2 405 1
2 406 3
2 407 3
2 411 10
2 413 5
2 414 6
2 415 4
2 416 5
2 420 2
2 423 2
2 424 9
2 425 7
2 426 2
2 429 8
2 430 2
2 433 9
2 434 8
2 435 1
2 437 10
2 438 7
2 439 5
2 440 7
2 441 5
2 444 6
2 445 9
2 446 3
2 449 3
2 450 1
2 452 3
2 455 10
2 456 9
2 458 3
2 459 4
2 460 3
2 461 6
2 462 1
2 464 4
2 465 10
2 466 4
2 468 5
2 474 3
2 475 3
