860 155251
1 2 48
1 5 20
1 7 31
1 9 2
1 13 30
1 14 12
1 15 28
1 17 44
1 18 32
1 19 59
1 27 28
1 29 47
1 30 42
1 31 60
1 33 3
1 36 57
1 38 2
1 44 47
1 46 39
1 55 11
1 56 60
1 59 33
1 60 54
1 63 34
1 64 19
1 65 44
1 66 9
1 68 26
1 69 54
1 70 27
1 71 41
1 74 2
1 76 21
1 78 54
1 86 12
1 88 17
1 89 52
1 91 20
1 92 51
1 94 11
1 95 34
1 96 20
1 97 15
1 100 4
1 101 3
1 102 28
1 103 26
1 104 36
1 105 46
1 106 42
1 109 17
1 113 40
1 115 8
1 119 18
1 122 64
1 124 43
1 125 62
1 127 41
1 128 15
1 129 57
1 130 58
1 131 16
1 133 49
1 135 8
1 140 29
1 141 34
1 144 41
1 145 29
1 146 4
1 147 45
1 151 34
1 152 7
1 155 34
1 156 1
1 157 32
1 159 6
1 160 52
1 161 58
1 163 30
1 165 4
1 166 5
1 167 18
1 168 57
1 169 26
1 172 49
1 173 27
1 174 60
1 178 23
1 181 32
1 182 41
1 184 37
1 186 41
1 189 48
1 191 62
1 200 46
1 205 5
1 206 18
1 207 56
1 209 47
1 214 24
1 216 2
1 217 31
1 218 31
1 222 14
1 224 4
1 226 25
1 227 13
1 233 33
1 244 9
1 245 20
1 246 64
1 249 59
1 250 39
1 254 61
1 255 16
1 260 35
1 261 47
1 264 59
1 271 58
1 274 49
1 275 23
1 276 47
1 277 60
1 278 22
1 279 8
1 281 14
1 282 54
1 285 17
1 289 15
1 294 61
1 296 18
1 299 15
1 302 34
1 303 63
1 307 54
1 311 22
1 313 58
1 316 64
1 320 22
1 321 25
1 322 12
1 326 18
1 329 64
1 331 58
1 332 20
1 336 47
1 341 63
1 342 23
1 343 26
1 348 12
1 349 30
1 351 14
1 355 7
1 359 41
1 362 62
1 370 4
1 371 25
1 374 53
1 375 45
1 377 2
1 378 64
1 379 48
1 380 13
1 381 35
1 382 44
1 383 24
1 385 62
1 390 11
1 392 54
1 393 44
1 394 19
1 395 38
1 398 61
1 399 10
1 404 29
1 407 1
1 411 17
1 412 57
1 413 19
1 414 47
1 417 20
1 418 12
1 420 59
1 422 3
1 427 30
1 428 6
1 429 23
1 430 11
1 434 22
1 441 1
1 442 39
1 444 59
1 451 54
1 454 55
1 455 19
1 457 1
1 460 29
1 463 45
1 465 57
1 467 54
1 468 56
1 469 14
1 472 54
1 475 10
1 476 8
1 480 16
1 482 39
1 484 9
1 485 28
1 488 33
1 490 30
1 492 48
1 496 24
1 497 35
1 498 63
1 499 36
1 504 8
1 506 33
1 507 6
1 510 22
1 512 30
1 513 39
1 516 38
1 517 36
1 520 19
1 522 43
1 525 3
1 526 51
1 527 50
1 530 41
1 532 44
1 536 36
1 537 60
1 538 60
1 542 63
1 544 46
1 547 56
1 549 21
1 550 49
1 554 33
1 557 38
1 560 32
1 567 46
1 572 25
1 573 9
1 583 61
1 588 55
1 592 57
1 596 53
1 597 51
1 598 57
1 599 5
1 600 40
1 602 49
1 604 46
1 605 55
1 610 44
1 614 14
1 618 26
1 620 49
1 628 59
1 634 53
1 639 57
1 640 38
1 641 59
1 644 27
1 645 25
1 646 26
1 647 60
1 649 46
1 654 56
1 662 39
1 663 50
1 666 59
1 667 44
1 670 54
1 671 2
1 673 22
1 674 62
1 680 12
1 681 49
1 682 36
1 684 17
1 686 52
1 689 59
1 690 31
1 692 36
1 694 24
1 695 64
1 698 46
1 701 56
1 702 19
1 703 5
1 704 64
1 709 23
1 714 35
1 715 1
1 718 8
1 719 51
1 720 8
1 724 17
1 727 52
1 728 29
1 731 46
1 735 42
1 736 53
1 737 42
1 738 1
1 741 46
1 743 50
1 745 20
1 746 50
1 747 33
1 748 12
1 751 45
1 752 64
1 754 27
1 755 30
1 757 33
1 759 49
1 760 60
1 765 21
1 771 3
1 786 8
1 789 24
1 790 56
1 796 29
1 797 28
1 799 3
1 810 48
1 811 24
1 813 42
1 814 10
1 816 45
1 819 31
1 821 56
1 822 16
1 823 26
1 825 21
1 827 6
1 828 18
1 831 47
1 832 56
1 833 16
1 834 9
1 836 32
1 841 43
1 842 8
1 845 45
1 847 49
1 848 10
1 850 50
1 851 30
1 852 38
1 854 7
1 858 37
1 860 29
2 3 36
2 5 31
2 7 26
2 11 24
2 14 62
2 16 7
2 17 21
2 20 30
2 25 59
2 26 2
2 31 60
2 33 5
2 34 36
2 35 12
2 36 25
2 40 39
2 43 39
2 44 33
2 45 60
2 46 26
2 49 42
2 53 20
2 54 29
2 55 38
2 58 12
2 59 14
2 60 53
2 65 27
2 66 8
2 69 25
2 70 40
2 76 64
2 78 47
2 79 31
2 80 42
2 81 30
2 82 61
2 85 58
2 86 9
2 94 29
2 98 50
2 101 26
2 102 9
2 106 7
2 108 14
2 109 19
2 110 45
2 114 16
2 116 52
2 119 53
2 121 51
2 123 63
2 126 4
2 130 16
2 131 7
2 133 3
2 135 29
2 138 55
2 139 11
2 147 26
2 151 26
2 153 20
2 155 20
2 156 3
2 160 46
2 162 5
2 164 47
2 165 52
2 166 36
2 174 25
2 175 58
2 179 29
2 184 37
2 185 24
2 189 48
2 191 51
2 200 15
2 201 47
2 202 16
2 205 59
2 210 35
2 215 64
2 217 30
2 224 49
2 226 40
2 227 16
2 231 25
2 234 8
2 236 48
2 239 48
2 243 13
2 244 33
2 245 21
2 246 59
2 248 15
2 249 46
2 250 64
2 251 18
2 252 25
2 254 32
2 255 22
2 256 16
2 257 58
2 259 64
2 261 48
2 265 7
2 267 27
2 268 35
2 272 29
2 273 46
2 274 29
2 275 54
2 278 55
2 279 51
2 280 62
2 286 52
2 287 48
2 288 42
2 289 24
2 290 56
2 300 64
2 301 55
2 303 63
2 304 6
2 308 55
2 309 56
2 313 43
2 314 46
2 317 11
2 320 12
2 325 32
2 327 20
2 329 60
2 332 62
2 334 47
2 336 57
2 338 26
2 339 9
2 343 31
2 351 47
2 352 23
2 357 59
2 360 41
2 361 23
2 362 64
2 363 61
2 365 13
2 366 56
2 367 19
2 370 49
2 372 3
2 373 13
2 374 30
2 377 4
2 383 40
2 384 26
2 385 19
2 386 27
2 387 26
2 388 1
2 389 12
2 395 60
2 397 9
2 398 6
2 402 23
2 405 4
2 406 52
2 407 7
2 410 59
2 412 41
2 413 58
2 414 12
2 417 51
2 418 37
2 423 16
2 424 40
2 425 6
2 433 24
2 434 18
2 439 55
2 440 61
2 446 56
2 448 45
2 450 37
2 451 48
2 452 22
2 453 56
2 456 1
2 459 27
2 460 56
2 462 24
2 463 23
2 464 8
2 466 22
2 467 64
2 469 61
2 472 36
2 475 29
2 477 23
2 481 59
2 482 4
2 486 63
2 490 55
2 497 64
2 500 25
2 501 25
2 502 6
2 505 39
2 510 59
2 516 47
2 519 27
2 527 61
2 528 62
2 532 48
2 533 10
2 535 34
2 536 14
2 537 24
2 538 57
2 540 32
2 541 18
2 544 42
2 547 48
2 549 12
2 550 46
2 552 15
2 555 24
2 559 16
2 561 45
2 562 36
2 563 15
2 571 24
2 572 62
2 575 33
2 578 47
2 582 56
2 583 63
2 584 21
2 588 51
2 589 18
2 592 11
2 596 19
2 602 31
2 604 54
2 607 4
2 612 41
2 613 50
2 614 35
2 617 31
2 619 51
2 621 44
2 622 43
2 624 3
2 626 34
2 629 55
2 633 55
2 638 57
2 639 21
2 640 59
2 642 15
2 643 25
2 645 58
2 646 32
2 647 25
2 649 26
2 652 28
2 654 7
2 655 3
2 657 21
2 658 52
2 660 3
2 661 33
2 662 1
2 664 17
2 665 42
2 669 26
2 671 16
2 672 32
2 673 38
2 674 58
2 677 6
2 681 25
2 686 20
2 687 55
2 689 55
2 690 22
2 691 1
2 693 8
2 698 35
2 702 4
2 705 35
2 707 44
2 712 46
2 719 23
2 720 12
2 723 54
2 725 29
2 726 59
2 729 46
2 730 28
2 732 2
2 737 32
2 739 9
2 743 46
2 747 4
2 748 39
2 752 41
2 753 58
2 754 3
2 756 22
2 758 33
2 759 64
2 762 55
2 763 63
2 764 23
2 767 46
2 768 20
2 771 56
2 776 10
2 777 35
2 778 48
2 780 59
2 781 18
2 784 31
2 787 17
2 788 18
2 790 16
2 793 14
2 795 34
2 797 64
2 798 30
2 800 6
2 801 44
2 807 49
2 810 7
2 813 37
2 815 32
2 818 28
2 824 29
2 826 54
2 827 30
2 831 62
2 833 32
2 835 41
2 836 8
2 839 51
2 840 34
2 841 60
2 845 41
2 847 14
2 851 5
2 853 27
2 854 29
2 859 56
2 860 55
3 8 15
3 9 48
3 11 57
3 12 3
3 14 13
3 15 42
3 16 54
3 17 58
3 19 27
3 23 37
3 25 41
3 29 23
3 31 53
3 32 5
3 33 7
3 37 2
3 38 40
3 41 27
3 42 13
3 46 54
3 49 14
3 50 15
3 51 36
3 53 20
3 54 20
3 57 3
3 59 43
3 60 53
3 63 10
3 65 11
3 71 54
3 72 60
3 77 59
3 80 57
3 81 59
3 87 47
3 88 58
3 90 2
3 91 56
3 92 57
3 93 2
3 96 24
3 97 15
3 99 2
3 100 26
3 103 26
3 105 51
3 110 33
3 111 41
3 115 29
3 118 39
3 119 24
3 122 44
3 127 20
3 128 36
3 130 60
3 132 5
3 136 30
3 137 23
3 138 35
3 141 33
3 143 7
3 144 47
3 145 52
3 148 9
3 149 6
3 152 42
3 153 52
3 155 39
3 157 18
3 160 22
3 161 52
3 162 16
3 164 54
3 165 34
3 168 11
3 169 55
3 171 10
3 172 32
3 180 60
3 182 33
3 185 17
3 188 16
3 190 36
3 194 63
3 197 64
3 199 64
3 200 15
3 201 39
3 202 1
3 204 34
3 206 12
3 207 23
3 211 32
3 215 57
3 218 11
3 221 49
3 226 1
3 227 33
3 228 46
3 229 63
3 237 19
3 238 15
3 240 55
3 246 13
3 247 9
3 250 34
3 253 36
3 255 52
3 259 59
3 261 49
3 264 5
3 268 14
3 271 45
3 273 57
3 276 59
3 278 15
3 280 50
3 281 42
3 285 61
3 290 46
3 292 10
3 294 23
3 295 63
3 296 7
3 299 26
3 300 9
3 302 19
3 303 28
3 304 15
3 307 33
3 309 34
3 311 35
3 313 57
3 319 19
3 320 25
3 321 20
3 322 11
3 326 51
3 327 53
3 328 61
3 331 49
3 335 56
3 341 18
3 342 43
3 345 14
3 347 53
3 350 42
3 351 16
3 354 60
3 363 16
3 366 64
3 369 16
3 373 7
3 374 36
3 376 56
3 381 50
3 384 10
3 385 50
3 387 54
3 391 48
3 394 19
3 397 19
3 402 15
3 407 63
3 408 4
3 409 12
3 410 47
3 411 11
3 412 64
3 418 30
3 425 40
3 426 55
3 428 30
3 429 16
3 430 61
3 433 20
3 437 17
3 438 22
3 439 44
3 440 45
3 443 35
3 445 56
3 446 54
3 449 38
3 453 54
3 456 30
3 457 64
3 461 2
3 462 57
3 467 17
3 469 49
3 471 14
3 475 4
3 476 9
3 477 30
3 479 32
3 480 14
3 482 51
3 488 7
3 491 64
3 493 59
3 495 1
3 496 62
3 497 14
3 498 41
3 501 26
3 504 6
3 514 37
3 521 62
3 522 36
3 523 62
3 527 23
3 533 25
3 536 34
3 540 51
3 541 48
3 544 29
3 545 12
3 546 52
3 549 42
3 550 34
3 553 42
3 557 26
3 559 41
3 564 40
3 565 32
3 566 12
3 570 7
3 571 30
3 572 40
3 576 7
3 578 58
3 579 64
3 581 60
3 582 58
3 584 11
3 586 9
3 587 51
3 588 28
3 595 36
3 596 4
3 598 5
3 600 24
3 604 39
3 605 19
3 607 40
3 609 11
3 610 10
3 612 59
3 614 15
3 615 64
3 618 3
