1620 131550
1 14 44
1 29 4
1 30 54
1 33 17
1 44 31
1 46 44
1 55 5
1 63 37
1 66 20
1 68 47
1 70 61
1 86 16
1 88 27
1 92 10
1 95 48
1 96 26
1 100 5
1 101 45
1 103 44
1 104 5
1 113 8
1 122 24
1 125 9
1 144 2
1 155 13
1 165 56
1 184 43
1 186 18
1 216 34
1 217 4
1 224 49
1 227 15
1 233 37
1 254 37
1 261 21
1 274 32
1 278 46
1 289 13
1 311 11
1 321 52
1 329 21
1 332 52
1 375 8
1 430 5
1 434 41
1 475 8
1 482 11
1 488 62
1 496 17
1 497 31
1 507 21
1 537 50
1 542 62
1 550 42
1 554 60
1 560 57
1 567 39
1 572 45
1 583 55
1 598 16
1 628 41
1 634 60
1 644 49
1 647 5
1 654 35
1 667 24
1 673 57
1 682 11
1 692 59
1 694 39
1 704 56
1 714 48
1 719 46
1 720 5
1 743 36
1 751 51
1 759 56
1 789 59
1 797 53
1 799 21
1 848 46
1 883 46
1 936 58
1 956 37
1 964 15
1 974 54
1 984 33
1 1009 45
1 1014 44
1 1043 2
1 1058 18
1 1060 50
1 1063 44
1 1106 28
1 1107 25
1 1109 60
1 1115 49
1 1123 60
1 1133 55
1 1138 49
1 1158 26
1 1178 19
1 1185 24
1 1219 6
1 1243 4
1 1244 12
1 1246 52
1 1253 7
1 1260 29
1 1271 47
1 1275 48
1 1276 38
1 1291 33
1 1304 45
1 1310 61
1 1324 40
1 1340 19
1 1360 60
1 1368 4
1 1386 14
1 1402 37
1 1413 53
1 1417 25
1 1433 30
1 1436 32
1 1440 39
1 1441 21
1 1442 63
1 1446 50
1 1447 28
1 1450 17
1 1471 24
1 1472 39
1 1487 24
1 1500 41
1 1501 33
1 1504 15
1 1505 44
1 1512 34
1 1523 5
1 1547 64
1 1563 46
1 1581 10
1 1583 47
1 1584 59
1 1590 53
1 1597 29
1 1601 58
1 1606 46
1 1612 28
2 3 9
2 7 41
2 11 20
2 17 19
2 24 60
2 35 46
2 37 15
2 40 48
2 64 6
2 67 48
2 80 18
2 94 60
2 112 38
2 128 33
2 146 26
2 150 49
2 151 53
2 154 53
2 156 18
2 160 19
2 189 48
2 246 34
2 277 45
2 279 63
2 296 33
2 312 21
2 323 14
2 326 4
2 335 60
2 337 41
2 343 9
2 347 60
2 365 3
2 389 35
2 392 8
2 399 35
2 418 29
2 424 13
2 425 52
2 442 35
2 478 8
2 491 18
2 505 19
2 535 39
2 537 23
2 579 52
2 588 39
2 590 10
2 592 5
2 593 14
2 601 45
2 630 30
2 643 12
2 662 54
2 668 21
2 669 52
2 693 49
2 695 40
2 709 60
2 716 15
2 721 50
2 725 56
2 749 61
2 750 48
2 779 64
2 783 33
2 785 33
2 786 50
2 796 37
2 798 12
2 808 45
2 812 17
2 844 25
2 850 16
2 855 53
2 861 40
2 880 59
2 889 15
2 891 35
2 911 58
2 917 41
2 922 35
2 924 2
2 930 36
2 932 7
2 936 64
2 941 15
2 965 14
2 966 39
2 974 13
2 992 37
2 1012 7
2 1016 43
2 1024 47
2 1040 51
2 1078 39
2 1083 8
2 1090 61
2 1094 34
2 1114 18
2 1115 31
2 1119 37
2 1122 63
2 1124 28
2 1133 14
2 1137 38
2 1145 11
2 1148 1
2 1150 32
2 1152 44
2 1171 41
2 1188 27
2 1193 58
2 1203 11
2 1207 31
2 1217 40
2 1230 36
2 1241 49
2 1265 41
2 1269 9
2 1272 34
2 1274 7
2 1289 40
2 1305 27
2 1306 3
2 1318 56
2 1320 26
2 1329 41
2 1335 7
2 1340 31
2 1359 61
2 1365 63
2 1375 11
2 1376 29
2 1386 20
2 1394 43
2 1398 62
2 1403 59
2 1406 32
2 1411 1
2 1415 13
2 1416 4
2 1419 54
2 1431 12
2 1433 62
2 1436 57
2 1442 5
2 1461 43
2 1482 5
2 1490 47
2 1520 36
2 1523 58
2 1543 22
2 1544 12
2 1550 55
2 1554 17
2 1577 39
2 1584 62
2 1592 27
2 1603 62
2 1611 3
2 1614 46
2 1618 37
3 10 18
3 15 42
3 26 58
3 37 30
3 59 10
3 61 49
3 73 37
3 94 12
3 96 60
3 97 54
3 106 37
3 116 41
3 121 21
3 143 21
3 156 11
3 166 7
3 171 27
3 180 59
3 191 14
3 203 36
3 212 28
3 215 19
3 216 64
3 219 56
3 228 32
3 241 44
3 244 17
3 252 12
3 256 32
3 265 27
3 276 30
3 293 30
3 298 7
3 299 36
3 323 10
3 330 14
3 333 62
3 335 25
3 338 18
