1240 76922
1 14 38
1 29 29
1 30 4
1 33 63
1 44 45
1 46 37
1 55 13
1 63 61
1 66 15
1 68 23
1 70 4
1 86 5
1 88 22
1 92 14
1 95 36
1 96 51
1 100 24
1 101 58
1 103 52
1 104 23
1 113 22
1 122 35
1 125 23
1 144 31
1 155 13
1 165 16
1 184 18
1 186 16
1 216 35
1 217 26
1 224 51
1 227 44
1 233 60
1 254 43
1 261 48
1 274 31
1 278 20
1 289 15
1 311 1
1 321 54
1 329 8
1 332 59
1 375 22
1 430 40
1 434 1
1 475 3
1 482 45
1 488 26
1 496 17
1 497 20
1 507 22
1 537 50
1 542 53
1 550 13
1 554 57
1 560 15
1 567 37
1 572 53
1 583 3
1 598 58
1 628 2
1 634 53
1 644 14
1 647 46
1 654 38
1 667 18
1 673 8
1 682 20
1 692 20
1 694 57
1 704 19
1 714 28
1 719 36
1 720 13
1 743 30
1 751 53
1 759 59
1 789 41
1 797 55
1 799 23
1 848 38
1 883 25
1 936 3
1 956 33
1 964 52
1 974 45
1 984 47
1 1009 16
1 1014 32
1 1043 27
1 1058 1
1 1060 13
1 1063 19
1 1106 38
1 1107 40
1 1109 33
1 1115 29
1 1123 36
1 1133 45
1 1138 6
1 1158 9
1 1178 40
1 1185 39
1 1219 45
2 5 59
2 6 61
2 8 29
2 15 15
2 22 9
2 33 25
2 37 1
2 38 18
2 53 27
2 66 55
2 72 20
2 86 64
2 102 26
2 122 49
2 130 26
2 148 45
2 164 40
2 175 55
2 179 56
2 195 27
2 198 63
2 202 39
2 203 19
2 204 11
2 208 47
2 209 63
2 212 31
2 233 28
2 234 24
2 249 16
2 262 25
2 263 8
2 266 4
2 267 48
2 274 15
2 285 2
2 309 41
2 325 9
2 343 40
2 345 27
2 346 59
2 352 9
2 359 2
2 363 23
2 368 25
2 374 16
2 383 56
2 387 27
2 391 2
2 397 20
2 404 63
2 415 34
2 417 25
2 420 50
2 444 48
2 447 1
2 460 1
2 474 11
2 492 35
2 508 44
2 526 62
2 530 19
2 531 40
2 534 30
2 536 38
2 540 56
2 569 61
2 626 61
2 657 35
2 659 47
2 676 54
2 692 27
2 703 33
2 706 18
2 715 45
2 717 14
2 723 52
2 727 36
2 745 12
2 769 1
2 772 33
2 779 28
2 798 47
2 804 13
2 805 31
2 822 11
2 858 12
2 871 26
2 885 7
2 915 12
2 917 6
2 959 46
2 968 31
2 970 35
2 972 18
2 973 50
2 981 35
2 1010 62
2 1023 45
2 1042 25
2 1048 51
2 1049 35
2 1073 2
2 1075 21
2 1089 59
2 1096 10
2 1101 4
2 1105 48
2 1129 18
2 1130 17
2 1159 8
2 1163 40
2 1165 10
2 1166 28
2 1176 48
2 1178 46
2 1188 32
2 1192 38
2 1224 3
2 1230 48
2 1235 2
3 4 16
3 23 64
3 32 7
3 34 43
3 54 11
3 60 48
3 65 54
3 67 18
3 73 42
3 75 50
3 79 22
3 84 59
3 108 58
3 109 11
3 117 51
3 135 32
3 155 64
3 159 49
3 167 24
3 183 55
3 221 2
3 226 12
3 233 12
3 237 15
3 257 21
3 258 1
3 262 38
3 265 7
3 267 9
3 276 26
3 280 39
3 288 31
3 291 20
3 293 25
3 295 63
3 314 50
3 331 3
3 336 33
3 346 33
3 350 10
3 360 49
3 373 1
3 384 8
3 408 2
3 412 49
3 415 39
3 417 49
3 432 57
3 448 37
3 449 13
3 461 33
3 463 56
3 472 59
3 478 23
3 483 45
3 502 41
3 508 23
3 518 27
3 519 28
3 529 50
3 537 10
3 541 22
3 546 3
3 549 8
3 554 37
3 558 35
3 559 57
3 562 15
3 574 42
3 576 56
3 579 42
3 585 8
3 604 60
3 625 8
3 633 23
3 663 52
3 666 33
3 686 41
3 687 2
3 693 42
3 697 16
3 720 6
3 727 21
3 735 15
3 746 10
3 754 7
3 757 1
3 761 11
3 770 13
3 775 37
3 786 15
3 797 56
3 819 25
3 821 16
3 833 44
3 854 41
3 856 20
3 857 21
3 866 61
3 876 13
3 881 10
3 903 33
3 916 22
3 926 1
3 931 53
3 940 20
3 951 47
3 963 59
3 972 2
3 975 47
3 976 14
3 979 9
3 988 42
3 1001 20
3 1004 48
3 1012 64
3 1016 43
3 1025 28
3 1036 17
3 1053 27
3 1058 61
3 1059 22
3 1083 27
3 1090 57
3 1093 56
3 1095 54
3 1098 14
3 1114 11
3 1128 17
3 1142 53
3 1157 11
3 1160 41
3 1162 34
3 1166 4
3 1171 31
3 1199 61
3 1212 52
3 1217 23
3 1226 3
3 1233 34
3 1234 44
4 7 49
4 23 24
4 44 35
4 46 33
4 47 19
4 67 40
4 106 22
4 111 24
4 116 9
4 123 43
4 124 3
4 138 52
4 147 63
4 156 45
4 168 57
4 170 28
4 174 54
4 182 15
4 215 59
4 237 28
4 242 55
4 273 7
4 278 28
4 283 49
4 286 59
4 287 24
4 291 11
4 306 38
4 313 43
4 324 64
4 333 63
4 338 47
4 345 21
4 352 34
4 353 60
4 354 8
4 356 18
4 357 21
4 364 24
4 366 51
4 392 59
4 395 26
4 398 55
4 404 61
4 412 35
4 416 37
4 428 46
4 429 33
4 458 49
4 481 57
4 482 56
4 503 6
4 533 60
4 538 25
4 571 29
4 573 36
4 580 19
4 584 32
4 585 29
4 594 12
4 606 46
4 612 15
4 620 16
4 639 8
4 648 32
4 661 59
4 666 55
4 676 20
4 680 42
4 683 13
4 685 44
4 694 62
4 700 15
4 720 1
4 732 27
4 734 40
4 737 35
4 786 28
4 801 5
4 809 33
4 823 62
4 824 40
4 831 17
4 836 27
4 855 20
4 861 60
4 869 2
4 879 31
4 880 19
4 892 35
4 903 33
4 910 29
4 917 33
4 930 15
4 940 19
4 950 7
4 955 37
4 980 8
4 983 58
4 985 17
4 1000 54
4 1031 13
4 1041 1
4 1045 30
4 1062 4
4 1079 1
4 1084 62
4 1094 28
4 1122 5
4 1139 52
4 1148 11
4 1159 45
4 1187 40
4 1194 53
4 1215 50
4 1223 26
4 1224 27
4 1228 52
4 1229 3
4 1235 10
5 42 14
5 57 3
5 74 49
5 80 7
5 106 4
5 110 43
5 113 36
5 116 28
5 127 25
5 131 35
5 132 53
5 139 31
5 157 8
5 158 43
5 164 36
5 172 10
5 174 22
5 177 4
5 178 63
5 183 42
5 193 9
5 208 25
5 223 24
5 253 62
5 255 57
5 266 37
5 267 59
5 281 42
5 292 7
5 295 7
5 299 18
5 317 37
5 322 17
5 324 6
5 335 14
5 349 4
5 354 30
5 355 18
5 359 55
5 365 26
5 370 19
5 377 4
5 378 49
5 386 63
5 396 52
5 430 46
5 436 40
5 441 26
5 444 19
5 505 5
5 509 60
5 525 40
5 545 2
5 557 38
5 565 58
5 574 45
5 592 58
5 625 40
5 631 12
5 646 55
5 649 16
5 652 31
5 655 33
5 661 50
5 674 55
5 689 52
5 697 8
5 706 50
5 716 40
5 724 7
5 761 2
5 766 32
5 773 58
5 776 26
5 784 57
5 788 47
5 797 31
5 806 21
5 808 43
5 814 62
5 817 6
5 818 49
5 822 56
5 829 43
5 834 48
5 835 33
5 846 23
5 847 48
5 850 43
5 869 7
5 872 35
5 873 23
5 885 26
5 892 38
5 894 19
5 919 54
5 921 1
5 965 15
5 975 23
5 987 20
5 991 37
5 1000 8
5 1003 58
5 1006 11
5 1011 4
5 1026 11
5 1050 17
5 1081 44
5 1082 61
5 1094 45
5 1120 49
5 1133 24
5 1158 20
5 1166 3
5 1183 22
5 1206 49
5 1207 9
5 1209 43
5 1214 60
5 1218 31
5 1219 23
5 1220 64
5 1224 47
5 1230 51
5 1234 2
5 1237 2
6 22 25
6 30 46
6 37 40
6 59 45
6 67 48
6 76 41
6 83 43
6 97 53
6 99 27
6 112 9
6 113 61
6 114 7
6 115 63
6 125 44
6 132 39
6 139 34
6 141 5
6 152 15
6 159 18
6 165 43
6 175 49
6 176 26
6 199 19
6 204 51
6 206 23
6 249 28
6 262 4
6 273 59
6 276 47
6 288 54
6 289 58
6 320 62
6 340 23
6 374 17
6 375 25
6 376 51
6 384 6
6 421 48
6 430 42
6 435 53
6 448 48
6 462 31
6 471 15
6 472 64
6 482 56
6 486 53
6 514 17
6 517 50
6 518 46
6 520 53
6 523 42
6 530 33
6 532 44
6 539 46
6 547 45
6 571 33
6 573 20
6 595 2
6 602 48
6 606 6
6 620 33
6 654 57
6 662 55
6 663 13
6 670 48
6 671 30
6 680 52
6 682 16
6 683 60
6 686 53
6 697 42
6 707 32
6 734 1
6 741 13
6 759 34
6 793 53
6 818 45
6 828 37
6 832 18
6 835 62
6 868 10
6 880 53
6 897 39
6 901 30
6 917 52
6 919 52
6 923 11
6 936 8
6 943 34
6 958 13
6 959 63
6 973 18
6 995 53
6 1000 59
6 1002 35
6 1011 60
6 1020 47
6 1027 31
6 1028 56
6 1034 55
6 1054 16
6 1056 6
6 1067 28
6 1069 62
6 1070 19
6 1099 30
6 1116 38
6 1141 50
6 1147 30
6 1153 5
6 1158 50
6 1165 34
6 1170 1
6 1174 29
6 1188 7
6 1240 54
7 9 40
7 12 24
7 15 47
7 27 46
7 29 5
7 65 37
7 90 16
7 93 42
7 107 27
7 133 60
7 144 58
7 167 12
7 169 33
7 178 60
7 207 28
7 219 56
7 220 28
7 245 16
7 250 8
7 252 27
7 299 45
7 304 50
7 309 17
7 343 13
7 346 16
7 350 64
7 359 24
7 367 53
7 372 41
7 383 21
7 388 37
7 399 19
7 400 54
7 401 55
7 405 45
7 406 9
7 412 30
7 416 32
7 419 60
7 428 31
7 446 37
7 454 4
7 461 18
7 469 17
7 472 44
7 479 50
7 483 29
7 491 11
7 493 7
7 494 20
7 505 50
7 519 25
7 548 26
7 552 24
7 563 21
7 592 61
7 594 31
7 604 8
7 605 27
7 628 47
7 640 25
7 655 6
7 683 33
7 684 46
7 693 21
7 710 40
7 716 32
7 717 43
7 727 20
7 731 58
7 744 8
7 753 21
7 756 6
7 766 21
7 772 15
7 777 16
7 829 9
7 833 21
7 847 48
7 858 46
7 872 51
7 873 5
7 878 29
7 880 64
7 888 28
7 904 52
7 914 16
7 918 31
7 979 14
7 990 36
7 995 4
7 1018 15
7 1019 25
7 1024 8
7 1042 13
7 1074 62
7 1091 12
7 1102 53
7 1115 8
7 1117 24
7 1125 36
7 1130 41
7 1143 59
7 1148 48
7 1176 60
7 1182 45
7 1233 23
7 1234 61
8 12 57
8 13 15
8 33 55
8 91 45
8 104 31
8 105 8
8 116 60
8 142 58
8 168 33
8 169 60
8 181 6
8 184 5
8 192 59
8 199 8
8 216 20
8 223 41
8 233 28
8 246 53
8 247 24
8 252 56
8 259 59
8 262 53
8 264 33
8 279 56
8 294 36
8 336 40
8 342 50
8 345 51
8 368 24
8 372 60
8 384 4
8 406 47
8 408 10
8 424 16
8 436 63
8 453 2
8 459 2
8 492 6
8 514 10
8 516 34
8 530 42
8 536 3
8 539 35
8 543 37
8 552 33
8 556 59
8 557 2
8 571 28
8 576 47
8 584 63
8 587 39
8 594 58
8 606 20
8 613 29
8 627 31
8 636 27
8 640 19
8 653 32
8 679 46
8 697 34
8 706 24
8 710 3
8 717 3
8 723 24
8 728 59
8 730 40
8 745 23
8 747 24
8 748 27
8 753 1
8 776 3
8 783 12
8 803 11
8 809 30
8 810 30
8 816 38
8 834 16
8 844 56
8 855 5
8 879 58
8 885 24
8 899 31
8 916 57
8 930 8
8 948 18
8 953 50
8 956 50
8 962 35
8 965 44
8 970 36
8 974 23
8 980 47
8 1002 40
8 1016 48
8 1029 34
8 1042 42
8 1091 57
8 1115 9
8 1122 55
8 1124 20
8 1126 25
8 1128 13
8 1129 14
8 1150 42
8 1160 60
8 1163 20
8 1186 38
8 1205 24
8 1211 38
8 1235 22
8 1237 64
8 1238 49
8 1240 14
9 15 53
9 41 40
9 44 24
9 48 13
9 52 13
9 54 9
9 59 18
9 60 64
9 70 28
9 85 18
9 102 27
9 116 12
9 122 47
9 152 4
9 213 46
9 219 9
9 227 24
9 228 41
9 229 22
9 243 14
9 251 37
9 255 12
9 260 6
9 269 45
9 294 22
9 303 46
9 314 41
9 321 64
9 334 45
9 341 50
9 363 18
9 394 60
9 410 4
9 412 49
9 433 3
9 436 35
9 437 18
9 440 20
9 448 46
9 459 15
9 472 19
9 474 22
9 478 24
9 482 51
9 487 3
9 488 7
9 499 4
9 503 45
9 517 53
9 525 28
9 553 2
9 559 36
9 563 57
9 566 38
9 569 60
9 570 29
9 575 15
9 578 4
9 585 48
9 626 19
9 630 8
9 643 29
9 645 29
9 657 30
9 668 17
9 669 44
9 679 2
9 683 9
