480 66835
1 2 21
1 3 5
1 5 44
1 7 44
1 9 5
1 10 36
1 12 45
1 13 16
1 14 37
1 15 44
1 17 41
1 18 18
1 19 15
1 21 1
1 24 22
1 26 36
1 27 35
1 28 41
1 29 10
1 30 45
1 31 43
1 32 13
1 33 24
1 36 37
1 38 10
1 44 21
1 46 20
1 51 10
1 52 27
1 55 39
1 56 4
1 57 38
1 59 35
1 60 18
1 63 46
1 64 7
1 65 46
1 66 23
1 68 41
1 69 34
1 70 37
1 71 36
1 74 8
1 75 8
1 76 18
1 78 38
1 79 15
1 83 42
1 85 21
1 86 26
1 88 32
1 89 46
1 91 23
1 92 26
1 94 6
1 95 4
1 96 27
1 97 12
1 98 20
1 100 3
1 101 43
1 102 21
1 103 16
1 104 43
1 105 21
1 106 18
1 108 27
1 109 24
1 112 16
1 113 25
1 115 2
1 119 14
1 122 19
1 123 41
1 124 40
1 125 11
1 126 16
1 127 28
1 128 7
1 129 27
1 130 38
1 131 1
1 133 11
1 135 25
1 136 13
1 140 8
1 141 21
1 144 26
1 145 3
1 146 32
1 147 44
1 150 32
1 151 40
1 152 22
1 155 36
1 156 38
1 157 13
1 159 9
1 160 43
1 161 36
1 163 34
1 164 29
1 165 33
1 166 36
1 167 4
1 168 40
1 169 34
1 172 41
1 173 38
1 174 14
1 176 35
1 178 25
1 180 24
1 181 8
1 182 45
1 184 23
1 185 23
1 186 20
1 188 12
1 189 40
1 191 21
1 198 12
1 200 39
1 205 6
1 206 31
1 207 19
1 209 46
1 214 46
1 216 21
1 217 29
1 218 17
1 222 23
1 224 32
1 225 14
1 226 37
1 227 8
1 229 35
1 230 12
1 233 36
1 241 20
1 242 24
1 244 25
1 245 26
1 246 1
1 248 4
1 249 3
1 250 37
1 254 32
1 255 22
1 258 41
1 260 31
1 261 8
1 263 20
1 264 37
1 270 9
1 271 34
1 274 37
1 275 45
1 276 44
1 277 17
1 278 9
1 279 21
1 281 43
1 282 21
1 283 25
1 285 2
1 287 41
1 288 13
1 289 45
1 291 21
1 293 6
1 294 26
1 296 11
1 298 16
1 299 39
1 301 42
1 302 36
1 303 7
1 304 33
1 307 31
1 311 45
1 313 17
1 316 24
1 318 20
1 320 45
1 321 40
1 322 31
1 323 10
1 324 12
1 326 32
1 329 28
1 331 31
1 332 11
1 336 26
1 338 24
1 339 29
1 341 37
1 342 10
1 343 23
1 345 6
1 348 44
1 349 9
1 351 4
1 353 13
1 354 20
1 355 40
1 359 30
1 361 26
1 362 6
1 363 36
1 366 36
1 370 40
1 371 35
1 374 19
1 375 2
1 377 36
1 378 5
1 379 34
1 380 13
1 381 8
1 382 15
1 383 44
1 385 6
1 390 25
1 391 24
1 392 7
1 393 35
1 394 37
1 395 13
1 398 19
1 399 15
1 400 38
1 402 15
1 404 8
1 407 5
1 408 30
1 410 43
1 411 16
1 412 15
1 413 19
1 414 36
1 415 10
1 417 39
1 418 46
1 419 40
1 420 35
1 422 1
1 424 14
1 425 35
1 427 32
1 428 18
1 429 12
1 430 15
1 432 37
1 434 46
1 439 11
1 441 1
1 442 9
1 444 25
1 449 45
1 451 15
1 453 25
1 454 19
1 455 17
1 457 2
1 460 42
1 463 6
1 465 41
1 467 31
1 468 42
1 469 42
1 471 8
1 472 12
1 475 41
1 476 41
1 477 44
1 480 13
2 3 40
2 4 45
2 6 43
2 7 10
2 8 4
2 9 10
2 10 7
2 12 34
2 13 34
2 14 43
2 18 35
2 19 13
2 20 6
2 21 39
2 24 15
2 26 34
2 27 22
2 28 3
2 29 11
2 30 13
2 32 35
2 33 1
2 34 33
2 35 43
2 38 34
2 39 34
2 42 40
2 43 42
2 44 13
2 46 29
2 47 10
2 48 5
2 49 4
2 52 39
2 54 7
2 58 33
2 59 39
2 60 42
2 63 3
2 64 39
2 66 35
2 67 32
2 69 11
2 71 19
2 72 8
2 73 14
2 74 13
2 76 13
2 79 11
2 82 7
2 85 38
2 86 26
2 87 18
2 89 8
2 94 1
2 95 40
2 99 8
2 102 14
2 104 11
2 105 36
2 110 46
2 114 22
2 115 20
2 116 19
2 118 1
2 119 22
2 120 37
2 121 41
2 122 35
2 124 44
2 126 40
2 127 45
2 130 35
2 131 31
2 132 19
2 133 3
2 135 20
2 136 38
2 140 32
2 142 27
2 143 26
2 147 3
2 150 45
2 152 38
2 155 25
2 156 44
2 159 35
2 161 19
2 162 46
2 163 46
2 166 29
2 167 28
2 168 4
2 169 19
2 170 42
2 171 42
2 172 25
2 176 1
2 177 44
2 178 22
2 183 24
2 184 35
2 185 4
2 187 25
2 188 7
2 189 29
2 192 9
2 193 16
2 195 11
2 196 43
2 202 36
2 203 42
2 204 22
2 205 41
2 206 17
2 208 25
2 210 17
2 211 34
2 212 20
2 213 36
2 214 34
2 215 5
2 216 22
2 217 28
2 218 24
2 220 20
2 223 6
2 224 33
2 225 42
2 226 32
2 231 33
2 232 36
2 235 15
2 236 12
2 237 29
2 240 41
2 241 17
2 242 19
2 244 5
2 246 13
2 248 23
2 249 27
2 250 40
2 251 40
2 253 10
2 256 26
2 257 40
2 258 44
2 259 3
2 260 45
2 261 1
2 263 35
2 265 3
2 266 30
2 267 34
2 268 25
2 269 1
2 270 33
2 273 40
2 274 5
2 276 31
2 277 22
2 279 34
2 280 17
2 281 5
2 282 39
2 284 28
2 287 45
2 288 16
2 293 40
2 296 28
2 299 18
2 301 24
2 308 21
2 311 27
2 312 7
2 318 13
2 319 31
2 321 38
2 332 19
2 333 38
2 335 18
2 336 46
2 338 2
2 341 36
2 343 25
2 344 5
2 345 13
2 346 35
2 347 19
2 349 33
2 350 41
2 353 26
2 354 15
2 355 21
2 356 11
2 358 6
2 363 6
2 364 45
2 367 16
2 369 6
2 370 24
2 371 37
2 372 33
2 373 32
2 374 40
2 375 25
2 376 8
2 379 15
2 380 30
2 382 23
2 383 2
2 385 34
2 386 17
2 387 40
2 389 5
2 391 18
2 392 5
2 394 26
2 396 3
2 397 29
2 400 18
2 405 2
2 406 3
2 407 12
2 411 26
2 413 17
2 414 39
2 415 31
2 416 37
2 420 30
2 423 19
2 424 7
2 425 2
2 426 45
2 429 7
2 430 6
2 433 43
2 434 28
2 435 36
2 437 42
2 438 15
2 439 41
2 440 46
2 441 45
2 444 15
2 445 43
2 446 39
2 449 6
2 450 19
2 452 9
2 455 27
2 456 3
2 458 27
2 459 43
2 460 32
2 461 24
2 462 31
2 464 45
2 465 23
2 466 45
2 468 21
2 474 14
2 475 29
2 478 45
2 480 28
3 4 31
3 5 9
3 6 21
3 7 40
3 9 32
3 11 38
3 12 45
3 13 16
3 14 18
3 15 18
3 17 6
3 19 8
3 21 5
3 22 39
3 24 23
3 26 24
3 29 32
3 33 37
3 34 27
3 36 9
3 38 6
3 39 36
3 40 12
3 41 8
3 42 45
3 43 7
3 44 37
3 45 21
3 50 28
3 51 8
3 52 2
3 54 33
3 56 24
3 58 8
3 59 19
3 60 9
3 62 23
3 63 40
3 65 5
3 67 33
3 68 41
3 69 9
3 73 4
3 77 43
3 78 11
3 82 10
3 87 38
3 88 19
3 90 42
3 92 43
3 93 23
3 94 15
3 99 44
3 100 17
3 103 5
3 104 6
3 105 33
3 108 27
3 111 7
3 113 31
3 116 5
3 117 36
3 118 30
3 120 2
3 123 38
3 127 27
3 128 18
3 129 27
3 130 42
3 132 17
3 133 23
3 134 33
3 137 11
3 139 41
3 142 12
3 143 45
3 146 1
3 147 46
3 148 10
3 149 39
3 151 36
3 152 10
3 153 14
3 154 11
3 155 23
3 156 3
3 157 16
3 158 38
3 159 15
3 160 45
3 162 17
3 164 41
3 168 10
3 170 12
3 171 1
3 172 22
3 175 36
3 176 45
3 177 36
3 178 32
3 181 44
3 182 44
3 183 33
3 189 7
3 190 8
3 191 6
3 192 10
3 193 25
3 194 23
3 196 33
3 197 28
3 199 30
3 203 38
3 204 41
3 205 41
3 206 16
3 207 36
3 211 34
3 212 32
3 216 27
3 217 21
3 220 31
3 223 35
3 227 24
3 228 26
3 230 14
3 232 43
3 235 30
3 237 35
3 239 9
3 241 29
3 242 35
3 244 13
3 246 13
3 250 32
3 254 7
3 255 11
3 257 13
3 258 34
3 259 8
3 260 10
3 261 25
3 263 44
3 264 22
3 265 34
3 266 1
3 268 19
3 269 11
3 270 44
3 271 22
3 273 2
3 275 2
3 276 22
3 277 44
3 280 14
3 282 1
3 286 37
3 287 32
3 288 41
3 289 43
3 290 46
3 291 15
3 292 37
3 298 37
3 300 4
3 301 42
3 302 13
3 305 34
3 306 25
3 308 10
3 309 42
3 310 36
3 313 43
3 315 15
3 316 27
3 317 2
3 318 37
3 319 42
3 320 35
3 321 13
3 322 39
3 323 4
3 326 11
3 327 44
3 328 18
3 329 13
3 333 22
3 336 37
3 337 34
3 342 25
3 343 33
3 345 38
3 347 34
3 349 6
3 350 14
3 351 33
3 353 17
3 354 3
3 355 4
3 356 13
3 359 30
3 360 10
3 362 35
3 363 40
3 365 14
3 366 2
3 367 36
3 369 25
3 370 33
3 372 7
3 375 40
3 376 5
3 378 17
3 380 16
3 382 15
3 384 25
3 385 37
3 386 40
3 389 5
3 391 44
3 392 2
3 393 27
3 398 31
3 400 23
3 402 34
3 403 40
3 404 42
3 405 33
3 406 26
3 407 11
3 408 31
3 410 39
3 413 4
3 415 39
3 419 43
3 421 21
3 422 40
3 423 42
3 424 29
3 427 2
3 430 42
3 431 18
3 435 45
3 436 27
3 438 7
3 439 18
3 440 36
3 441 43
3 443 7
3 444 37
3 447 29
3 450 41
3 452 35
3 453 7
3 454 4
3 455 16
3 458 19
3 459 1
3 461 4
3 462 41
3 463 12
3 464 38
3 465 28
3 466 17
3 472 9
3 474 40
3 475 34
3 478 46
3 479 45
4 5 15
4 6 37
4 8 36
4 9 14
4 10 37
4 11 9
4 15 14
4 16 39
4 17 17
4 18 1
4 19 14
4 21 26
4 23 5
4 26 43
4 29 24
4 31 34
4 33 8
4 34 19
4 35 42
4 38 11
4 39 15
4 40 10
4 41 13
4 44 19
4 46 7
4 48 39
4 49 36
4 50 43
4 51 13
4 53 23
4 56 35
4 60 43
4 63 11
4 64 46
4 65 44
4 66 35
4 67 39
4 69 5
4 70 10
4 72 31
4 73 21
4 74 9
4 76 37
4 79 39
4 81 40
4 82 37
4 84 9
4 85 38
4 87 20
4 88 32
4 89 23
4 91 34
4 92 37
4 93 11
4 94 8
4 95 44
4 96 33
4 98 37
4 99 43
4 100 15
4 101 34
4 102 17
4 104 7
4 107 2
4 108 1
4 109 44
4 113 10
4 114 44
4 116 27
4 117 17
4 118 44
4 120 2
4 123 3
4 125 32
4 127 10
4 129 34
4 131 34
4 132 24
4 134 1
4 137 30
4 139 44
4 140 22
4 142 25
4 146 17
4 147 36
4 150 34
4 151 14
4 152 46
4 153 1
4 156 25
4 157 45
4 158 39
4 159 10
4 161 20
4 163 12
4 164 45
4 165 21
4 166 1
4 167 39
4 170 14
4 171 5
4 174 20
4 175 15
4 176 12
4 179 22
4 180 2
4 181 15
4 182 34
4 183 4
4 185 19
4 186 5
4 187 22
4 189 25
4 190 37
4 191 8
4 194 25
4 195 1
4 196 21
4 198 10
4 199 12
4 201 45
4 203 41
4 204 19
4 205 30
4 207 37
4 208 11
4 210 42
4 211 36
4 213 40
4 214 29
4 215 7
4 217 13
4 220 12
4 222 14
4 224 37
4 225 22
4 227 13
4 228 44
4 231 10
4 232 37
4 234 4
4 237 42
4 240 6
4 242 22
4 245 1
4 246 26
4 249 19
4 251 37
4 253 44
4 254 40
4 255 41
4 256 41
4 257 7
4 258 8
4 259 12
4 260 30
4 261 3
4 262 27
4 263 13
4 266 19
4 267 4
4 268 16
4 272 15
4 273 5
4 274 28
4 275 6
4 276 13
4 278 12
4 280 26
4 281 31
4 286 7
4 287 31
4 289 9
4 290 41
4 292 41
4 293 2
4 294 32
4 295 20
4 296 5
4 297 22
4 298 37
4 299 3
4 300 23
4 301 25
4 303 30
4 304 32
4 307 43
4 309 29
4 313 13
4 315 45
4 316 25
4 317 13
4 321 31
4 322 24
4 323 44
4 324 33
4 325 3
4 326 35
4 328 26
4 330 10
4 333 3
4 334 46
4 335 41
4 337 4
4 338 45
4 341 45
4 343 17
4 344 19
4 346 35
4 347 29
4 349 13
4 350 10
4 352 9
4 353 29
4 355 29
4 356 22
4 361 20
4 364 8
4 365 17
4 366 40
4 367 13
4 371 42
4 372 14
4 374 23
4 375 45
4 376 20
4 377 33
4 378 22
4 380 46
4 381 17
4 383 28
4 384 6
4 387 24
4 388 2
4 389 28
4 390 43
4 394 32
4 395 34
4 398 44
4 399 4
4 402 9
4 403 16
4 405 39
4 406 36
4 409 44
4 410 31
4 411 39
4 412 28
4 413 8
4 414 18
4 416 24
4 420 2
4 421 28
4 422 45
4 425 32
4 426 23
4 427 44
4 428 7
4 429 7
4 430 45
4 432 24
4 433 22
4 436 6
4 437 36
4 439 31
4 441 28
4 444 44
4 445 19
4 446 16
4 448 16
4 449 18
4 452 42
4 453 9
4 455 2
4 456 1
4 458 7
4 459 10
4 464 31
4 465 10
4 466 40
4 467 1
4 469 7
4 471 29
4 472 30
4 474 22
4 475 22
4 478 13
4 480 33
5 6 27
5 7 46
5 8 34
5 9 31
5 10 28
5 11 4
5 12 36
5 13 30
5 15 23
5 16 28
5 20 41
5 21 24
5 24 5
5 26 5
5 27 33
5 30 20
5 31 41
5 33 39
5 34 17
5 35 1
5 36 26
5 37 37
5 38 23
5 41 21
5 43 9
5 44 26
5 46 32
5 47 4
5 49 23
5 52 28
5 55 36
5 56 11
5 59 32
5 60 29
5 62 45
5 63 36
5 64 4
5 66 41
5 68 27
5 70 24
5 73 28
5 77 38
5 78 15
5 80 27
5 81 20
5 82 39
5 85 19
5 86 13
5 87 24
5 89 39
5 90 8
5 91 37
5 93 41
5 94 4
5 96 35
5 97 18
5 99 27
5 101 40
5 103 17
5 104 9
5 105 14
5 108 32
5 109 26
5 111 5
5 112 30
5 113 40
5 116 34
5 118 17
5 120 19
5 121 27
5 122 28
5 128 19
5 129 41
5 130 2
5 131 43
5 133 16
5 135 26
5 136 40
5 137 17
5 138 40
5 140 4
5 144 44
5 146 34
5 150 37
5 151 37
5 153 43
5 154 16
5 156 41
5 159 3
5 160 36
5 163 46
5 164 29
5 165 42
5 166 4
5 167 21
5 172 29
5 173 20
5 175 37
5 178 40
5 179 34
5 180 35
5 181 38
5 182 44
5 183 31
5 185 31
5 188 15
5 190 45
5 191 12
5 193 17
5 194 41
5 196 2
5 197 16
5 200 3
5 201 35
5 202 38
5 203 18
5 206 20
5 207 25
5 211 24
5 212 23
5 213 23
5 214 37
5 216 11
5 217 38
5 218 30
5 219 30
5 220 19
5 221 19
5 224 46
5 227 46
5 229 16
5 230 6
5 232 11
5 234 43
5 235 5
5 237 18
5 238 3
5 239 5
5 240 39
5 241 38
5 242 46
5 246 43
5 247 24
5 248 40
5 249 42
5 252 27
5 254 34
5 255 30
5 257 17
5 258 44
5 259 37
5 261 36
5 262 38
5 263 24
5 265 23
5 266 41
5 267 24
5 269 3
5 270 45
5 271 14
5 276 1
5 277 34
5 278 11
5 280 32
5 281 4
5 283 7
