1620 131550
1 14 6
1 29 1
1 30 7
1 33 3
1 44 4
1 46 6
1 55 1
1 63 5
1 66 3
1 68 6
1 70 8
1 86 9
1 88 2
1 92 4
1 95 2
1 96 6
1 100 4
1 101 10
1 103 1
1 104 6
1 113 6
1 122 1
1 125 1
1 144 10
1 155 3
1 165 9
1 184 2
1 186 1
1 216 2
1 217 7
1 224 6
1 227 3
1 233 5
1 254 1
1 261 7
1 274 2
1 278 9
1 289 5
1 311 5
1 321 3
1 329 4
1 332 9
1 375 6
1 430 2
1 434 9
1 475 2
1 482 7
1 488 10
1 496 3
1 497 7
1 507 1
1 537 1
1 542 6
1 550 1
1 554 2
1 560 8
1 567 3
1 572 4
1 583 3
1 598 7
1 628 8
1 634 6
1 644 8
1 647 9
1 654 10
1 667 8
1 673 5
1 682 6
1 692 7
1 694 2
1 704 6
1 714 8
1 719 7
1 720 1
1 743 5
1 751 3
1 759 8
1 789 2
1 797 8
1 799 5
1 848 7
1 883 6
1 936 6
1 956 1
1 964 5
1 974 7
1 984 7
1 1009 10
1 1014 8
1 1043 7
1 1058 3
1 1060 6
1 1063 6
1 1106 8
1 1107 5
1 1109 2
1 1115 7
1 1123 5
1 1133 6
1 1138 6
1 1158 1
1 1178 3
1 1185 7
1 1219 10
1 1243 6
1 1244 4
1 1246 9
1 1253 4
1 1260 8
1 1271 7
1 1275 8
1 1276 9
1 1291 9
1 1304 7
1 1310 9
1 1324 7
1 1340 4
1 1360 10
1 1368 3
1 1386 3
1 1402 1
1 1413 1
1 1417 10
1 1433 2
1 1436 7
1 1440 1
1 1441 4
1 1442 6
1 1446 10
1 1447 6
1 1450 10
1 1471 5
1 1472 5
1 1487 6
1 1500 8
1 1501 9
1 1504 10
1 1505 10
1 1512 5
1 1523 9
1 1547 3
1 1563 9
1 1581 8
1 1583 9
1 1584 1
1 1590 2
1 1597 5
1 1601 7
1 1606 10
1 1612 4
2 3 4
2 7 4
2 11 5
2 17 3
2 24 9
2 35 8
2 37 9
2 40 7
2 64 9
2 67 4
