1620 131550
1 14 22
1 29 11
1 30 1
1 33 14
1 44 5
1 46 8
1 55 11
1 63 2
1 66 10
1 68 5
1 70 12
1 86 16
1 88 18
1 92 24
1 95 28
1 96 21
1 100 4
1 101 7
1 103 3
1 104 12
1 113 7
1 122 27
1 125 19
1 144 2
1 155 24
1 165 26
1 184 12
1 186 11
1 216 23
1 217 2
1 224 22
1 227 2
1 233 19
1 254 6
1 261 18
1 274 3
1 278 1
1 289 4
1 311 14
1 321 11
1 329 5
1 332 9
1 375 1
1 430 13
1 434 4
1 475 18
1 482 10
1 488 10
1 496 25
1 497 24
1 507 6
1 537 8
1 542 25
1 550 17
1 554 12
1 560 4
1 567 18
1 572 3
1 583 13
1 598 24
1 628 19
1 634 6
1 644 25
1 647 13
1 654 27
1 667 28
1 673 21
1 682 2
1 692 26
1 694 26
1 704 2
1 714 11
1 719 23
1 720 25
1 743 2
1 751 25
1 759 3
1 789 16
1 797 5
1 799 21
1 848 26
1 883 8
1 936 6
1 956 25
1 964 21
1 974 13
1 984 16
1 1009 21
1 1014 11
1 1043 15
1 1058 17
1 1060 20
1 1063 25
1 1106 15
1 1107 10
1 1109 12
1 1115 21
1 1123 14
1 1133 4
1 1138 27
1 1158 11
1 1178 24
1 1185 15
1 1219 13
1 1243 23
1 1244 2
1 1246 25
1 1253 9
1 1260 22
1 1271 6
1 1275 15
1 1276 3
1 1291 24
1 1304 15
1 1310 10
1 1324 14
1 1340 12
1 1360 12
1 1368 22
1 1386 2
1 1402 9
1 1413 13
1 1417 24
1 1433 21
1 1436 25
1 1440 28
1 1441 21
1 1442 22
1 1446 14
1 1447 25
1 1450 20
1 1471 26
1 1472 27
1 1487 24
1 1500 15
1 1501 14
1 1504 6
1 1505 27
1 1512 12
1 1523 12
1 1547 15
1 1563 10
1 1581 25
1 1583 25
1 1584 4
1 1590 14
1 1597 9
1 1601 12
1 1606 11
1 1612 1
2 3 5
2 7 13
2 11 19
2 17 11
2 24 7
2 35 18
2 37 7
2 40 25
2 64 15
2 67 13
2 80 15
2 94 17
2 112 28
2 128 22
2 146 17
2 150 14
2 151 17
2 154 13
2 156 7
2 160 20
2 189 5
2 246 27
2 277 24
2 279 6
2 296 2
2 312 24
2 323 28
2 326 1
2 335 20
2 337 22
2 343 3
2 347 13
2 365 2
2 389 8
2 392 12
2 399 26
2 418 20
2 424 12
2 425 20
2 442 10
2 478 9
2 491 25
2 505 22
2 535 12
2 537 16
2 579 28
2 588 18
2 590 19
2 592 20
2 593 10
2 601 17
2 630 5
2 643 17
2 662 24
2 668 15
2 669 18
2 693 1
2 695 4
2 709 10
2 716 14
2 721 28
2 725 22
2 749 26
2 750 27
2 779 19
2 783 7
2 785 8
2 786 24
2 796 8
2 798 10
2 808 6
2 812 25
2 844 27
2 850 21
2 855 18
2 861 16
2 880 18
2 889 13
2 891 17
2 911 7
2 917 5
2 922 19
2 924 24
2 930 6
2 932 10
2 936 6
2 941 19
2 965 20
2 966 24
2 974 11
2 992 18
2 1012 9
2 1016 18
2 1024 20
2 1040 4
2 1078 18
2 1083 11
2 1090 20
2 1094 22
2 1114 22
2 1115 9
2 1119 2
2 1122 16
2 1124 18
2 1133 12
2 1137 3
2 1145 12
2 1148 21
2 1150 20
2 1152 15
2 1171 14
2 1188 17
2 1193 8
2 1203 15
2 1207 12
2 1217 7
2 1230 3
2 1241 20
2 1265 20
2 1269 11
2 1272 22
2 1274 19
2 1289 27
2 1305 5
2 1306 18
2 1318 5
2 1320 15
2 1329 25
2 1335 12
2 1340 4
2 1359 24
2 1365 25
2 1375 21
2 1376 12
2 1386 2
2 1394 26
2 1398 18
2 1403 12
2 1406 5
2 1411 23
2 1415 21
2 1416 26
2 1419 21
2 1431 28
2 1433 15
2 1436 10
2 1442 9
2 1461 7
2 1482 13
2 1490 14
2 1520 14
2 1523 23
2 1543 5
2 1544 5
2 1550 12
2 1554 23
2 1577 23
2 1584 9
2 1592 23
2 1603 12
2 1611 21
2 1614 25
2 1618 16
3 10 9
3 15 6
3 26 4
3 37 23
3 59 24
3 61 1
3 73 15
3 94 11
3 96 3
3 97 21
3 106 20
3 116 15
3 121 1
3 143 18
3 156 9
3 166 2
3 171 9
3 180 8
3 191 4
3 203 13
3 212 9
3 215 2
3 216 5
3 219 27
3 228 20
3 241 5
3 244 10
3 252 6
3 256 23
3 265 13
3 276 10
3 293 24
3 298 3
3 299 2
3 323 4
3 330 12
3 333 8
3 335 3
3 338 14
3 354 20
3 368 25
3 382 6
3 397 17
3 400 24
3 402 13
3 406 20
3 411 13
3 439 10
3 452 22
3 457 15
3 466 4
3 473 24
3 474 13
3 483 21
3 499 28
3 520 19
3 522 14
3 523 16
3 543 12
3 582 24
3 587 16
3 592 20
3 599 9
3 600 21
3 614 9
3 623 13
3 632 10
3 644 3
3 646 25
3 650 12
3 658 19
3 691 5
3 713 26
3 718 23
3 749 7
3 754 27
3 759 27
3 762 4
3 763 22
3 767 14
3 782 10
3 789 15
3 800 20
3 809 4
3 814 28
3 821 9
3 828 15
3 829 18
3 830 25
3 832 17
3 833 11
3 840 9
3 842 1
3 868 9
3 871 18
3 874 26
3 880 19
3 888 2
3 892 26
3 904 16
3 905 24
3 934 4
3 957 4
3 958 10
3 979 4
3 1009 10
3 1014 17
3 1047 17
3 1049 2
3 1056 26
3 1060 11
3 1061 12
3 1070 17
3 1082 13
3 1088 25
3 1096 10
3 1115 22
3 1124 2
3 1137 16
3 1142 9
3 1152 5
3 1156 8
3 1159 17
3 1161 10
3 1170 16
3 1176 28
3 1196 18
3 1208 7
3 1210 4
3 1213 10
3 1262 3
3 1277 1
3 1285 17
3 1299 18
3 1300 17
3 1307 8
3 1312 11
3 1331 22
3 1337 11
3 1345 20
3 1355 7
3 1356 15
3 1368 3
3 1379 8
3 1386 10
3 1393 19
3 1406 9
3 1416 13
3 1426 11
3 1431 3
3 1456 18
3 1459 25
3 1461 9
3 1476 18
3 1507 2
3 1517 10
3 1521 28
3 1538 26
3 1555 7
3 1560 24
3 1570 1
3 1598 14
3 1615 7
4 8 28
4 19 26
4 47 11
4 54 2
4 75 18
4 83 25
4 84 22
4 88 8
4 89 16
4 95 18
4 137 16
4 152 19
4 169 3
4 175 18
4 201 8
4 205 5
4 208 11
4 211 16
4 222 15
4 226 8
4 227 1
4 234 4
4 252 18
4 253 1
4 259 14
4 267 3
4 269 16
4 272 28
4 273 15
4 278 2
4 288 26
4 303 24
4 318 21
4 348 27
4 350 27
4 361 11
4 362 2
4 376 12
4 387 9
4 390 15
4 394 6
4 412 21
4 417 23
4 419 3
4 430 20
4 444 14
4 449 5
4 450 10
4 454 16
4 460 7
4 465 22
4 472 16
4 473 1
4 481 19
4 491 12
4 525 27
4 531 10
4 536 24
4 539 5
4 600 11
4 604 15
4 620 24
4 640 23
4 652 28
4 660 28
4 669 25
4 687 8
4 720 3
4 726 13
4 741 10
4 744 3
4 747 19
4 750 15
4 756 18
4 769 23
4 784 19
4 792 26
4 801 14
4 811 10
4 819 21
4 856 11
4 861 27
4 868 6
4 871 24
4 879 24
4 883 19
4 892 17
4 901 6
4 903 24
4 909 3
4 912 24
4 913 2
4 917 26
4 924 18
4 929 25
4 930 7
4 941 24
4 942 15
4 945 4
4 964 18
4 967 22
4 968 9
4 980 7
4 987 5
4 989 27
4 1014 16
4 1016 28
4 1060 28
4 1070 19
4 1082 14
4 1086 25
4 1095 20
4 1098 23
4 1101 8
4 1106 11
4 1121 26
4 1145 19
4 1176 19
4 1177 5
4 1189 26
4 1215 28
4 1228 3
4 1253 8
4 1261 18
4 1278 19
4 1301 22
4 1302 7
4 1304 8
4 1309 8
4 1313 2
4 1314 9
4 1315 3
4 1319 4
4 1325 16
4 1329 7
4 1332 5
4 1351 19
4 1359 12
4 1366 13
4 1388 12
4 1396 1
4 1405 10
4 1412 21
4 1426 19
4 1428 4
4 1441 5
4 1442 14
4 1443 6
4 1444 24
4 1454 3
4 1461 3
4 1468 19
4 1470 17
4 1481 23
4 1488 27
4 1494 26
4 1504 17
4 1505 28
4 1528 5
4 1533 24
4 1535 3
4 1578 1
4 1591 11
4 1602 12
4 1605 27
4 1617 22
4 1618 24
5 34 11
5 54 8
5 88 8
5 89 8
5 90 7
5 98 3
5 135 26
5 144 19
5 149 26
5 162 17
5 176 5
5 185 19
5 186 14
5 196 7
5 200 16
5 228 15
5 231 9
5 232 18
5 234 23
5 237 21
5 244 19
5 246 7
5 253 3
5 261 5
5 285 12
5 287 11
5 309 12
5 316 11
5 320 3
5 334 9
5 368 14
5 376 3
5 377 22
5 384 14
5 385 3
5 394 27
5 396 16
5 397 15
5 400 28
5 411 15
5 421 25
5 448 20
5 455 2
5 473 21
5 507 23
5 532 13
5 542 15
5 546 22
5 549 27
5 582 4
5 594 3
5 611 17
5 615 7
5 631 19
5 633 4
5 637 19
5 650 8
5 657 2
5 672 15
5 673 20
5 687 11
5 709 17
5 714 14
5 716 21
5 725 3
5 734 4
5 741 26
5 742 2
5 748 5
5 768 5
5 770 11
5 781 17
5 783 9
5 784 3
5 813 26
5 830 3
5 855 18
5 861 19
5 867 13
5 872 24
5 879 18
5 884 18
5 888 6
5 902 28
5 954 15
5 956 13
5 959 1
5 962 15
5 974 4
5 976 5
5 1012 25
5 1037 15
5 1040 27
5 1054 22
5 1080 23
5 1091 22
5 1114 28
5 1116 13
5 1125 5
5 1154 13
5 1166 26
5 1167 14
5 1192 16
5 1197 27
5 1199 19
5 1246 18
5 1251 26
5 1256 15
5 1290 24
5 1293 25
5 1297 26
5 1306 8
5 1314 9
5 1319 17
5 1330 4
5 1335 17
5 1346 8
5 1347 6
5 1348 3
5 1352 15
5 1353 20
5 1359 23
5 1363 15
5 1366 18
5 1375 27
5 1393 23
5 1401 9
5 1408 10
5 1416 24
5 1419 5
5 1426 7
5 1430 2
5 1438 5
5 1440 18
5 1441 27
5 1452 24
5 1466 22
5 1495 14
5 1499 12
5 1510 7
5 1539 13
5 1541 28
5 1551 5
5 1552 13
5 1575 13
5 1587 26
5 1602 24
6 16 27
6 17 21
6 26 3
6 43 6
6 49 2
6 50 26
6 60 27
6 64 25
6 77 23
6 86 27
6 89 13
6 99 17
6 105 4
6 110 10
6 162 18
6 166 25
6 180 27
6 191 7
6 205 6
6 206 5
6 211 1
6 213 14
6 221 8
6 237 24
6 247 13
6 251 9
6 312 5
6 323 27
6 328 14
6 351 22
6 352 25
6 357 28
6 375 17
6 407 13
6 424 13
6 435 16
6 448 19
6 450 27
6 458 13
6 463 4
6 476 21
6 481 8
6 509 7
6 515 16
6 566 15
6 567 27
6 577 28
6 578 10
6 598 9
6 656 28
6 669 15
6 670 17
6 681 3
6 707 9
6 733 24
6 734 6
6 746 13
6 749 24
6 757 15
6 764 9
6 781 26
6 788 21
6 798 27
6 811 3
6 812 8
6 817 17
6 824 19
6 827 6
6 829 15
6 844 11
6 859 17
6 901 18
6 907 8
6 910 19
6 933 22
6 937 26
6 949 6
6 971 11
6 973 17
6 989 4
6 1001 24
6 1018 19
6 1024 27
6 1057 22
6 1079 13
6 1081 27
6 1095 7
6 1101 28
6 1104 15
6 1108 7
6 1117 3
6 1121 5
6 1122 19
6 1136 1
6 1141 16
6 1149 1
6 1152 28
6 1159 15
6 1171 9
6 1178 13
6 1192 7
6 1201 25
6 1205 26
6 1218 27
6 1244 21
6 1262 11
6 1271 14
6 1275 14
6 1282 14
6 1288 24
6 1293 27
6 1295 28
6 1310 23
6 1312 20
6 1313 13
6 1318 27
6 1341 6
6 1348 27
6 1368 26
6 1374 14
6 1375 10
6 1381 6
6 1399 27
6 1409 27
6 1420 28
6 1444 2
6 1450 3
6 1464 11
6 1481 6
6 1495 23
6 1513 10
6 1518 12
6 1521 8
6 1527 26
6 1530 12
6 1535 20
6 1539 4
6 1545 9
6 1567 3
6 1581 26
6 1594 16
6 1607 10
7 43 13
7 67 9
7 74 25
7 76 22
7 78 2
7 80 19
7 81 20
7 102 21
7 112 4
7 115 25
7 138 22
7 157 14
7 163 8
7 187 25
7 189 26
7 190 18
7 192 10
7 198 26
7 224 21
7 227 10
7 231 16
7 235 20
7 237 19
7 242 16
7 243 17
7 253 1
7 268 26
7 285 10
7 299 25
7 305 14
7 335 4
7 396 28
7 402 19
7 410 13
