100 1268
1 2 41
1 13 33
1 14 33
1 18 1
1 29 55
1 30 59
1 33 60
1 36 74
1 44 72
1 46 39
1 55 82
1 56 2
1 63 46
1 64 12
1 66 45
1 68 68
1 70 63
1 71 63
1 76 27
1 86 57
1 88 73
1 91 25
1 92 75
1 94 58
1 95 16
1 96 81
1 97 59
1 100 39
2 3 63
2 5 55
2 6 47
2 7 55
2 15 78
2 17 11
2 24 57
2 27 47
2 35 58
2 37 59
2 46 30
2 48 28
2 54 78
2 57 14
2 62 82
2 63 24
2 65 6
2 67 34
2 68 37
2 71 21
2 74 36
2 80 29
2 83 50
2 86 6
2 88 41
2 91 1
2 93 60
3 21 76
3 22 62
3 27 14
3 29 82
3 31 35
3 32 73
3 38 46
3 49 39
3 51 63
3 59 23
3 60 6
3 66 33
3 69 78
3 76 30
3 79 77
3 80 55
3 82 70
3 83 64
3 84 50
3 86 82
3 87 56
3 90 74
3 94 76
4 5 25
4 8 56
4 12 1
4 20 14
4 25 1
4 29 41
4 30 45
4 31 10
4 38 54
4 41 10
4 51 22
4 64 67
4 79 7
4 80 50
4 83 80
4 84 4
4 87 28
4 88 74
4 90 54
4 91 71
4 99 31
5 6 69
5 7 31
5 9 32
5 21 69
5 25 48
5 26 31
5 27 50
5 28 64
5 32 15
5 36 52
5 41 9
5 42 71
5 44 36
5 48 22
5 56 44
5 77 74
5 79 49
5 82 9
5 83 28
5 89 71
5 96 26
5 98 44
5 99 36
6 8 76
6 16 76
6 17 48
6 19 74
6 26 2
6 27 35
6 30 51
6 32 66
6 42 22
6 45 2
6 46 41
6 47 33
6 50 18
6 52 37
6 57 12
6 58 55
6 62 27
6 70 46
6 74 32
6 77 5
6 80 69
6 87 17
6 92 47
7 10 6
7 19 22
7 25 63
7 26 21
7 32 41
7 45 31
7 55 10
7 61 21
7 66 2
7 67 1
7 68 36
7 71 27
7 72 62
7 73 16
7 74 5
7 76 37
7 81 4
7 89 14
7 93 40
7 94 26
7 98 75
7 100 27
8 15 25
8 16 63
8 17 30
8 21 36
8 25 11
8 27 69
8 29 49
8 39 36
8 44 16
8 49 73
8 50 17
8 53 32
8 54 67
8 55 17
8 59 8
8 63 21
8 70 6
8 72 24
8 78 26
8 80 44
8 81 69
8 83 70
8 86 26
8 92 43
8 94 61
9 30 67
9 33 28
9 34 47
9 41 1
9 43 12
9 54 7
9 55 48
9 58 39
9 60 51
9 65 41
9 67 75
9 71 80
9 72 14
9 75 11
9 77 5
9 85 16
9 89 22
9 92 40
9 95 17
9 96 59
9 98 40
10 12 42
10 14 48
10 19 41
10 23 14
10 26 70
10 28 12
10 32 57
10 37 76
10 38 70
10 43 13
10 45 17
10 46 46
10 47 55
10 52 53
10 58 6
10 65 55
10 70 2
10 71 53
10 77 80
10 82 21
10 90 36
10 92 48
10 93 8
11 21 44
11 25 47
11 29 70
11 37 41
11 39 39
11 42 77
11 44 35
11 49 51
11 74 3
11 76 3
11 78 78
11 79 55
11 83 82
11 97 32
11 98 33
12 20 60
12 26 81
12 35 45
12 37 77
12 40 32
12 59 65
12 61 25
12 62 69
12 66 62
12 71 66
12 74 3
12 79 74
12 80 32
12 81 6
12 83 36
12 84 32
12 85 15
12 86 28
12 87 68
12 91 9
12 92 14
12 94 29
12 100 33
13 15 17
13 16 55
13 21 8
13 22 45
13 23 7
13 26 64
13 27 56
13 28 28
13 36 65
13 37 11
13 48 80
13 51 38
13 52 54
13 56 21
13 57 43
13 68 51
13 73 70
13 75 46
13 77 14
13 82 41
13 84 42
13 87 47
13 99 42
14 23 34
14 25 76
14 27 5
14 34 81
14 35 76
14 36 75
14 39 8
14 45 64
14 46 67
14 47 73
14 48 56
14 49 66
14 50 71
14 57 30
14 64 16
14 67 33
14 69 32
14 72 32
14 74 22
14 75 11
14 79 11
14 80 52
14 86 3
14 87 71
14 95 44
14 96 13
15 23 71
15 29 40
15 33 35
15 37 23
15 43 70
15 44 82
15 59 17
15 67 70
15 78 5
15 79 63
15 82 37
15 87 34
15 93 49
15 96 12
16 20 74
16 21 8
16 26 76
16 29 79
16 31 8
16 34 76
16 37 38
16 45 14
16 48 23
16 52 38
16 54 59
16 55 2
16 65 4
16 68 47
16 71 68
16 75 11
16 76 49
16 77 79
16 81 1
16 82 44
16 85 12
16 89 17
16 95 22
16 100 7
17 23 14
17 24 70
17 27 31
17 29 50
17 31 16
17 36 24
17 39 30
17 43 28
17 48 76
17 52 58
17 53 12
17 55 82
17 56 69
17 57 9
17 59 32
17 62 11
17 64 64
17 70 55
17 72 5
17 75 78
17 82 42
17 83 3
17 84 27
17 87 23
17 97 68
17 99 76
17 100 32
18 19 18
18 30 61
18 33 17
18 35 27
18 51 24
18 53 27
18 54 7
18 57 59
18 60 54
18 65 67
18 67 4
18 71 13
18 75 54
18 76 56
18 80 64
18 81 62
18 82 47
18 86 4
18 87 53
18 90 35
18 91 5
18 92 33
18 95 39
18 99 21
19 23 69
19 24 36
19 27 77
19 28 71
19 31 25
19 35 35
19 37 45
19 40 33
19 42 50
19 44 55
19 45 23
19 47 6
19 48 23
19 57 19
19 62 42
19 71 50
19 73 38
19 74 45
19 78 76
19 83 24
19 86 65
19 87 29
19 88 40
20 21 56
20 27 34
20 33 14
20 35 8
20 39 29
20 41 39
20 43 70
20 49 14
20 55 9
20 56 29
20 57 9
20 61 25
20 62 48
20 65 22
20 73 7
20 74 4
20 77 1
20 78 81
20 81 48
20 83 13
20 84 60
20 87 20
20 95 8
21 32 59
21 33 2
21 35 23
21 36 76
21 37 5
21 41 69
21 42 9
21 44 9
21 45 73
21 50 38
21 55 30
21 56 64
21 63 26
21 64 45
21 72 31
21 73 9
21 75 45
21 77 60
21 82 61
21 88 24
21 90 33
21 94 29
21 97 27
22 24 11
22 27 72
22 28 4
22 29 60
22 31 78
22 35 51
22 36 40
22 47 81
22 49 12
22 55 39
22 64 12
22 66 56
22 67 21
22 68 48
22 82 25
22 88 56
22 93 58
22 95 32
22 96 42
23 27 69
23 28 27
23 30 76
23 36 77
23 37 10
23 40 57
23 43 2
23 45 44
23 54 17
23 58 74
23 61 81
23 63 64
23 66 79
23 68 28
23 70 18
23 75 45
23 82 35
23 84 78
23 85 67
23 92 23
23 93 67
24 25 39
24 33 48
24 35 15
24 36 45
24 41 31
24 42 71
24 45 40
24 55 32
24 59 19
24 64 37
24 77 46
24 87 20
24 90 81
24 95 70
24 98 4
24 99 48
25 30 70
25 33 23
25 36 82
25 41 60
25 46 16
25 47 68
25 49 61
25 57 40
25 64 32
25 65 19
25 68 20
25 77 38
25 79 14
25 82 18
25 84 49
25 92 7
25 95 10
26 27 47
26 32 81
26 34 8
26 36 16
26 41 79
26 42 70
26 45 7
26 47 31
26 56 49
26 58 28
26 60 63
26 61 51
26 62 54
26 66 5
26 69 61
26 79 74
26 87 10
26 98 7
27 28 54
27 33 74
27 37 58
27 38 24
27 41 49
27 51 75
27 57 48
27 58 54
27 63 74
27 64 49
27 76 52
27 78 69
27 79 54
27 87 21
27 88 38
27 90 56
27 99 34
28 32 58
28 34 42
28 38 30
28 39 9
28 42 81
28 44 39
28 48 76
28 49 82
28 63 61
28 71 74
28 72 29
28 73 50
28 84 81
28 88 59
29 31 50
29 35 22
29 37 65
29 38 71
29 48 29
29 50 5
29 53 7
29 58 70
29 60 70
29 64 51
29 69 46
29 75 37
29 91 43
29 96 60
30 32 69
30 36 78
30 37 76
30 40 59
30 43 61
30 51 54
30 54 13
30 55 40
30 62 68
30 63 36
30 68 55
30 71 39
30 73 73
30 80 27
30 93 60
30 99 22
31 35 40
31 37 23
31 40 70
31 43 27
31 45 64
31 49 33
31 50 55
31 54 51
31 66 55
31 67 35
31 75 63
31 78 46
31 79 4
31 81 74
31 82 13
31 85 57
31 87 76
31 91 16
32 35 11
32 37 35
32 40 69
32 48 23
32 51 13
32 57 5
32 61 11
32 63 42
32 68 16
32 69 37
32 83 61
32 85 72
32 99 28
33 39 14
33 40 22
33 43 77
33 45 66
33 47 81
33 56 11
33 61 51
33 63 80
33 68 14
33 72 49
33 79 79
33 81 58
33 84 25
33 88 78
33 92 56
33 93 66
33 96 9
33 97 54
33 100 1
34 36 68
34 43 29
34 44 79
34 45 9
34 48 69
34 49 36
34 50 54
34 57 38
34 60 3
34 61 38
34 62 50
34 64 80
34 65 24
34 70 21
34 73 68
34 76 49
34 80 22
34 83 29
34 99 39
34 100 12
35 37 12
35 40 35
35 43 29
35 47 51
35 50 33
35 52 77
35 54 55
35 64 24
35 76 79
35 77 32
35 85 32
35 88 69
35 90 32
36 39 48
36 44 6
36 46 9
36 48 19
36 49 16
36 52 22
36 55 5
36 57 59
36 62 42
36 72 65
36 75 23
36 88 54
36 89 19
36 91 80
36 93 11
36 97 27
36 100 28
37 38 14
37 40 75
37 44 58
37 45 60
37 47 65
37 49 55
37 52 12
37 53 24
37 55 5
37 58 13
37 60 20
37 61 30
37 62 50
37 69 68
37 73 9
37 74 34
37 76 38
37 79 26
37 80 60
37 81 71
37 83 39
37 85 9
37 93 54
37 95 79
37 96 63
37 99 51
38 39 23
38 44 14
38 48 22
38 50 80
38 51 56
38 52 10
38 56 55
38 61 62
38 63 82
38 64 9
38 68 63
38 69 48
38 73 1
38 74 68
38 77 74
38 85 78
38 88 71
38 89 23
38 91 72
38 94 35
38 96 52
38 100 62
39 41 15
39 46 74
39 50 72
39 52 66
39 58 21
39 59 58
39 62 46
39 69 57
39 70 63
39 77 50
39 79 46
39 87 13
39 92 22
40 41 30
40 44 34
40 51 30
40 54 55
40 57 49
40 60 29
40 61 18
40 62 82
40 74 81
40 75 56
40 80 81
40 81 22
40 82 45
40 86 41
40 87 14
40 88 4
40 91 4
40 92 82
40 94 77
40 95 66
41 43 70
41 45 36
41 55 12
41 60 8
41 62 14
41 70 33
41 78 66
41 81 1
41 83 56
41 89 69
41 90 73
41 92 71
41 93 21
41 94 42
41 95 30
41 96 52
42 47 21
42 48 39
42 52 64
42 54 4
42 63 80
42 72 42
42 74 37
42 78 2
42 81 43
42 96 28
42 98 6
43 44 18
43 47 71
43 48 9
43 53 56
43 55 4
43 56 69
43 62 43
43 74 5
43 75 62
43 76 65
43 77 54
43 83 51
43 85 12
43 86 40
43 91 15
43 96 80
43 100 25
44 45 47
44 48 60
44 51 37
44 55 66
