1240 322928
1 2 28
1 5 25
1 7 17
1 9 10
1 13 8
1 14 1
1 15 16
1 17 18
1 18 12
1 19 10
1 27 4
1 29 16
1 30 20
1 31 4
1 33 21
1 36 26
1 38 6
1 44 27
1 46 1
1 55 19
1 56 27
1 59 2
1 60 6
1 63 4
1 64 9
1 65 13
1 66 28
1 68 6
1 69 19
1 70 15
1 71 13
1 74 22
1 76 6
1 78 6
1 86 27
1 88 9
1 89 20
1 91 6
1 92 23
1 94 8
1 95 21
1 96 22
1 97 25
1 100 4
1 101 4
1 102 5
1 103 4
1 104 9
1 105 18
1 106 7
1 109 25
1 113 13
1 115 19
1 119 11
1 122 15
1 124 26
1 125 11
1 127 12
1 128 18
1 129 21
1 130 21
1 131 8
1 133 19
1 135 5
1 140 19
1 141 26
1 144 4
1 145 19
1 146 20
1 147 1
1 151 21
1 152 17
1 155 14
1 156 2
1 157 26
1 159 24
1 160 15
1 161 23
1 163 6
1 165 10
1 166 1
1 167 1
1 168 12
1 169 7
1 172 5
1 173 22
1 174 22
1 178 28
1 181 5
1 182 25
1 184 25
1 186 27
1 189 6
1 191 13
1 200 14
1 205 4
1 206 22
1 207 15
1 209 27
1 214 4
1 216 10
1 217 14
1 218 17
1 222 1
1 224 15
1 226 1
1 227 14
1 233 4
1 244 27
1 245 12
1 246 10
1 249 5
1 250 2
1 254 5
1 255 5
1 260 15
1 261 5
1 264 24
1 271 21
1 274 7
1 275 9
1 276 27
1 277 25
1 278 4
1 279 24
1 281 8
1 282 14
1 285 15
1 289 28
1 294 11
1 296 14
1 299 25
1 302 19
1 303 6
1 307 10
1 311 7
1 313 28
1 316 1
1 320 18
1 321 20
1 322 9
1 326 13
1 329 17
1 331 12
1 332 12
1 336 23
1 341 27
1 342 4
1 343 8
1 348 7
1 349 1
1 351 4
1 355 5
1 359 10
1 362 24
1 370 10
1 371 9
1 374 8
1 375 9
1 377 23
1 378 12
1 379 22
1 380 2
1 381 3
1 382 10
1 383 24
1 385 28
1 390 10
1 392 19
1 393 12
1 394 19
1 395 15
1 398 18
1 399 19
1 404 16
1 407 8
1 411 22
1 412 26
1 413 24
1 414 4
1 417 3
1 418 7
1 420 23
1 422 1
1 427 25
1 428 21
1 429 5
1 430 7
1 434 14
1 441 26
1 442 24
1 444 23
1 451 19
1 454 5
1 455 16
1 457 26
1 460 28
1 463 7
1 465 13
1 467 18
1 468 7
1 469 17
1 472 12
1 475 10
1 476 19
1 480 20
1 482 14
1 484 23
1 485 14
1 488 7
1 490 16
1 492 10
1 496 5
1 497 24
