100 2076
1 2 11
1 5 26
1 7 9
1 9 9
1 13 1
1 14 14
1 15 15
1 17 28
1 18 15
1 19 23
1 27 19
1 29 18
1 30 10
1 31 23
1 33 21
1 36 28
1 38 1
1 44 12
1 46 3
1 55 26
1 56 21
1 59 12
1 60 17
1 63 16
1 64 16
1 65 7
1 66 27
1 68 15
1 69 19
1 70 7
1 71 22
1 74 19
1 76 15
1 78 4
1 86 21
1 88 15
1 89 23
1 91 10
1 92 16
1 94 14
1 95 12
1 96 22
1 97 14
1 100 20
2 3 3
2 4 15
2 5 23
2 6 12
2 7 15
2 8 15
2 11 23
2 15 8
2 17 7
2 21 20
2 24 4
2 26 21
2 27 6
2 29 25
2 30 27
2 31 2
2 32 24
2 33 9
2 35 10
2 37 6
2 42 9
2 43 8
2 46 13
2 47 2
2 48 11
2 49 1
2 53 27
2 54 15
2 57 19
2 58 16
2 59 25
2 61 4
2 62 21
2 63 23
2 65 26
2 67 9
2 68 25
2 69 19
2 70 12
2 71 10
2 74 16
2 75 6
2 76 2
2 80 9
2 83 25
2 84 20
2 86 8
2 88 20
2 91 25
2 93 27
3 5 14
3 10 18
3 11 16
3 12 21
3 14 27
3 19 28
3 21 13
3 22 21
3 23 14
3 27 25
3 29 19
3 31 28
3 32 19
3 38 7
3 49 23
3 50 14
3 51 21
3 54 1
3 55 4
3 59 1
3 60 11
3 65 12
3 66 22
3 69 3
3 76 14
3 79 28
3 80 3
3 81 6
3 82 17
3 83 26
3 84 26
3 86 2
3 87 13
3 90 20
3 94 1
3 99 7
4 5 19
4 8 14
4 11 23
4 12 21
4 16 27
4 20 18
4 22 8
4 25 18
4 29 8
4 30 8
4 31 22
4 35 18
4 38 12
4 40 8
4 41 13
4 45 24
4 50 16
4 51 22
4 52 4
4 57 13
4 58 3
4 60 18
4 64 22
4 68 9
4 71 23
4 79 6
4 80 11
4 83 19
4 84 13
4 86 24
4 87 3
4 88 7
4 89 18
4 90 7
4 91 11
4 92 9
4 94 26
4 99 19
5 6 19
5 7 12
5 8 23
5 9 19
5 12 1
5 13 9
5 18 13
5 21 17
5 25 6
5 26 23
5 27 24
5 28 1
5 31 11
5 32 9
5 34 5
5 36 10
5 41 27
5 42 3
5 43 14
5 44 7
5 48 12
5 55 8
5 56 2
5 58 22
5 65 18
5 68 22
5 69 23
5 71 23
5 74 5
5 77 12
5 79 2
5 81 22
5 82 6
5 83 24
5 86 16
5 89 6
5 90 25
5 94 11
5 96 8
5 98 3
5 99 6
6 8 1
6 10 1
6 12 9
6 16 22
6 17 7
6 18 16
6 19 4
6 24 26
6 26 2
6 27 10
6 30 1
6 32 4
6 33 10
6 36 23
6 37 7
6 40 19
6 42 7
6 45 26
6 46 7
6 47 16
6 50 8
6 52 9
6 56 3
6 57 18
6 58 13
6 62 9
6 64 4
6 67 19
6 69 23
6 70 28
6 74 5
6 77 8
6 80 17
6 87 27
6 92 28
6 93 24
7 10 5
7 15 2
7 19 6
7 23 2
7 24 6
7 25 24
7 26 7
7 27 11
7 29 18
7 31 18
7 32 7
7 37 11
7 41 16
7 45 17
7 47 7
7 55 12
7 61 1
7 66 3
7 67 2
7 68 23
7 71 12
7 72 10
7 73 13
7 74 22
7 76 11
7 81 19
7 89 25
7 90 20
7 93 4
7 94 3
7 97 2
7 98 4
7 100 6
8 9 23
8 15 10
8 16 5
8 17 15
8 19 10
8 21 11
8 24 12
8 25 11
8 27 4
8 29 18
8 30 3
8 33 15
8 36 19
8 37 18
8 38 4
8 39 5
8 44 12
8 49 14
8 50 22
8 53 14
