860 214644
1 2 6
1 3 3
1 5 10
1 7 4
1 9 1
1 10 10
1 12 4
1 13 10
1 14 2
1 15 4
1 17 10
1 18 6
1 19 4
1 21 8
1 24 4
1 26 9
1 27 6
1 28 6
1 29 8
1 30 1
1 31 8
1 32 1
1 33 6
1 36 9
1 38 5
1 44 2
1 46 8
1 51 5
1 52 7
1 55 5
1 56 3
1 57 6
1 59 2
1 60 4
1 63 7
1 64 4
1 65 6
1 66 1
1 68 3
1 69 7
1 70 2
1 71 3
1 74 7
1 75 10
1 76 3
1 78 7
1 79 9
1 83 2
1 85 5
1 86 3
1 88 2
1 89 1
1 91 1
1 92 4
1 94 4
1 95 10
1 96 5
1 97 6
1 98 6
1 100 3
1 101 5
1 102 1
1 103 3
1 104 8
1 105 6
1 106 8
1 108 10
1 109 6
1 112 2
1 113 8
1 115 8
1 119 2
1 122 9
1 123 7
1 124 10
1 125 1
1 126 4
1 127 5
1 128 10
1 129 6
1 130 10
1 131 4
1 133 1
1 135 10
1 136 6
1 140 5
1 141 1
1 144 5
1 145 9
1 146 1
1 147 4
1 150 1
1 151 9
1 152 7
1 155 9
1 156 8
1 157 9
1 159 4
1 160 1
1 161 1
1 163 3
1 164 8
1 165 4
1 166 7
1 167 4
1 168 8
1 169 3
1 172 4
1 173 6
1 174 5
1 176 6
1 178 6
1 180 8
1 181 6
1 182 1
1 184 3
1 185 7
1 186 9
1 188 6
1 189 3
1 191 1
1 198 4
1 200 4
1 205 2
1 206 10
1 207 1
1 209 4
1 214 2
1 216 5
1 217 2
1 218 3
1 222 10
1 224 8
1 225 8
1 226 5
1 227 8
1 229 9
1 230 2
1 233 5
1 241 6
1 242 9
1 244 8
1 245 8
1 246 10
1 248 7
1 249 9
1 250 10
1 254 9
1 255 10
1 258 3
1 260 10
1 261 6
1 263 8
1 264 3
1 270 1
1 271 2
1 274 7
1 275 10
1 276 10
1 277 3
1 278 9
1 279 2
1 281 8
1 282 10
1 283 3
1 285 2
1 287 9
1 288 10
1 289 5
1 291 8
1 293 7
1 294 10
1 296 3
1 298 9
1 299 10
1 301 8
1 302 8
1 303 9
1 304 3
1 307 4
1 311 2
1 313 3
1 316 8
1 318 10
1 320 8
1 321 3
1 322 6
1 323 8
1 324 3
1 326 4
1 329 9
1 331 2
1 332 4
1 336 2
1 338 9
1 339 1
1 341 6
1 342 8
1 343 1
1 345 4
1 348 7
1 349 6
1 351 1
1 353 9
1 354 8
1 355 6
1 359 2
1 361 5
1 362 6
1 363 10
1 366 3
1 370 8
1 371 9
1 374 2
1 375 7
1 377 6
1 378 3
1 379 5
1 380 8
1 381 2
1 382 4
1 383 1
1 385 3
1 390 8
1 391 3
1 392 10
1 393 6
1 394 3
1 395 2
1 398 8
1 399 1
1 400 10
1 402 4
1 404 1
1 407 9
1 408 3
1 410 2
1 411 3
1 412 10
1 413 1
1 414 5
1 415 8
1 417 7
1 418 9
1 419 7
1 420 3
1 422 10
1 424 9
1 425 1
1 427 9
1 428 4
1 429 6
1 430 8
1 432 7
1 434 10
1 439 7
1 441 2
1 442 7
1 444 9
1 449 2
1 451 1
1 453 2
1 454 5
1 455 2
1 457 4
1 460 5
1 463 4
1 465 6
1 467 3
1 468 5
1 469 8
1 471 5
1 472 1
1 475 5
1 476 1
1 477 9
1 480 3
1 481 4
1 482 5
1 484 5
1 485 5
1 486 10
1 487 9
1 488 3
1 490 6
1 491 1
1 492 7
1 496 7
1 497 6
1 498 6
1 499 10
1 502 5
1 504 8
1 505 8
1 506 8
1 507 10
1 508 6
1 510 7
1 511 3
